,participant,list,condition,trial_id,phase,target,target_sum_duration_Left,target_sum_duration_Right,foil,foil_sum_duration_Left,foil_sum_duration_Right,distractor,distractor_sum_duration_Left,distractor_sum_duration_Right,informative_foil,informative_target
462,P08,D,control,D16,500ms,tree2,0.0,0.0,fish1,0.0,0.0,pencil,0.0,0.0,False,False
463,P08,D,control,D16,elmo,tree2,3266513.0,3499939.0,fish1,233258.0,233258.0,pencil,0.0,0.0,False,False
464,P08,D,control,D16,peppa,tree2,633247.0,466621.0,fish1,2366562.0,1899855.0,pencil,133319.0,166649.0,False,False
465,P08,D,control,D16,start,tree2,433285.0,433285.0,fish1,2399779.0,1766447.0,pencil,533303.0,533303.0,False,False
466,P08,D,ambig,D2,elmo,bird2,1366568.0,366571.0,bird1,566779.0,132957.0,playground,0.0,0.0,False,False
467,P08,D,ambig,D2,peppa,bird2,0.0,0.0,bird1,0.0,666618.0,playground,0.0,0.0,False,False
468,P08,D,ambig,D2,start,bird2,466669.0,233314.0,bird1,1966373.0,899851.0,playground,1033517.0,900034.0,False,False
469,P08,D,ambig,D3,500ms,book2,300021.0,99985.0,book1,0.0,0.0,apple,0.0,0.0,False,False
470,P08,D,ambig,D3,elmo,book2,733270.0,1499617.0,book1,700479.0,366772.0,apple,433677.0,566974.0,False,False
471,P08,D,ambig,D3,peppa,book2,829677.0,763027.0,book1,3200592.0,1299994.0,apple,0.0,0.0,False,False
472,P08,D,ambig,D3,start,book2,366531.0,766557.0,book1,0.0,100041.0,apple,900161.0,1333474.0,False,False
473,P08,D,ambig,D4,500ms,bus2,266986.0,333682.0,bus1,0.0,0.0,flashlight,0.0,0.0,False,False
474,P08,D,ambig,D4,elmo,bus2,2866391.0,2299546.0,bus1,199990.0,166698.0,flashlight,0.0,0.0,False,False
475,P08,D,ambig,D4,peppa,bus2,999847.0,899562.0,bus1,2566622.0,3499942.0,flashlight,0.0,0.0,False,False
476,P08,D,ambig,D4,start,bus2,100004.0,133298.0,bus1,2033457.0,2232943.0,flashlight,733193.0,999912.0,False,False
477,P08,D,ambig,D5,500ms,car2,199924.0,199924.0,car1,133356.0,133356.0,dolphin,0.0,0.0,False,False
478,P08,D,ambig,D5,elmo,car2,3634562.0,3566661.0,car1,0.0,0.0,dolphin,599705.0,266570.0,False,False
479,P08,D,ambig,D5,peppa,car2,0.0,0.0,car1,2399707.0,1599891.0,dolphin,1166508.0,466543.0,False,False
480,P08,D,ambig,D5,start,car2,531527.0,531527.0,car1,400001.0,266638.0,dolphin,2499860.0,1833149.0,False,False
481,P08,D,ambig,D6,500ms,cat2,366620.0,0.0,cat1,0.0,0.0,hairbrush,0.0,0.0,False,False
482,P08,D,ambig,D6,elmo,cat2,3200005.0,399963.0,cat1,699415.0,366195.0,hairbrush,0.0,0.0,False,False
483,P08,D,ambig,D6,peppa,cat2,1331792.0,833224.0,cat1,2399576.0,1599755.0,hairbrush,0.0,0.0,False,False
484,P08,D,ambig,D6,start,cat2,2333622.0,1766592.0,cat1,933792.0,967189.0,hairbrush,333171.0,266725.0,False,False
485,P08,D,ambig,D7,500ms,chair2,0.0,0.0,chair1,0.0,0.0,kangaroo,466679.0,400022.0,True,False
486,P08,D,ambig,D7,elmo,chair2,3232620.0,2032992.0,chair1,699908.0,633228.0,kangaroo,433472.0,433472.0,True,False
487,P08,D,ambig,D7,peppa,chair2,1733101.0,1433185.0,chair1,2066485.0,2033100.0,kangaroo,0.0,0.0,True,False
488,P08,D,ambig,D7,start,chair2,1033222.0,699743.0,chair1,199977.0,0.0,kangaroo,2299899.0,2099632.0,True,False
489,P08,D,ambig,D8,500ms,dog2,466746.0,466746.0,dog1,0.0,0.0,rainbow,0.0,0.0,True,False
490,P08,D,ambig,D8,elmo,dog2,3866420.0,3133204.0,dog1,433185.0,466537.0,rainbow,0.0,0.0,True,False
491,P08,D,ambig,D8,peppa,dog2,399861.0,699911.0,dog1,3332995.0,1533198.0,rainbow,0.0,0.0,True,False
492,P08,D,ambig,D8,start,dog2,833231.0,766658.0,dog1,2433086.0,2133168.0,rainbow,466607.0,433294.0,True,False
493,P08,D,control,D9,500ms,fish2,233291.0,166656.0,flower1,0.0,0.0,playdoh,0.0,0.0,False,False
494,P08,D,control,D9,elmo,fish2,1533124.0,1399948.0,flower1,0.0,0.0,playdoh,133237.0,133237.0,False,False
495,P08,D,control,D9,peppa,fish2,99988.0,166642.0,flower1,3699661.0,3166343.0,playdoh,0.0,0.0,False,False
496,P08,D,control,D9,start,fish2,266616.0,166653.0,flower1,166564.0,0.0,playdoh,1466626.0,1299884.0,False,False
497,P09,A,ambig,A1,elmo,fish1,1366620.0,1033373.0,fish2,433301.0,333315.0,playdoh,0.0,0.0,False,False
498,P09,A,ambig,A1,peppa,fish1,0.0,0.0,fish2,966773.0,0.0,playdoh,233337.0,0.0,False,False
499,P09,A,ambig,A1,start,fish1,733494.0,333367.0,fish2,766686.0,499864.0,playdoh,566719.0,799777.0,False,False
500,P09,A,control,A10,elmo,book1,233274.0,266641.0,bus2,0.0,133239.0,apple,0.0,0.0,False,False
501,P09,A,control,A10,peppa,book1,0.0,0.0,bus2,299980.0,0.0,apple,0.0,0.0,False,False
502,P09,A,control,A10,start,book1,366623.0,299968.0,bus2,1033282.0,699995.0,apple,233279.0,966542.0,False,False
503,P09,A,control,A11,elmo,book2,1099629.0,633395.0,bird1,0.0,733548.0,playground,0.0,0.0,False,False
504,P09,A,control,A11,peppa,book2,99989.0,99989.0,bird1,2932705.0,2932705.0,playground,0.0,99916.0,False,False
505,P09,A,control,A11,start,book2,1366554.0,866625.0,bird1,299997.0,233295.0,playground,333385.0,166740.0,False,False
506,P09,A,control,A12,500ms,bus1,0.0,0.0,car2,234002.0,133291.0,flashlight,100045.0,0.0,False,False
507,P09,A,control,A12,elmo,bus1,2399478.0,1966456.0,car2,299309.0,0.0,flashlight,0.0,0.0,False,False
508,P09,A,control,A12,peppa,bus1,0.0,0.0,car2,1999655.0,1333182.0,flashlight,0.0,0.0,False,False
509,P09,A,control,A12,start,bus1,1233139.0,1366796.0,car2,1133224.0,933252.0,flashlight,666816.0,566335.0,False,False
510,P09,A,control,A13,500ms,car1,0.0,0.0,cat2,0.0,166591.0,dolphin,99898.0,233220.0,False,False
511,P09,A,control,A13,elmo,car1,0.0,566602.0,cat2,233367.0,0.0,dolphin,366720.0,699903.0,False,False
512,P09,A,control,A13,peppa,car1,633279.0,600047.0,cat2,1933136.0,2132999.0,dolphin,0.0,99983.0,False,False
513,P09,A,control,A13,start,car1,566698.0,866653.0,cat2,599944.0,0.0,dolphin,699846.0,733253.0,False,False
514,P09,A,control,A14,500ms,cat1,0.0,0.0,chair2,0.0,0.0,hairbrush,266692.0,366621.0,False,False
515,P09,A,control,A14,elmo,cat1,2533099.0,2532965.0,chair2,0.0,0.0,hairbrush,1099878.0,1066489.0,False,False
516,P09,A,control,A14,peppa,cat1,0.0,0.0,chair2,5432703.0,5632643.0,hairbrush,266731.0,166735.0,False,False
517,P09,A,control,A14,start,cat1,2699706.0,2799701.0,chair2,99989.0,99989.0,hairbrush,499964.0,466631.0,False,False
518,P09,A,control,A15,500ms,chair1,0.0,0.0,dog2,0.0,0.0,kangaroo,367228.0,433309.0,False,False
519,P09,A,control,A15,elmo,chair1,2066630.0,1033254.0,dog2,0.0,0.0,kangaroo,133295.0,266512.0,False,False
520,P09,A,control,A15,peppa,chair1,0.0,99984.0,dog2,366649.0,2133870.0,kangaroo,199955.0,0.0,False,False
521,P09,A,control,A15,start,chair1,266742.0,133343.0,dog2,199969.0,333267.0,kangaroo,733227.0,133275.0,False,False
522,P09,A,control,A16,500ms,dog1,0.0,233366.0,bike2,0.0,0.0,rainbow,0.0,0.0,False,False
523,P09,A,control,A16,elmo,dog1,533248.0,3666237.0,bike2,0.0,166566.0,rainbow,199983.0,0.0,False,False
524,P09,A,control,A16,peppa,dog1,0.0,133305.0,bike2,1266518.0,533279.0,rainbow,99993.0,0.0,False,False
525,P09,A,control,A16,start,dog1,1666614.0,1299997.0,bike2,733356.0,833344.0,rainbow,333286.0,299991.0,False,False
526,P09,A,ambig,A2,500ms,flower1,0.0,100046.0,flower2,0.0,0.0,cane,100046.0,0.0,False,False
527,P09,A,ambig,A2,elmo,flower1,1199827.0,1199827.0,flower2,3099775.0,3133173.0,cane,199879.0,166540.0,False,False
528,P09,A,ambig,A2,peppa,flower1,1266102.0,1266102.0,flower2,166644.0,99988.0,cane,1932919.0,1832950.0,False,False
529,P09,A,ambig,A2,start,flower1,566479.0,566479.0,flower2,1066569.0,1066569.0,cane,1766494.0,1733211.0,False,False
530,P09,A,ambig,A3,500ms,clock1,0.0,0.0,clock2,199993.0,166656.0,cake,0.0,0.0,False,False
531,P09,A,ambig,A3,elmo,clock1,2866423.0,3033226.0,clock2,666552.0,666552.0,cake,0.0,0.0,False,False
532,P09,A,ambig,A3,peppa,clock1,0.0,0.0,clock2,3066241.0,2466262.0,cake,599950.0,599950.0,False,False
533,P09,A,ambig,A3,start,clock1,1499898.0,1333275.0,clock2,1066545.0,1099859.0,cake,766626.0,866626.0,False,False
534,P09,A,ambig,A4,elmo,cup1,1799483.0,1599828.0,cup2,0.0,0.0,dress,400025.0,499874.0,False,False
535,P09,A,ambig,A4,peppa,cup1,100001.0,199987.0,cup2,399999.0,633236.0,dress,266638.0,0.0,False,False
536,P09,A,ambig,A4,start,cup1,233314.0,99998.0,cup2,633218.0,133234.0,dress,1033348.0,300079.0,False,False
537,P09,A,ambig,A5,500ms,shoe1,0.0,0.0,shoe2,433266.0,433266.0,paintbrush,0.0,0.0,False,False
538,P09,A,ambig,A5,elmo,shoe1,2599743.0,2633033.0,shoe2,699873.0,599879.0,paintbrush,0.0,0.0,False,False
539,P09,A,ambig,A5,peppa,shoe1,366631.0,366631.0,shoe2,2999308.0,2932457.0,paintbrush,0.0,0.0,False,False
540,P09,A,ambig,A5,start,shoe1,633285.0,633302.0,shoe2,1166666.0,1200001.0,paintbrush,899864.0,899864.0,False,False
541,P09,A,ambig,A6,500ms,spoon1,0.0,0.0,spoon2,0.0,0.0,comb,0.0,0.0,False,False
542,P09,A,ambig,A6,elmo,spoon1,0.0,600059.0,spoon2,0.0,0.0,comb,0.0,0.0,False,False
543,P09,A,ambig,A6,peppa,spoon1,0.0,0.0,spoon2,466382.0,366523.0,comb,0.0,0.0,False,False
544,P09,A,ambig,A6,start,spoon1,0.0,299917.0,spoon2,100020.0,0.0,comb,0.0,266710.0,False,False
545,P09,A,ambig,A7,500ms,toothbrush1,0.0,0.0,toothbrush2,166647.0,166647.0,door,0.0,0.0,False,False
546,P09,A,ambig,A7,elmo,toothbrush1,1133031.0,99989.0,toothbrush2,0.0,0.0,door,0.0,0.0,False,False
547,P09,A,ambig,A7,peppa,toothbrush1,0.0,166676.0,toothbrush2,466463.0,766542.0,door,0.0,0.0,False,False
548,P09,A,ambig,A7,start,toothbrush1,366667.0,566548.0,toothbrush2,232754.0,433157.0,door,566571.0,666480.0,False,False
549,P09,A,ambig,A8,500ms,tree1,0.0,0.0,tree2,233536.0,300214.0,pencil,0.0,0.0,False,False
550,P09,A,ambig,A8,elmo,tree1,633041.0,899699.0,tree2,866574.0,600110.0,pencil,0.0,99965.0,False,False
551,P09,A,ambig,A8,peppa,tree1,866600.0,533330.0,tree2,1166896.0,1066591.0,pencil,0.0,99987.0,False,False
552,P09,A,ambig,A8,start,tree1,333327.0,333327.0,tree2,366629.0,366633.0,pencil,1933143.0,2033127.0,False,False
553,P09,A,control,A9,500ms,bike1,0.0,0.0,bird2,166640.0,133334.0,candle,100054.0,0.0,False,False
554,P09,A,control,A9,elmo,bike1,433203.0,899806.0,bird2,0.0,0.0,candle,199975.0,166642.0,False,False
555,P09,A,control,A9,peppa,bike1,99978.0,0.0,bird2,2266691.0,1833494.0,candle,299981.0,0.0,False,False
556,P09,A,control,A9,start,bike1,366663.0,499971.0,bird2,800002.0,633168.0,candle,666640.0,633282.0,False,False
557,P10,B,ambig,B1,500ms,fish2,432631.0,432627.0,fish1,0.0,0.0,playdoh,0.0,0.0,False,False
558,P10,B,ambig,B1,elmo,fish2,1533067.0,1199850.0,fish1,1233239.0,1399888.0,playdoh,399935.0,399935.0,False,False
559,P10,B,ambig,B1,peppa,fish2,2399330.0,2699188.0,fish1,1766465.0,2066506.0,playdoh,833346.0,866579.0,False,False
560,P10,B,ambig,B1,start,fish2,199994.0,199994.0,fish1,533272.0,533272.0,playdoh,2400124.0,2566775.0,False,False
561,P10,B,control,B10,500ms,bird2,333206.0,333206.0,book1,0.0,0.0,playground,0.0,0.0,False,False
562,P10,B,control,B10,elmo,bird2,2666686.0,2666462.0,book1,0.0,0.0,playground,1199819.0,1199798.0,False,False
563,P10,B,control,B10,peppa,bird2,833348.0,833348.0,book1,3132982.0,3099732.0,playground,1099816.0,1099821.0,False,False
564,P10,B,control,B10,start,bird2,200068.0,200068.0,book1,399928.0,399928.0,playground,3332704.0,3332966.0,False,False
565,P10,B,control,B11,500ms,book2,0.0,0.0,bus1,100077.0,233226.0,apple,0.0,0.0,False,False
566,P10,B,control,B11,elmo,book2,1199685.0,1433032.0,bus1,699998.0,533139.0,apple,0.0,0.0,False,False
567,P10,B,control,B11,peppa,book2,0.0,0.0,bus1,1266556.0,999715.0,apple,0.0,0.0,False,False
568,P10,B,control,B11,start,book2,0.0,0.0,bus1,1433227.0,1066661.0,apple,0.0,133320.0,False,False
569,P10,B,control,B12,500ms,bus2,366628.0,433395.0,car1,0.0,0.0,flashlight,0.0,0.0,False,False
570,P10,B,control,B12,elmo,bus2,1633047.0,1699740.0,car1,0.0,633217.0,flashlight,0.0,0.0,False,False
571,P10,B,control,B12,peppa,bus2,233354.0,266618.0,car1,2633219.0,2166226.0,flashlight,0.0,0.0,False,False
572,P10,B,control,B12,start,bus2,1366684.0,1266580.0,car1,466613.0,366618.0,flashlight,1299797.0,1833174.0,False,False
573,P10,B,control,B13,500ms,car2,0.0,0.0,cat1,366603.0,366603.0,dolphin,0.0,0.0,False,False
574,P10,B,control,B13,elmo,car2,2199523.0,3466236.0,cat1,266658.0,499826.0,dolphin,0.0,0.0,False,False
575,P10,B,control,B13,peppa,car2,966616.0,366653.0,cat1,3032962.0,2566521.0,dolphin,0.0,0.0,False,False
576,P10,B,control,B13,start,car2,1133328.0,1033265.0,cat1,1166596.0,1133257.0,dolphin,999829.0,1033207.0,False,False
577,P10,B,control,B14,500ms,cat2,0.0,0.0,chair1,0.0,0.0,hairbrush,0.0,0.0,False,False
578,P10,B,control,B14,elmo,cat2,0.0,0.0,chair1,0.0,0.0,hairbrush,0.0,266630.0,False,False
579,P10,B,control,B14,peppa,cat2,0.0,0.0,chair1,0.0,0.0,hairbrush,0.0,133258.0,False,False
580,P10,B,control,B14,start,cat2,0.0,99984.0,chair1,0.0,0.0,hairbrush,0.0,99932.0,False,False
581,P10,B,control,B15,500ms,chair2,0.0,0.0,dog1,233441.0,400086.0,kangaroo,0.0,0.0,False,False
582,P10,B,control,B15,elmo,chair2,2999923.0,2999923.0,dog1,299966.0,266657.0,kangaroo,1432706.0,1432616.0,False,False
583,P10,B,control,B15,peppa,chair2,0.0,0.0,dog1,2498889.0,2565533.0,kangaroo,1266570.0,1299958.0,False,False
584,P10,B,control,B15,start,chair2,733936.0,733936.0,dog1,1099807.0,1066744.0,kangaroo,2099645.0,2132961.0,False,False
585,P10,B,control,B16,500ms,dog2,265541.0,265541.0,bike1,0.0,0.0,rainbow,0.0,0.0,False,False
586,P10,B,control,B16,elmo,dog2,1866539.0,2899697.0,bike1,133214.0,133214.0,rainbow,0.0,0.0,False,False
587,P10,B,control,B16,peppa,dog2,0.0,299200.0,bike1,3132963.0,3166331.0,rainbow,0.0,0.0,False,False
588,P10,B,control,B16,start,dog2,1799657.0,1832928.0,bike1,1665811.0,1699131.0,rainbow,133332.0,100010.0,False,False
589,P10,B,ambig,B2,500ms,flower2,333236.0,333236.0,flower1,0.0,0.0,cane,0.0,0.0,False,False
590,P10,B,ambig,B2,elmo,flower2,2066470.0,1899754.0,flower1,466669.0,1299903.0,cane,266493.0,266493.0,False,False
591,P10,B,ambig,B2,peppa,flower2,699922.0,733261.0,flower1,1966505.0,2033046.0,cane,0.0,0.0,False,False
592,P10,B,ambig,B2,start,flower2,1432568.0,1132652.0,flower1,499791.0,499791.0,cane,933363.0,966563.0,False,False
593,P10,B,ambig,B3,500ms,clock2,433190.0,399881.0,clock1,0.0,0.0,cake,0.0,0.0,False,False
594,P10,B,ambig,B3,elmo,clock2,1399894.0,1466536.0,clock1,1233097.0,933116.0,cake,1099849.0,1099849.0,False,False
595,P10,B,ambig,B3,peppa,clock2,1033279.0,1033279.0,clock1,1566579.0,1533303.0,cake,0.0,0.0,False,False
596,P10,B,ambig,B3,start,clock2,3032971.0,3032947.0,clock1,233478.0,233478.0,cake,333276.0,333276.0,False,False
597,P10,B,ambig,B4,500ms,cup2,466735.0,433210.0,cup1,0.0,0.0,dress,0.0,0.0,False,False
598,P10,B,ambig,B4,elmo,cup2,4566223.0,4532858.0,cup1,99512.0,99512.0,dress,299982.0,299982.0,False,False
599,P10,B,ambig,B4,peppa,cup2,466793.0,466793.0,cup1,2600437.0,2600389.0,dress,167128.0,167128.0,False,False
600,P10,B,ambig,B4,start,cup2,0.0,0.0,cup1,1333245.0,1366532.0,dress,2066511.0,2066519.0,False,False
601,P10,B,ambig,B5,500ms,shoe2,466606.0,466606.0,shoe1,0.0,0.0,paintbrush,0.0,0.0,False,False
602,P10,B,ambig,B5,elmo,shoe2,3833073.0,3666313.0,shoe1,300001.0,366619.0,paintbrush,499871.0,500079.0,False,False
603,P10,B,ambig,B5,peppa,shoe2,366675.0,366675.0,shoe1,1866450.0,1866509.0,paintbrush,1033167.0,1033167.0,False,False
604,P10,B,ambig,B5,start,shoe2,1399899.0,1598713.0,shoe1,1866534.0,1499879.0,paintbrush,0.0,0.0,False,False
605,P10,B,ambig,B6,500ms,spoon2,333275.0,0.0,spoon1,0.0,0.0,comb,0.0,0.0,False,False
606,P10,B,ambig,B6,elmo,spoon2,2333105.0,1899853.0,spoon1,166640.0,0.0,comb,0.0,0.0,False,False
607,P10,B,ambig,B6,peppa,spoon2,933232.0,1033213.0,spoon1,2299638.0,1999853.0,comb,399975.0,399975.0,False,False
608,P10,B,ambig,B6,start,spoon2,366626.0,366626.0,spoon1,766752.0,766752.0,comb,666643.0,666643.0,False,False
609,P10,B,ambig,B7,elmo,toothbrush2,1333158.0,1366507.0,toothbrush1,1666519.0,1666490.0,door,866577.0,866577.0,False,False
610,P10,B,ambig,B7,peppa,toothbrush2,833220.0,566598.0,toothbrush1,2966300.0,1199887.0,door,300025.0,300025.0,False,False
611,P10,B,ambig,B7,start,toothbrush2,0.0,0.0,toothbrush1,866498.0,633266.0,door,1199718.0,866559.0,False,False
612,P10,B,ambig,B8,elmo,tree2,1733166.0,1766476.0,tree1,466475.0,366565.0,pencil,0.0,0.0,False,False
613,P10,B,ambig,B8,peppa,tree2,233315.0,0.0,tree1,600185.0,0.0,pencil,0.0,0.0,False,False
614,P10,B,ambig,B8,start,tree2,1599842.0,1599842.0,tree1,1833070.0,1799670.0,pencil,199984.0,199984.0,False,False
615,P10,B,control,B9,500ms,bike2,133308.0,133308.0,bird1,0.0,0.0,candle,0.0,0.0,False,False
616,P10,B,control,B9,elmo,bike2,3166458.0,3333050.0,bird1,0.0,0.0,candle,166411.0,166411.0,False,False
617,P10,B,control,B9,peppa,bike2,166663.0,199971.0,bird1,1166504.0,1166504.0,candle,366621.0,366621.0,False,False
618,P10,B,control,B9,start,bike2,1033229.0,1033229.0,bird1,599840.0,666627.0,candle,2099834.0,2099855.0,False,False
619,P11,C,ambig,C1,500ms,bike1,0.0,0.0,bike2,466520.0,466520.0,candle,0.0,0.0,False,False
620,P11,C,ambig,C1,elmo,bike1,2699905.0,2766371.0,bike2,1033154.0,1033154.0,candle,233252.0,233252.0,False,False
621,P11,C,ambig,C1,peppa,bike1,0.0,0.0,bike2,3233235.0,3266579.0,candle,0.0,0.0,False,False
622,P11,C,ambig,C1,start,bike1,1133268.0,1033237.0,bike2,933523.0,966840.0,candle,1633198.0,1633194.0,False,False
623,P11,C,control,C10,500ms,flower1,266878.0,433500.0,cup2,0.0,0.0,cane,0.0,0.0,True,False
624,P11,C,control,C10,elmo,flower1,2566647.0,2633126.0,cup2,0.0,0.0,cane,133302.0,0.0,True,False
625,P11,C,control,C10,peppa,flower1,999766.0,1233287.0,cup2,2566180.0,2766485.0,cane,0.0,0.0,True,False
626,P11,C,control,C10,start,flower1,1566675.0,1599995.0,cup2,966553.0,966553.0,cane,733335.0,0.0,True,False
627,P11,C,control,C11,elmo,cup1,4199511.0,2566395.0,clock2,0.0,0.0,cake,566583.0,533243.0,False,False
628,P11,C,control,C11,peppa,cup1,1133680.0,899838.0,clock2,7832552.0,7832603.0,cake,5099605.0,5332853.0,False,False
629,P11,C,control,C11,start,cup1,0.0,0.0,clock2,233314.0,233314.0,cake,2799723.0,2766411.0,False,False
630,P11,C,control,C12,500ms,clock1,433603.0,399978.0,shoe2,0.0,0.0,dress,0.0,0.0,False,
631,P11,C,control,C12,elmo,clock1,4132984.0,3899710.0,shoe2,1566444.0,1533583.0,dress,633130.0,633130.0,False,
632,P11,C,control,C12,peppa,clock1,533260.0,566556.0,shoe2,3032904.0,3133527.0,dress,266551.0,266551.0,False,
633,P11,C,control,C12,start,clock1,1266668.0,1234016.0,shoe2,1066511.0,1066511.0,dress,1032975.0,1033182.0,False,
634,P11,C,control,C13,500ms,shoe1,266601.0,266601.0,spoon2,0.0,0.0,paintbrush,0.0,0.0,False,False
635,P11,C,control,C13,elmo,shoe1,4566161.0,4499416.0,spoon2,0.0,0.0,paintbrush,0.0,0.0,False,False
636,P11,C,control,C13,peppa,shoe1,1233215.0,1266535.0,spoon2,2666433.0,2366395.0,paintbrush,0.0,0.0,False,False
637,P11,C,control,C13,start,shoe1,1566618.0,1733216.0,spoon2,1066577.0,1033252.0,paintbrush,566624.0,566624.0,False,False
638,P11,C,control,C14,elmo,spoon1,4499516.0,4266191.0,toothbrush2,233298.0,233298.0,comb,0.0,0.0,False,False
639,P11,C,control,C14,peppa,spoon1,133376.0,0.0,toothbrush2,3033357.0,2733126.0,comb,0.0,0.0,False,False
640,P11,C,control,C14,start,spoon1,2366441.0,1966509.0,toothbrush2,933251.0,766569.0,comb,599917.0,566578.0,False,False
641,P11,C,control,C15,500ms,toothbrush1,0.0,0.0,tree2,366615.0,466438.0,door,0.0,0.0,False,False
642,P11,C,control,C15,elmo,toothbrush1,3533404.0,3500144.0,tree2,166701.0,166701.0,door,466618.0,433277.0,False,False
643,P11,C,control,C15,peppa,toothbrush1,0.0,0.0,tree2,3166418.0,3099797.0,door,0.0,0.0,False,False
644,P11,C,control,C15,start,toothbrush1,799938.0,799938.0,tree2,699827.0,699827.0,door,1866496.0,1833001.0,False,False
645,P11,C,control,C16,elmo,tree1,6465942.0,5799238.0,fish2,4466259.0,4399615.0,pencil,0.0,0.0,True,False
646,P11,C,control,C16,peppa,tree1,0.0,0.0,fish2,3733026.0,2033203.0,pencil,0.0,0.0,True,False
647,P11,C,control,C16,start,tree1,299970.0,199972.0,fish2,2233252.0,2033305.0,pencil,666511.0,666443.0,True,False
648,P11,C,ambig,C2,500ms,bird1,399900.0,399900.0,bird2,0.0,0.0,playground,0.0,0.0,False,False
649,P11,C,ambig,C2,elmo,bird1,3433206.0,3366534.0,bird2,733263.0,733244.0,playground,299979.0,299979.0,False,False
650,P11,C,ambig,C2,peppa,bird1,599951.0,566618.0,bird2,3132995.0,3133015.0,playground,0.0,0.0,False,False
651,P11,C,ambig,C2,start,bird1,0.0,0.0,bird2,599603.0,600167.0,playground,3266560.0,3267477.0,False,False
652,P11,C,ambig,C3,500ms,book1,133315.0,133315.0,book2,166563.0,166563.0,apple,0.0,0.0,False,False
653,P11,C,ambig,C3,elmo,book1,3566009.0,3332909.0,book2,599438.0,599438.0,apple,0.0,0.0,False,False
654,P11,C,ambig,C3,peppa,book1,566607.0,533275.0,book2,2033206.0,1799835.0,apple,199337.0,166002.0,False,False
655,P11,C,ambig,C3,start,book1,633267.0,633267.0,book2,666534.0,666534.0,apple,1000114.0,1033352.0,False,False
656,P11,C,ambig,C4,500ms,bus1,0.0,0.0,bus2,433205.0,333243.0,flashlight,0.0,0.0,False,False
657,P11,C,ambig,C4,elmo,bus1,2866254.0,2766367.0,bus2,1133235.0,966835.0,flashlight,299556.0,299556.0,False,False
658,P11,C,ambig,C4,peppa,bus1,1333226.0,1266505.0,bus2,1932966.0,1932960.0,flashlight,0.0,0.0,False,False
659,P11,C,ambig,C4,start,bus1,333240.0,299953.0,bus2,366573.0,366573.0,flashlight,2999437.0,2999437.0,False,False
660,P11,C,ambig,C5,500ms,car1,333311.0,333311.0,car2,0.0,0.0,dolphin,0.0,0.0,True,True
661,P11,C,ambig,C5,elmo,car1,4732921.0,4933558.0,car2,0.0,0.0,dolphin,266560.0,266560.0,True,True
662,P11,C,ambig,C5,peppa,car1,1799344.0,1766079.0,car2,3066429.0,2966492.0,dolphin,0.0,0.0,True,True
663,P11,C,ambig,C5,start,car1,533193.0,533193.0,car2,299958.0,266637.0,dolphin,2966101.0,2999476.0,True,True
664,P11,C,ambig,C6,elmo,cat1,5565672.0,2366101.0,cat2,0.0,0.0,hairbrush,0.0,0.0,False,True
665,P11,C,ambig,C6,peppa,cat1,666666.0,666603.0,cat2,5267775.0,5134837.0,hairbrush,0.0,0.0,False,True
666,P11,C,ambig,C6,start,cat1,1299794.0,1066758.0,cat2,1599848.0,1733186.0,hairbrush,0.0,0.0,False,True
667,P11,C,ambig,C7,elmo,chair1,1899897.0,1866583.0,chair2,0.0,0.0,kangaroo,3532818.0,3499492.0,,
668,P11,C,ambig,C7,peppa,chair1,233297.0,233297.0,chair2,2366329.0,3032939.0,kangaroo,766579.0,766579.0,,
669,P11,C,ambig,C7,start,chair1,0.0,0.0,chair2,299952.0,299952.0,kangaroo,3599747.0,3733036.0,,
670,P11,C,ambig,C8,500ms,dog1,466542.0,433203.0,dog2,0.0,0.0,rainbow,0.0,0.0,False,False
671,P11,C,ambig,C8,elmo,dog1,3299875.0,3232705.0,dog2,1299909.0,1399940.0,rainbow,0.0,0.0,False,False
672,P11,C,ambig,C8,peppa,dog1,799439.0,799550.0,dog2,2333037.0,2366392.0,rainbow,0.0,0.0,False,False
673,P11,C,ambig,C8,start,dog1,1066603.0,1066443.0,dog2,2566294.0,2599690.0,rainbow,166641.0,166641.0,False,False
674,P11,C,control,C9,500ms,fish1,364660.0,364660.0,flower2,0.0,0.0,playdoh,0.0,0.0,False,False
675,P11,C,control,C9,elmo,fish1,3832738.0,3866441.0,flower2,799839.0,799839.0,playdoh,0.0,0.0,False,False
676,P11,C,control,C9,peppa,fish1,233241.0,333232.0,flower2,2432423.0,2433148.0,playdoh,0.0,0.0,False,False
677,P11,C,control,C9,start,fish1,1633279.0,1666575.0,flower2,1499734.0,1532841.0,playdoh,533206.0,500018.0,False,False
678,P12,D,ambig,D1,500ms,bike2,399977.0,399977.0,bike1,0.0,0.0,candle,0.0,0.0,True,True
679,P12,D,ambig,D1,elmo,bike2,3333165.0,3499758.0,bike1,566603.0,566603.0,candle,733378.0,733378.0,True,True
680,P12,D,ambig,D1,peppa,bike2,1866477.0,1866461.0,bike1,2033182.0,2166431.0,candle,0.0,0.0,True,True
681,P12,D,ambig,D1,start,bike2,766598.0,799944.0,bike1,1666510.0,1433207.0,candle,1099884.0,1066575.0,True,True
682,P12,D,control,D10,500ms,flower2,0.0,0.0,cup1,233327.0,233327.0,cane,133330.0,133330.0,True,True
