participant,TrialID,PresentationID,List,condition,phase,target_filename,foil_filename,distractor_filename,informative_target,informative_foil,target_to_foil,target_to_distractor,target_to_White Space,foil_to_target,foil_to_distractor,foil_to_White Space,distractor_to_target,distractor_to_foil,distractor_to_White Space,White Space_to_target,White Space_to_foil,White Space_to_distractor
P38,A2,11,A,ambig,elmo,flower2,flower1,cane,1,1,1,0,0,1,1,0,0,1,0,0,0,0
P38,A2,11,A,ambig,500ms,flower2,flower1,cane,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P38,A2,11,A,ambig,peppa,flower2,flower1,cane,1,1,1,0,0,1,0,0,0,0,0,0,0,0
P38,A4,12,A,ambig,start,cup1,cup2,dress,1,1,0,2,0,1,0,0,0,1,0,0,0,0
P38,A4,12,A,ambig,elmo,cup1,cup2,dress,1,1,1,0,0,1,0,0,1,0,0,0,0,0
P38,A4,12,A,ambig,500ms,cup1,cup2,dress,1,1,1,0,0,0,0,0,0,0,0,0,0,0
P38,A4,12,A,ambig,peppa,cup1,cup2,dress,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P38,A3,13,A,ambig,start,clock1,clock2,cake,1,1,1,1,0,1,0,0,0,0,0,0,0,0
P38,A3,13,A,ambig,elmo,clock1,clock2,cake,1,1,2,1,0,0,1,0,3,0,0,0,0,0
P38,A3,13,A,ambig,500ms,clock1,clock2,cake,1,1,0,0,0,0,1,0,0,0,0,0,0,0
P38,A3,13,A,ambig,peppa,clock1,clock2,cake,1,1,1,0,0,1,0,0,0,1,0,0,0,0
P38,A16,14,A,control,start,dog1,bike2,rainbow,1,1,0,1,0,1,0,0,1,0,0,0,1,0
P38,A16,14,A,control,elmo,dog1,bike2,rainbow,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P38,A16,14,A,control,500ms,dog1,bike2,rainbow,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P38,A16,14,A,control,peppa,dog1,bike2,rainbow,1,1,0,0,0,1,0,0,0,0,0,0,0,0
P38,A6,15,A,ambig,start,spoon1,spoon2,comb,1,1,0,0,1,1,0,1,0,1,0,0,0,2
P38,A6,15,A,ambig,elmo,spoon1,spoon2,comb,1,1,1,0,0,1,0,0,0,0,1,1,0,0
P38,A6,15,A,ambig,500ms,spoon1,spoon2,comb,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P38,A6,15,A,ambig,peppa,spoon1,spoon2,comb,1,1,0,0,1,1,0,0,0,0,0,0,1,0
P38,A1,16,A,ambig,start,fish1,fish2,playdoh,1,1,1,0,0,0,0,0,1,0,0,0,0,1
P38,A1,16,A,ambig,elmo,fish1,fish2,playdoh,1,1,2,0,0,1,1,0,1,0,0,0,0,0
P38,A1,16,A,ambig,500ms,fish1,fish2,playdoh,1,1,0,0,0,0,1,0,0,0,0,0,0,0
P38,A1,16,A,ambig,peppa,fish1,fish2,playdoh,1,1,1,0,0,1,0,0,0,1,0,0,0,0
P43,B8,1,B,ambig,start,tree2,flower1,pencil,1,1,0,1,0,0,0,0,1,0,1,0,1,1
P43,B8,1,B,ambig,elmo,tree2,flower1,pencil,1,1,0,0,1,1,0,0,0,0,0,1,0,0
P43,B8,1,B,ambig,500ms,tree2,flower1,pencil,1,1,1,0,0,0,0,0,0,0,0,0,0,0
P43,B8,1,B,ambig,peppa,tree2,flower1,pencil,1,1,0,0,0,1,0,0,0,0,0,0,0,0
P43,B12,2,B,control,start,bus2,car1,flashlight,1,1,1,0,0,1,0,1,0,1,0,0,0,1
P43,B12,2,B,control,elmo,bus2,car1,flashlight,1,1,0,1,0,1,0,0,0,1,0,0,0,0
P43,B12,2,B,control,500ms,bus2,car1,flashlight,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P43,B12,2,B,control,peppa,bus2,car1,flashlight,1,1,0,0,0,0,1,0,0,0,0,0,0,0
P43,B16,3,B,control,start,dog2,bike1,rainbow,1,1,2,0,0,1,1,0,1,0,0,1,0,0
P43,B16,3,B,control,elmo,dog2,bike1,rainbow,1,1,0,1,0,0,0,0,1,0,0,0,0,0
P43,B16,3,B,control,500ms,dog2,bike1,rainbow,1,1,0,1,0,0,0,0,0,0,0,0,0,0
P43,B16,3,B,control,peppa,dog2,bike1,rainbow,1,1,0,0,0,0,0,0,0,1,0,0,0,0
P43,B6,4,B,ambig,start,spoon2,spoon1,comb,0,0,0,1,0,0,0,0,0,0,1,0,1,0
P43,B6,4,B,ambig,elmo,spoon2,spoon1,comb,0,0,1,0,1,2,0,0,0,0,0,1,0,0
P43,B6,4,B,ambig,500ms,spoon2,spoon1,comb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P43,B6,4,B,ambig,peppa,spoon2,spoon1,comb,0,0,4,0,0,3,0,0,0,0,0,0,0,0
P43,B3,5,B,ambig,start,clock2,clock1,cake,1,1,1,0,0,0,1,0,1,0,0,0,0,1
P43,B3,5,B,ambig,elmo,clock2,clock1,cake,1,1,1,0,1,0,1,0,2,0,0,0,0,1
P43,B3,5,B,ambig,500ms,clock2,clock1,cake,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P43,B3,5,B,ambig,peppa,clock2,clock1,cake,1,1,2,0,0,1,0,1,1,0,0,1,0,0
P43,B11,6,B,control,start,book2,bus1,apple,1,1,0,0,0,0,1,1,0,2,0,0,0,1
P43,B11,6,B,control,elmo,book2,bus1,apple,1,1,1,0,0,1,0,1,0,0,0,0,0,1
P43,B11,6,B,control,500ms,book2,bus1,apple,1,1,0,0,0,0,0,0,0,1,0,0,0,0
P43,B11,6,B,control,peppa,book2,bus1,apple,1,1,0,0,0,0,0,1,0,0,0,0,1,0
P43,B10,7,B,control,start,bird2,book1,playground,0,1,1,0,0,0,2,0,1,1,0,0,0,0
P43,B10,7,B,control,elmo,bird2,book1,playground,0,1,0,0,1,1,0,0,0,0,0,1,0,0
P43,B10,7,B,control,500ms,bird2,book1,playground,0,1,0,0,1,0,0,0,0,0,0,0,0,0
P43,B10,7,B,control,peppa,bird2,book1,playground,0,1,0,0,0,0,0,0,0,1,0,0,0,1
P43,B14,8,B,control,start,cat2,chair1,hairbrush,0,1,0,0,0,1,0,0,0,1,0,0,0,0
P43,B14,8,B,control,elmo,cat2,chair1,hairbrush,0,1,1,1,0,0,2,0,1,1,0,0,0,0
P43,B14,8,B,control,500ms,cat2,chair1,hairbrush,0,1,0,0,0,0,0,0,0,1,0,0,0,0
P43,B14,8,B,control,peppa,cat2,chair1,hairbrush,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P43,B5,9,B,ambig,start,shoe2,shoe1,paintbrush,1,1,0,1,1,2,0,0,1,1,0,0,1,0
P43,B5,9,B,ambig,elmo,shoe2,shoe1,paintbrush,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P43,B5,9,B,ambig,500ms,shoe2,shoe1,paintbrush,1,1,0,0,1,0,0,0,0,0,0,0,0,0
P43,B5,9,B,ambig,peppa,shoe2,shoe1,paintbrush,1,1,0,1,1,2,0,0,0,0,0,0,2,0
P43,B4,10,B,ambig,start,cup2,cup1,dress,1,1,0,1,0,1,0,0,0,1,1,1,0,1
P43,B4,10,B,ambig,elmo,cup2,cup1,dress,1,1,1,1,1,1,0,0,0,1,0,1,0,0
P43,B4,10,B,ambig,500ms,cup2,cup1,dress,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P43,B4,10,B,ambig,peppa,cup2,cup1,dress,1,1,0,0,0,0,0,1,0,0,0,0,0,0
P43,B1,11,B,ambig,start,fish2,fish1,playdoh,1,1,1,1,0,2,0,0,1,0,0,0,0,0
P43,B1,11,B,ambig,elmo,fish2,fish1,playdoh,1,1,2,1,0,2,0,0,1,0,0,0,0,0
P43,B1,11,B,ambig,500ms,fish2,fish1,playdoh,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P43,B1,11,B,ambig,peppa,fish2,fish1,playdoh,1,1,0,0,0,1,0,0,0,0,0,0,0,0
P43,B15,12,B,control,start,chair2,dog1,kangaroo,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P43,B15,12,B,control,elmo,chair2,dog1,kangaroo,1,1,1,0,1,1,0,1,0,0,0,1,1,0
P43,B15,12,B,control,500ms,chair2,dog1,kangaroo,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P43,B15,12,B,control,peppa,chair2,dog1,kangaroo,1,1,1,0,0,0,1,0,0,1,0,0,0,0
P43,B13,13,B,control,start,car2,cat1,dolphin,1,1,0,1,0,1,0,0,0,0,0,0,0,0
P43,B13,13,B,control,elmo,car2,cat1,dolphin,1,1,1,1,1,1,0,0,1,0,0,1,0,1
P43,B13,13,B,control,500ms,car2,cat1,dolphin,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P43,B13,13,B,control,peppa,car2,cat1,dolphin,1,1,0,0,0,0,1,0,1,1,0,0,0,0
P43,B9,14,B,control,start,bike2,bird1,candle,1,1,0,1,1,0,0,0,1,0,0,0,0,1
P43,B9,14,B,control,elmo,bike2,bird1,candle,1,1,1,1,0,1,0,0,1,1,0,0,0,0
P43,B9,14,B,control,500ms,bike2,bird1,candle,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P43,B9,14,B,control,peppa,bike2,bird1,candle,1,1,0,0,0,0,0,0,0,1,0,0,0,0
P43,B7,15,B,ambig,start,toothbrush2,toothbrush1,door,1,1,0,0,0,0,0,1,0,0,1,0,1,2
P43,B7,15,B,ambig,elmo,toothbrush2,toothbrush1,door,1,1,0,0,1,0,0,0,1,0,0,1,0,0
P43,B7,15,B,ambig,500ms,toothbrush2,toothbrush1,door,1,1,1,0,0,0,0,0,0,0,0,0,0,0
P43,B7,15,B,ambig,peppa,toothbrush2,toothbrush1,door,1,1,0,0,0,1,0,0,0,0,0,0,0,0
P43,B2,16,B,ambig,start,flower2,flower1,cane,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P43,B2,16,B,ambig,elmo,flower2,flower1,cane,1,1,1,0,1,2,0,0,0,0,0,0,1,0
P43,B2,16,B,ambig,500ms,flower2,flower1,cane,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P43,B2,16,B,ambig,peppa,flower2,flower1,cane,1,1,2,0,0,2,0,1,0,0,0,0,1,0
P26,B14,1,B,control,start,cat2,chair1,hairbrush,0,0,1,1,0,0,1,0,2,0,0,0,0,0
P26,B14,1,B,control,elmo,cat2,chair1,hairbrush,0,0,0,1,1,0,0,0,1,0,0,1,0,0
P26,B14,1,B,control,500ms,cat2,chair1,hairbrush,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P26,B14,1,B,control,peppa,cat2,chair1,hairbrush,0,0,1,0,0,0,1,1,0,0,0,0,1,0
P26,B2,2,B,ambig,start,flower2,flower1,cane,0,0,0,1,0,1,0,1,0,1,0,0,0,0
P26,B2,2,B,ambig,elmo,flower2,flower1,cane,0,0,1,0,1,2,0,0,0,0,0,1,1,0
P26,B2,2,B,ambig,500ms,flower2,flower1,cane,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P26,B2,2,B,ambig,peppa,flower2,flower1,cane,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P26,B5,3,B,ambig,start,shoe2,shoe1,paintbrush,1,1,1,0,1,3,0,0,0,0,0,0,2,0
P26,B5,3,B,ambig,elmo,shoe2,shoe1,paintbrush,1,1,2,0,0,1,0,0,0,0,0,0,0,0
P26,B5,3,B,ambig,500ms,shoe2,shoe1,paintbrush,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P26,B5,3,B,ambig,peppa,shoe2,shoe1,paintbrush,1,1,1,0,0,1,0,0,0,0,0,0,0,0
P26,B12,4,B,control,start,bus2,car1,flashlight,0,0,1,1,0,2,0,0,0,1,0,0,0,0
P26,B12,4,B,control,elmo,bus2,car1,flashlight,0,0,2,0,1,1,0,0,0,0,0,1,0,0
P26,B12,4,B,control,500ms,bus2,car1,flashlight,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P26,B12,4,B,control,peppa,bus2,car1,flashlight,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P26,B10,5,B,control,start,bird2,book1,playground,0,0,1,0,0,0,1,1,1,0,0,0,0,0
P26,B10,5,B,control,elmo,bird2,book1,playground,0,0,0,1,0,0,0,0,0,0,1,2,0,0
P26,B10,5,B,control,500ms,bird2,book1,playground,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P26,B10,5,B,control,peppa,bird2,book1,playground,0,0,1,1,0,1,0,0,0,1,0,0,0,0
P26,B13,6,B,control,start,car2,cat1,dolphin,0,0,2,0,0,0,1,0,1,0,0,0,0,0
P26,B13,6,B,control,elmo,car2,cat1,dolphin,0,0,0,1,0,1,0,0,1,0,0,0,0,0
P26,B13,6,B,control,500ms,car2,cat1,dolphin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P26,B13,6,B,control,peppa,car2,cat1,dolphin,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P26,B8,7,B,ambig,start,tree2,tree1,pencil,0,0,1,0,0,0,0,1,1,0,1,0,0,2
P26,B8,7,B,ambig,elmo,tree2,tree1,pencil,0,0,1,0,1,1,0,0,0,0,0,2,0,0
P26,B8,7,B,ambig,500ms,tree2,tree1,pencil,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P26,B8,7,B,ambig,peppa,tree2,tree1,pencil,0,0,3,0,0,2,0,0,0,0,0,0,0,0
P26,B16,8,B,control,start,dog2,bike1,rainbow,0,0,1,0,0,1,0,0,0,1,0,0,0,0
P26,B16,8,B,control,elmo,dog2,bike1,rainbow,0,0,0,0,1,1,0,0,0,0,0,1,0,0
P26,B16,8,B,control,500ms,dog2,bike1,rainbow,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P26,B16,8,B,control,peppa,dog2,bike1,rainbow,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P26,B1,9,B,ambig,start,fish2,fish1,playdoh,0,0,1,0,0,0,1,0,1,0,0,1,0,0
P26,B1,9,B,ambig,elmo,fish2,fish1,playdoh,0,0,2,0,0,1,0,0,0,0,0,0,0,0
P26,B1,9,B,ambig,500ms,fish2,fish1,playdoh,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P26,B1,9,B,ambig,peppa,fish2,fish1,playdoh,0,0,1,0,0,1,1,0,0,2,0,0,0,0
P26,B3,10,B,ambig,start,clock2,clock1,cake,0,0,0,1,0,0,1,0,1,0,0,0,0,0
P26,B3,10,B,ambig,elmo,clock2,clock1,cake,0,0,0,1,1,0,0,0,2,0,0,1,0,0
P26,B3,10,B,ambig,500ms,clock2,clock1,cake,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P26,B3,10,B,ambig,peppa,clock2,clock1,cake,0,0,1,0,0,0,1,0,0,1,0,0,0,0
P26,B7,11,B,ambig,start,toothbrush2,toothbrush1,door,0,0,1,0,1,0,0,1,1,0,0,1,0,1
P26,B7,11,B,ambig,elmo,toothbrush2,toothbrush1,door,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P26,B7,11,B,ambig,500ms,toothbrush2,toothbrush1,door,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P26,B7,11,B,ambig,peppa,toothbrush2,toothbrush1,door,0,0,1,0,0,0,0,1,0,0,0,0,1,0
P26,B6,12,B,ambig,start,spoon2,spoon1,comb,0,0,2,0,1,1,1,0,1,0,0,1,0,0
P26,B6,12,B,ambig,elmo,spoon2,spoon1,comb,0,0,1,1,0,0,0,0,0,0,1,1,0,0
P26,B6,12,B,ambig,500ms,spoon2,spoon1,comb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P26,B6,12,B,ambig,peppa,spoon2,spoon1,comb,0,0,1,0,0,1,1,0,0,0,0,0,0,0
P26,B9,13,B,control,start,bike2,bird1,candle,0,0,0,1,0,0,0,1,1,0,0,0,0,1
P26,B9,13,B,control,elmo,bike2,bird1,candle,0,0,1,0,0,1,0,0,1,0,0,0,0,0
P26,B9,13,B,control,500ms,bike2,bird1,candle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P26,B9,13,B,control,peppa,bike2,bird1,candle,0,0,1,0,0,0,1,0,0,1,0,0,0,0
P26,B4,14,B,ambig,start,cup2,cup1,dress,0,0,1,0,0,0,1,0,1,1,0,0,0,0
P26,B4,14,B,ambig,elmo,cup2,cup1,dress,0,0,1,1,0,1,2,0,1,1,1,1,0,0
P26,B4,14,B,ambig,500ms,cup2,cup1,dress,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P26,B4,14,B,ambig,peppa,cup2,cup1,dress,0,0,0,2,0,1,1,0,0,1,1,0,1,0
P26,B11,15,B,control,start,book2,bus1,apple,0,0,1,0,0,1,1,0,0,1,0,0,0,0
P26,B11,15,B,control,elmo,book2,bus1,apple,0,0,1,0,0,1,0,0,1,0,0,0,0,0
P26,B11,15,B,control,500ms,book2,bus1,apple,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P26,B11,15,B,control,peppa,book2,bus1,apple,0,0,2,0,0,1,1,0,0,1,0,0,0,0
P26,B15,16,B,control,start,chair2,dog1,kangaroo,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P26,B15,16,B,control,elmo,chair2,dog1,kangaroo,0,0,1,0,0,0,1,0,1,0,1,1,0,0
P26,B15,16,B,control,500ms,chair2,dog1,kangaroo,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P26,B15,16,B,control,peppa,chair2,dog1,kangaroo,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P10,B4,1,B,ambig,start,cup2,cup1,dress,0,0,0,0,0,0,2,0,0,1,1,0,1,0
P10,B4,1,B,ambig,elmo,cup2,cup1,dress,0,0,0,1,1,1,0,0,1,0,0,1,0,0
P10,B4,1,B,ambig,500ms,cup2,cup1,dress,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P10,B4,1,B,ambig,peppa,cup2,cup1,dress,0,0,2,0,0,1,0,1,0,0,0,0,0,1
P10,B10,2,B,control,start,bird2,book1,playground,0,0,1,0,0,0,2,0,1,0,0,0,0,0
P10,B10,2,B,control,elmo,bird2,book1,playground,0,0,0,0,1,0,0,0,2,0,0,0,0,1
P10,B10,2,B,control,500ms,bird2,book1,playground,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P10,B10,2,B,control,peppa,bird2,book1,playground,0,0,1,1,0,1,1,0,0,1,0,0,0,0
P10,B15,3,B,control,start,chair2,dog1,kangaroo,0,0,0,0,0,1,1,0,0,1,0,0,0,0
P10,B15,3,B,control,elmo,chair2,dog1,kangaroo,0,0,0,0,1,0,1,0,1,1,0,0,0,1
P10,B15,3,B,control,500ms,chair2,dog1,kangaroo,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P10,B15,3,B,control,peppa,chair2,dog1,kangaroo,0,0,0,0,0,0,1,0,0,1,0,0,0,0
P10,B13,4,B,control,start,car2,cat1,dolphin,0,0,2,0,0,1,1,0,1,0,0,0,1,0
P10,B13,4,B,control,elmo,car2,cat1,dolphin,0,0,1,0,1,1,0,0,0,0,0,1,0,0
P10,B13,4,B,control,500ms,car2,cat1,dolphin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P10,B13,4,B,control,peppa,car2,cat1,dolphin,0,0,2,0,0,3,0,0,0,0,0,0,0,0
P10,B16,5,B,control,start,dog2,bike1,rainbow,0,0,2,0,0,2,0,0,0,1,0,0,0,0
P10,B16,5,B,control,elmo,dog2,bike1,rainbow,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P10,B16,5,B,control,500ms,dog2,bike1,rainbow,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P10,B16,5,B,control,peppa,dog2,bike1,rainbow,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P10,B2,6,B,ambig,start,flower2,flower1,cane,0,0,1,0,1,0,0,1,1,0,0,2,0,1
P10,B2,6,B,ambig,elmo,flower2,flower1,cane,0,0,2,1,0,2,0,0,1,0,0,0,0,0
P10,B2,6,B,ambig,500ms,flower2,flower1,cane,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P10,B2,6,B,ambig,peppa,flower2,flower1,cane,0,0,2,0,0,1,0,0,0,0,0,0,0,0
P10,B6,7,B,ambig,start,spoon2,spoon1,comb,0,0,1,0,0,0,1,1,0,1,0,1,0,0
P10,B6,7,B,ambig,elmo,spoon2,spoon1,comb,0,0,0,0,1,0,0,0,0,0,0,2,0,0
P10,B6,7,B,ambig,500ms,spoon2,spoon1,comb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P10,B6,7,B,ambig,peppa,spoon2,spoon1,comb,0,0,2,1,0,3,0,0,0,1,0,0,0,0
P10,B3,8,B,ambig,start,clock2,clock1,cake,0,0,1,0,0,0,0,0,0,0,1,1,0,0
P10,B3,8,B,ambig,elmo,clock2,clock1,cake,0,0,1,0,0,1,1,0,1,0,0,0,0,0
P10,B3,8,B,ambig,500ms,clock2,clock1,cake,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P10,B3,8,B,ambig,peppa,clock2,clock1,cake,0,0,1,0,1,1,0,0,0,0,0,0,0,0
P10,B5,9,B,ambig,start,shoe2,shoe1,paintbrush,0,0,3,0,0,2,0,0,0,0,0,0,0,0
P10,B5,9,B,ambig,elmo,shoe2,shoe1,paintbrush,0,0,1,1,0,2,0,0,1,0,0,0,0,0
P10,B5,9,B,ambig,500ms,shoe2,shoe1,paintbrush,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P10,B5,9,B,ambig,peppa,shoe2,shoe1,paintbrush,0,0,1,0,0,0,1,0,1,0,0,0,0,0
P10,B9,10,B,control,start,bike2,bird1,candle,0,0,1,1,0,0,2,0,2,0,0,0,0,0
P10,B9,10,B,control,elmo,bike2,bird1,candle,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P10,B9,10,B,control,500ms,bike2,bird1,candle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P10,B9,10,B,control,peppa,bike2,bird1,candle,0,0,1,0,0,0,1,0,0,0,0,0,0,0
P10,B8,11,B,ambig,start,tree2,flower1,pencil,0,0,2,0,0,1,1,0,1,0,0,0,0,0
P10,B8,11,B,ambig,elmo,tree2,flower1,pencil,0,0,1,0,0,2,0,0,0,0,0,0,0,0
P10,B8,11,B,ambig,500ms,tree2,flower1,pencil,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P10,B8,11,B,ambig,peppa,tree2,flower1,pencil,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P10,B7,12,B,ambig,start,toothbrush2,toothbrush1,door,0,0,0,0,0,0,1,0,0,0,1,0,1,0
P10,B7,12,B,ambig,elmo,toothbrush2,toothbrush1,door,0,0,1,1,0,1,0,1,1,1,0,0,0,0
P10,B7,12,B,ambig,500ms,toothbrush2,toothbrush1,door,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P10,B7,12,B,ambig,peppa,toothbrush2,toothbrush1,door,0,0,0,1,0,1,0,0,0,0,0,0,0,0
P10,B12,13,B,control,start,bus2,car1,flashlight,0,0,0,1,0,1,1,0,1,2,0,0,0,0
P10,B12,13,B,control,elmo,bus2,car1,flashlight,0,0,1,0,0,1,0,0,0,0,0,0,0,0
P10,B12,13,B,control,500ms,bus2,car1,flashlight,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P10,B12,13,B,control,peppa,bus2,car1,flashlight,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P10,B1,14,B,ambig,start,fish2,fish1,playdoh,0,0,1,0,0,0,1,0,0,0,0,0,0,0
P10,B1,14,B,ambig,elmo,fish2,fish1,playdoh,0,0,1,1,0,2,0,0,1,1,0,0,0,0
P10,B1,14,B,ambig,500ms,fish2,fish1,playdoh,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P10,B1,14,B,ambig,peppa,fish2,fish1,playdoh,0,0,4,0,1,3,0,1,0,1,0,1,0,1
P10,B14,15,B,control,start,cat2,chair1,hairbrush,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P10,B14,15,B,control,elmo,cat2,chair1,hairbrush,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P10,B14,15,B,control,500ms,cat2,chair1,hairbrush,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P10,B14,15,B,control,peppa,cat2,chair1,hairbrush,0,0,0,0,0,0,0,1,0,0,1,0,1,1
P10,B11,16,B,control,start,book2,bus1,apple,0,0,0,0,0,0,1,0,0,1,0,0,0,0
P10,B11,16,B,control,elmo,book2,bus1,apple,0,0,1,0,0,2,0,0,0,0,0,0,0,0
P10,B11,16,B,control,500ms,book2,bus1,apple,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P10,B11,16,B,control,peppa,book2,bus1,apple,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P03,C5,1,C,ambig,start,car1,car2,dolphin,0,0,1,1,0,1,0,0,1,1,0,0,0,0
P03,C5,1,C,ambig,elmo,car1,car2,dolphin,0,0,1,0,0,1,0,1,0,0,0,1,0,0
P03,C5,1,C,ambig,500ms,car1,car2,dolphin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P03,C5,1,C,ambig,peppa,car1,car2,dolphin,0,0,2,0,0,1,0,1,0,0,0,1,0,0
P03,C6,2,C,ambig,start,cat1,cat2,brush,0,0,0,1,0,1,0,0,0,1,1,0,1,0
P03,C6,2,C,ambig,elmo,cat1,cat2,brush,0,0,1,0,0,2,0,0,0,0,0,0,0,0
P03,C6,2,C,ambig,500ms,cat1,cat2,brush,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P03,C6,2,C,ambig,peppa,cat1,cat2,brush,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P03,C11,3,C,control,start,cup1,clock2,cake,0,0,0,1,0,1,1,0,0,2,1,0,0,0
P03,C11,3,C,control,elmo,cup1,clock2,cake,0,0,0,0,0,0,0,0,1,0,0,0,0,1
P03,C11,3,C,control,500ms,cup1,clock2,cake,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P03,C11,3,C,control,peppa,cup1,clock2,cake,0,0,1,0,0,0,1,0,0,0,0,0,0,0
P03,C15,4,C,control,start,toothbrush1,tree2,door,0,0,1,0,0,0,1,0,2,0,0,0,0,1
P03,C15,4,C,control,elmo,toothbrush1,tree2,door,0,0,1,0,0,1,0,0,0,0,0,0,0,0
P03,C15,4,C,control,500ms,toothbrush1,tree2,door,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P03,C15,4,C,control,peppa,toothbrush1,tree2,door,0,0,0,0,1,1,0,0,0,1,0,0,0,1
P03,C13,5,C,control,start,shoe1,spoon2,paintbrush,0,0,1,0,0,0,1,0,1,0,0,0,0,0
P03,C13,5,C,control,elmo,shoe1,spoon2,paintbrush,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P03,C13,5,C,control,500ms,shoe1,spoon2,paintbrush,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P03,C13,5,C,control,peppa,shoe1,spoon2,paintbrush,0,0,1,0,1,1,0,1,0,0,0,1,1,0
P03,C7,6,C,ambig,start,chair1,chair2,kangaroo,0,0,0,0,1,1,1,0,0,1,0,0,1,0
P03,C7,6,C,ambig,elmo,chair1,chair2,kangaroo,0,0,1,1,0,0,0,0,2,0,0,0,0,1
P03,C7,6,C,ambig,500ms,chair1,chair2,kangaroo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P03,C7,6,C,ambig,peppa,chair1,chair2,kangaroo,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P03,C4,7,C,ambig,start,bus1,bus2,torch,0,0,1,0,0,0,1,0,1,0,0,0,1,0
P03,C4,7,C,ambig,elmo,bus1,bus2,torch,0,0,1,1,0,1,0,0,1,0,0,0,0,0
P03,C4,7,C,ambig,500ms,bus1,bus2,torch,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P03,C4,7,C,ambig,peppa,bus1,bus2,torch,0,0,0,1,0,0,0,0,0,1,0,0,0,0
