RECORDING_SESSION_LABEL	DATA_FILE	EYE_USED	IA_AVERAGE_FIX_PUPIL_SIZE	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_FIXATION_%	IA_FIXATION_COUNT	IA_LABEL	IA_ID	IA_GROUP	IA_RUN_COUNT	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	trialnum	TargetLoc	targname	IP_LABEL	IP_END_TIME	IP_START_TIME	type	cond
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	2246	6	Filler	(753, 90)	sale1.jpg	Target	20245939	20243867	Filler	Filler
nf-9	nf-9.edf	RIGHT	81.00	2468	0.5695	0.5556	5	Pre_Targ 	1	.	2	4334	9	Same_Ambig_book1.jpg	(753, 90)	book1.jpg	Target	20256749	20253371	Same	Ambig
nf-9	nf-9.edf	RIGHT	91.67	1658	0.3826	0.3333	3	Pre_D1 	2	.	2	4334	9	Same_Ambig_book1.jpg	(753, 90)	book1.jpg	Target	20256749	20253371	Same	Ambig
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	4334	9	Same_Ambig_book1.jpg	(753, 90)	book1.jpg	Target	20256749	20253371	Same	Ambig
nf-9	nf-9.edf	RIGHT	80.67	3072	0.8240	0.9000	9	Pre_Targ 	1	.	1	3728	10	Filler	(147, 90)	cork1.jpg	Target	20267465	20263968	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	3728	10	Filler	(147, 90)	cork1.jpg	Target	20267465	20263968	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	3728	10	Filler	(147, 90)	cork1.jpg	Target	20267465	20263968	Filler	Filler
nf-9	nf-9.edf	RIGHT	83.00	1082	0.3607	0.4000	2	Pre_Targ 	1	.	1	3000	5	Same_Control_penguin1.jpg	(477, 554)	penguin1.jpg	Target	20276836	20275045	Same	Control
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	3000	5	Same_Control_penguin1.jpg	(477, 554)	penguin1.jpg	Target	20276836	20275045	Same	Control
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	3000	5	Same_Control_penguin1.jpg	(477, 554)	penguin1.jpg	Target	20276836	20275045	Same	Control
nf-9	nf-9.edf	RIGHT	70.75	1562	0.5078	0.8000	4	Pre_Targ 	1	.	1	3076	5	Filler	(147, 90)	mouse1.jpg	Target	20285953	20284402	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	3076	5	Filler	(147, 90)	mouse1.jpg	Target	20285953	20284402	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	3076	5	Filler	(147, 90)	mouse1.jpg	Target	20285953	20284402	Filler	Filler
nf-9	nf-9.edf	RIGHT	68.75	1598	0.7735	0.8000	4	Pre_Targ 	1	.	1	2066	5	Filler	(147, 90)	pipe1.jpg	Target	20294591	20293000	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	2066	5	Filler	(147, 90)	pipe1.jpg	Target	20294591	20293000	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	2066	5	Filler	(147, 90)	pipe1.jpg	Target	20294591	20293000	Filler	Filler
nf-9	nf-9.edf	RIGHT	90.40	1990	1.0000	1.0000	5	Pre_Targ 	1	.	1	1990	5	Same_Ambig_bus1.jpg	(147, 90)	bus1.jpg	Target	20302975	20301450	Same	Ambig
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	1990	5	Same_Ambig_bus1.jpg	(147, 90)	bus1.jpg	Target	20302975	20301450	Same	Ambig
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	1990	5	Same_Ambig_bus1.jpg	(147, 90)	bus1.jpg	Target	20302975	20301450	Same	Ambig
nf-9	nf-9.edf	RIGHT	94.00	1480	0.4910	0.5714	4	Pre_Targ 	1	.	1	3014	7	Same_Ambig_cat1.jpg	(147, 90)	cat1.jpg	Target	20312119	20310048	Same	Ambig
nf-9	nf-9.edf	RIGHT	102.33	1534	0.5090	0.4286	3	Pre_D1 	2	.	2	3014	7	Same_Ambig_cat1.jpg	(147, 90)	cat1.jpg	Target	20312119	20310048	Same	Ambig
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	3014	7	Same_Ambig_cat1.jpg	(147, 90)	cat1.jpg	Target	20312119	20310048	Same	Ambig
nf-9	nf-9.edf	RIGHT	98.67	2540	0.7683	0.7500	3	Pre_Targ 	1	.	1	3306	4	Same_Control_shoe1.jpg	(147, 90)	shoe1.jpg	Target	20321823	20319432	Same	Control
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	3306	4	Same_Control_shoe1.jpg	(147, 90)	shoe1.jpg	Target	20321823	20319432	Same	Control
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	3306	4	Same_Control_shoe1.jpg	(147, 90)	shoe1.jpg	Target	20321823	20319432	Same	Control
nf-9	nf-9.edf	RIGHT	88.00	4334	1.0000	1.0000	10	Pre_Targ 	1	.	1	4334	10	Filler	(753, 90)	glass1.jpg	Target	20332194	20328776	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	4334	10	Filler	(753, 90)	glass1.jpg	Target	20332194	20328776	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	4334	10	Filler	(753, 90)	glass1.jpg	Target	20332194	20328776	Filler	Filler
nf-9	nf-9.edf	RIGHT	82.00	1716	0.6318	0.6667	4	Pre_Targ 	1	.	1	2716	6	Same_Ambig_bird1.jpg	(753, 90)	bird1.jpg	Target	20341364	20339199	Same	Ambig
nf-9	nf-9.edf	RIGHT	86.00	550	0.2025	0.1667	1	Pre_D1 	2	.	1	2716	6	Same_Ambig_bird1.jpg	(753, 90)	bird1.jpg	Target	20341364	20339199	Same	Ambig
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	2716	6	Same_Ambig_bird1.jpg	(753, 90)	bird1.jpg	Target	20341364	20339199	Same	Ambig
nf-9	nf-9.edf	RIGHT	86.00	2494	0.8409	0.8333	5	Pre_Targ 	1	.	1	2966	6	Filler	(753, 90)	sponge1.jpg	Target	20352107	20349436	Filler	Filler
