RECORDING_SESSION_LABEL	DATA_FILE	EYE_USED	IA_AVERAGE_FIX_PUPIL_SIZE	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_FIXATION_%	IA_FIXATION_COUNT	IA_LABEL	IA_ID	IA_GROUP	IA_RUN_COUNT	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	trialnum	TargetLoc	targname	IP_LABEL	IP_END_TIME	IP_START_TIME	type	cond
km06	km06.edf	RIGHT	346.00	876	0.2651	0.3000	3	Pre_D2 	3	.	2	3304	10	Same_Ambig_chair1.jpg	(147, 90)	chair1.jpg	Pre	3545673	3541455	Same	Ambig
km06	km06.edf	RIGHT	319.00	660	0.1613	0.2500	3	Pre_Targ 	1	.	2	4092	12	Same_Control_penguin1.jpg	(753, 90)	penguin1.jpg	Pre	3569226	3565008	Same	Control
km06	km06.edf	RIGHT	308.00	1492	0.3646	0.3333	4	Pre_D1 	2	.	2	4092	12	Same_Control_penguin1.jpg	(753, 90)	penguin1.jpg	Pre	3569226	3565008	Same	Control
km06	km06.edf	RIGHT	307.25	1740	0.4252	0.3333	4	Pre_D2 	3	.	2	4092	12	Same_Control_penguin1.jpg	(753, 90)	penguin1.jpg	Pre	3569226	3565008	Same	Control
sx02	sx02.edf	RIGHT	355.00	730	0.3698	0.3333	2	Pre_Targ 	1	.	1	1974	6	Same_Ambig_bird1.jpg	(147, 90)	bird1.jpg	Pre	1446383	1442166	Same	Ambig
sx02	sx02.edf	RIGHT	465.00	500	0.2533	0.3333	2	Pre_D1 	2	.	2	1974	6	Same_Ambig_bird1.jpg	(147, 90)	bird1.jpg	Pre	1446383	1442166	Same	Ambig
sx02	sx02.edf	RIGHT	371.00	602	0.3050	0.1667	1	Pre_D2 	3	.	1	1974	6	Same_Ambig_bird1.jpg	(147, 90)	bird1.jpg	Pre	1446383	1442166	Same	Ambig
sx02	sx02.edf	RIGHT	306.50	732	0.2340	0.3636	4	Pre_Targ 	1	.	2	3128	11	Same_Control_shoe1.jpg	(753, 90)	shoe1.jpg	Pre	1470896	1466678	Same	Control
sx02	sx02.edf	RIGHT	362.33	1002	0.3203	0.2727	3	Pre_D1 	2	.	2	3128	11	Same_Control_shoe1.jpg	(753, 90)	shoe1.jpg	Pre	1470896	1466678	Same	Control
sx02	sx02.edf	RIGHT	346.50	780	0.2494	0.1818	2	Pre_D2 	3	.	2	3128	11	Same_Control_shoe1.jpg	(753, 90)	shoe1.jpg	Pre	1470896	1466678	Same	Control
sx02	sx02.edf	RIGHT	490.67	568	0.1943	0.2143	3	Pre_Targ 	1	.	2	2924	14	Same_Ambig_car1.jpg	(477, 554)	car1.jpg	Pre	1482212	1477996	Same	Ambig
sx02	sx02.edf	RIGHT	421.33	1236	0.4227	0.2143	3	Pre_D1 	2	.	3	2924	14	Same_Ambig_car1.jpg	(477, 554)	car1.jpg	Pre	1482212	1477996	Same	Ambig
sx02	sx02.edf	RIGHT	399.00	432	0.1477	0.1429	2	Pre_D2 	3	.	2	2924	14	Same_Ambig_car1.jpg	(477, 554)	car1.jpg	Pre	1482212	1477996	Same	Ambig
sx02	sx02.edf	RIGHT	409.00	516	0.2027	0.1250	1	Pre_Targ 	1	.	1	2546	8	Same_Ambig_bus1.jpg	(147, 90)	bus1.jpg	Pre	1493716	1489499	Same	Ambig
sx02	sx02.edf	RIGHT	371.00	564	0.2215	0.1250	1	Pre_D1 	2	.	1	2546	8	Same_Ambig_bus1.jpg	(147, 90)	bus1.jpg	Pre	1493716	1489499	Same	Ambig
sx02	sx02.edf	RIGHT	436.60	1338	0.5255	0.6250	5	Pre_D2 	3	.	2	2546	8	Same_Ambig_bus1.jpg	(147, 90)	bus1.jpg	Pre	1493716	1489499	Same	Ambig
sx02	sx02.edf	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Control_toothbrush1.jpg	(147, 90)	toothbrush1.jpg	Pre	1506485	1502269	Same	Control
sx02	sx02.edf	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Control_toothbrush1.jpg	(147, 90)	toothbrush1.jpg	Pre	1506485	1502269	Same	Control
sx02	sx02.edf	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Control_toothbrush1.jpg	(147, 90)	toothbrush1.jpg	Pre	1506485	1502269	Same	Control
