,participant,list,condition,trial_id,phase,target,target_sum_duration_Left,target_sum_duration_Right,foil,foil_sum_duration_Left,foil_sum_duration_Right,distractor,distractor_sum_duration_Left,distractor_sum_duration_Right,informative_foil,informative_target
1767,P31,C,ambig,C4,500ms,bus1,266616,266616,bus2,0,0,flashlight,0,0,TRUE,TRUE
1768,P31,C,ambig,C4,elmo,bus1,2266466,2332548,bus2,1099659,1066449,flashlight,133314,0,TRUE,TRUE
1769,P31,C,ambig,C4,peppa,bus1,366633,399965,bus2,1533261,1566682,flashlight,0,0,TRUE,TRUE
1770,P31,C,ambig,C4,start,bus1,1333036,1299707,bus2,898882,898882,flashlight,1099669,1099792,TRUE,TRUE
1771,P31,C,ambig,C5,500ms,car1,0,0,car2,300065,300065,dolphin,0,0,FALSE,FALSE
1772,P31,C,ambig,C5,elmo,car1,566692,799953,car2,599803,366633,dolphin,499960,433130,FALSE,FALSE
1773,P31,C,ambig,C5,peppa,car1,0,0,car2,1733204,399950,dolphin,199880,199880,FALSE,FALSE
1774,P31,C,ambig,C5,start,car1,933194,0,car2,1000225,0,dolphin,699956,433275,FALSE,FALSE
1775,P31,C,ambig,C6,500ms,cat1,0,0,cat2,0,0,hairbrush,0,0,TRUE,TRUE
1776,P31,C,ambig,C6,elmo,cat1,1799479,1832818,cat2,99990,99990,hairbrush,166664,166582,TRUE,TRUE
1777,P31,C,ambig,C6,peppa,cat1,0,0,cat2,2933197,2933197,hairbrush,0,0,TRUE,TRUE
1778,P31,C,ambig,C6,start,cat1,1366531,1266756,cat2,1532922,1366529,hairbrush,0,0,TRUE,TRUE
1779,P31,C,ambig,C7,elmo,chair1,0,166617,chair2,0,0,kangaroo,0,0,TRUE,TRUE
1780,P31,C,ambig,C7,start,chair1,599908,866462,chair2,0,0,kangaroo,2366531,2399970,TRUE,TRUE
1781,P31,C,ambig,C8,elmo,dog1,2366448,1933158,dog2,1399782,1433178,rainbow,99812,133080,FALSE,FALSE
1782,P31,C,ambig,C8,peppa,dog1,0,0,dog2,2733025,2766388,rainbow,466637,466637,FALSE,FALSE
1783,P31,C,ambig,C8,start,dog1,666284,966549,dog2,866450,99982,rainbow,499972,499972,FALSE,FALSE
1734,P31,C,control,C10,500ms,flower1,0,0,cup2,0,0,cane,0,0,FALSE,FALSE
1735,P31,C,control,C10,elmo,flower1,2400035,600036,cup2,199980,0,cane,266615,0,FALSE,FALSE
1736,P31,C,control,C10,peppa,flower1,799928,1333197,cup2,599861,1199825,cane,466616,166654,FALSE,FALSE
1737,P31,C,control,C10,start,flower1,266342,0,cup2,166673,0,cane,266655,0,FALSE,FALSE
1738,P31,C,control,C11,500ms,cup1,0,0,clock2,0,0,cake,0,0,FALSE,FALSE
1739,P31,C,control,C11,elmo,cup1,2966456,3199727,clock2,133225,133225,cake,666646,1033299,FALSE,FALSE
1740,P31,C,control,C11,peppa,cup1,233314,199977,clock2,1899576,1666439,cake,1833102,1866420,FALSE,FALSE
1741,P31,C,control,C11,start,cup1,566607,566607,clock2,1066645,999995,cake,1133134,1033193,FALSE,FALSE
1742,P31,C,control,C12,500ms,clock1,0,0,shoe2,0,933119,dress,0,0,FALSE,FALSE
1743,P31,C,control,C12,start,clock1,0,2932290,shoe2,0,299895,dress,0,1533048,FALSE,FALSE
1744,P31,C,control,C13,500ms,shoe1,0,0,spoon2,0,0,paintbrush,133345,166648,FALSE,FALSE
1745,P31,C,control,C13,elmo,shoe1,1799859,3499586,spoon2,366663,366663,paintbrush,366657,366657,FALSE,FALSE
1746,P31,C,control,C13,peppa,shoe1,0,0,spoon2,2100027,2133365,paintbrush,433278,533271,FALSE,FALSE
1747,P31,C,control,C13,start,shoe1,0,0,spoon2,366628,333311,paintbrush,633213,633218,FALSE,FALSE
1748,P31,C,control,C14,500ms,spoon1,266262,299874,toothbrush2,0,0,comb,0,0,FALSE,FALSE
1749,P31,C,control,C14,elmo,spoon1,1366563,1766459,toothbrush2,699853,733182,comb,0,0,FALSE,FALSE
1750,P31,C,control,C14,peppa,spoon1,0,0,toothbrush2,1633023,2199773,comb,566555,266653,FALSE,FALSE
1751,P31,C,control,C14,start,spoon1,2199660,2166360,toothbrush2,299791,299791,comb,1231644,1231644,FALSE,FALSE
1752,P31,C,control,C15,500ms,toothbrush1,0,0,tree2,0,0,door,0,0,FALSE,FALSE
1753,P31,C,control,C15,elmo,toothbrush1,2533129,2666502,tree2,0,0,door,0,0,FALSE,FALSE
1754,P31,C,control,C15,peppa,toothbrush1,233311,233311,tree2,3166397,3199734,door,233336,233336,FALSE,FALSE
1755,P31,C,control,C15,start,toothbrush1,1033247,1066589,tree2,0,0,door,466683,466678,FALSE,FALSE
1756,P31,C,control,C16,500ms,tree1,0,0,fish2,0,0,pencil,0,0,FALSE,FALSE
1757,P31,C,control,C16,elmo,tree1,3166511,3166511,fish2,0,0,pencil,233419,233419,FALSE,FALSE
1758,P31,C,control,C16,peppa,tree1,500064,533385,fish2,1799703,1833202,pencil,0,0,FALSE,FALSE
1759,P31,C,control,C16,start,tree1,399996,399996,fish2,1666432,1866291,pencil,466620,466620,FALSE,FALSE
1784,P31,C,control,C9,500ms,fish1,0,0,flower2,0,0,playdoh,0,0,FALSE,FALSE
1785,P31,C,control,C9,elmo,fish1,2966238,3033288,flower2,800182,800182,playdoh,0,0,FALSE,FALSE
1786,P31,C,control,C9,peppa,fish1,0,0,flower2,5899023,6165714,playdoh,3166236,3132889,FALSE,FALSE
1787,P31,C,control,C9,start,fish1,399910,399910,flower2,833140,833079,playdoh,2466401,2433072,FALSE,FALSE
1788,P32,D,ambig,D1,500ms,bike2,0,0,bike1,99975,166637,candle,266635,266635,TRUE,TRUE
1789,P32,D,ambig,D1,elmo,bike2,3266698,3300068,bike1,1733110,1799655,candle,199730,199730,TRUE,TRUE
1790,P32,D,ambig,D1,peppa,bike2,0,0,bike1,4666066,4732807,candle,0,0,TRUE,TRUE
1791,P32,D,ambig,D1,start,bike2,733091,766576,bike1,0,0,candle,1599844,2299706,TRUE,TRUE
1820,P32,D,ambig,D2,500ms,bird2,466732,466732,bird1,0,0,playground,0,0,TRUE,TRUE
1821,P32,D,ambig,D2,elmo,bird2,5099672,4999605,bird1,466609,466609,playground,0,0,TRUE,TRUE
1822,P32,D,ambig,D2,peppa,bird2,1566439,1566437,bird1,1299932,1566637,playground,0,0,TRUE,TRUE
1823,P32,D,ambig,D2,start,bird2,699898,699898,bird1,666587,699924,playground,1633107,1633107,TRUE,TRUE
1824,P32,D,ambig,D3,elmo,book2,2666184,2666224,book1,433355,433355,apple,799810,933029,TRUE,TRUE
1825,P32,D,ambig,D3,peppa,book2,0,0,book1,3333116,3399824,apple,0,0,TRUE,TRUE
1826,P32,D,ambig,D3,start,book2,333307,333307,book1,0,0,apple,2866344,2866287,TRUE,TRUE
1827,P32,D,ambig,D4,500ms,bus2,299986,366754,bus1,0,0,flashlight,0,0,TRUE,TRUE
1828,P32,D,ambig,D4,elmo,bus2,3866402,3866384,bus1,199910,133318,flashlight,199978,199978,TRUE,TRUE
1829,P32,D,ambig,D4,peppa,bus2,0,0,bus1,3433152,3399593,flashlight,133394,133394,TRUE,TRUE
1830,P32,D,ambig,D4,start,bus2,633333,666650,bus1,1999926,1999913,flashlight,733376,699995,TRUE,TRUE
1831,P32,D,ambig,D5,500ms,car2,166716,166716,car1,0,0,dolphin,0,0,TRUE,TRUE
1832,P32,D,ambig,D5,elmo,car2,3133094,3766228,car1,0,0,dolphin,0,0,TRUE,TRUE
1833,P32,D,ambig,D5,peppa,car2,433294,433294,car1,2866395,2866422,dolphin,233248,233248,TRUE,TRUE
1834,P32,D,ambig,D5,start,car2,2400008,2466573,car1,0,0,dolphin,1065955,1065955,TRUE,TRUE
1835,P32,D,ambig,D6,500ms,cat2,466756,466756,cat1,0,0,hairbrush,0,0,FALSE,FALSE
1836,P32,D,ambig,D6,elmo,cat2,2566575,3099859,cat1,1666631,1700036,hairbrush,0,0,FALSE,FALSE
1837,P32,D,ambig,D6,peppa,cat2,1467764,1734429,cat1,2266511,2633161,hairbrush,533294,533232,FALSE,FALSE
1838,P32,D,ambig,D6,start,cat2,833234,1033246,cat1,433288,766557,hairbrush,1199948,1599882,FALSE,FALSE
1839,P32,D,ambig,D7,500ms,chair2,0,0,chair1,0,0,kangaroo,433267,433267,TRUE,TRUE
1840,P32,D,ambig,D7,elmo,chair2,3266400,3266375,chair1,1266566,1233251,kangaroo,366599,366599,TRUE,TRUE
1841,P32,D,ambig,D7,peppa,chair2,100000,0,chair1,2366442,2066289,kangaroo,1199804,1199798,TRUE,TRUE
1842,P32,D,ambig,D7,start,chair2,1099937,1066597,chair1,1233152,1233152,kangaroo,1066642,999911,TRUE,TRUE
1843,P32,D,ambig,D8,500ms,dog2,399921,433236,dog1,0,0,rainbow,0,0,TRUE,TRUE
1844,P32,D,ambig,D8,elmo,dog2,3099860,3166398,dog1,1199922,1199910,rainbow,199982,166653,TRUE,TRUE
1845,P32,D,ambig,D8,peppa,dog2,199993,199993,dog1,3366357,2933099,rainbow,0,0,TRUE,TRUE
1846,P32,D,ambig,D8,start,dog2,1366529,1299750,dog1,1233246,1233263,rainbow,899832,899832,TRUE,TRUE
1792,P32,D,control,D10,500ms,flower2,0,0,cup1,366607,366607,cane,0,0,TRUE,TRUE
1793,P32,D,control,D10,elmo,flower2,4199506,4199506,cup1,566623,566623,cane,566602,599935,TRUE,TRUE
1794,P32,D,control,D10,peppa,flower2,533346,566691,cup1,2433035,2333050,cane,133337,133337,TRUE,TRUE
1795,P32,D,control,D10,start,flower2,866499,933104,cup1,366634,366634,cane,2533015,2333032,TRUE,TRUE
1796,P32,D,control,D11,500ms,cup2,0,0,clock1,233484,233484,cake,99899,99899,TRUE,TRUE
1797,P32,D,control,D11,elmo,cup2,3133092,3133039,clock1,933209,933209,cake,999944,999944,TRUE,TRUE
1798,P32,D,control,D11,peppa,cup2,0,0,clock1,3499718,2966479,cake,266598,266598,TRUE,TRUE
1799,P32,D,control,D11,start,cup2,200004,200004,clock1,1799623,1299652,cake,1666468,1699816,TRUE,TRUE
1800,P32,D,control,D12,500ms,clock2,0,0,shoe1,433276,433276,dress,0,0,TRUE,TRUE
1801,P32,D,control,D12,elmo,clock2,4532236,4599220,shoe1,633362,633362,dress,0,0,TRUE,TRUE
1802,P32,D,control,D12,peppa,clock2,0,0,shoe1,4435363,4335544,dress,166398,166398,TRUE,TRUE
1803,P32,D,control,D12,start,clock2,1399861,1399876,shoe1,1233183,1199874,dress,733242,666594,TRUE,TRUE
1804,P32,D,control,D13,500ms,shoe2,366525,366525,spoon1,0,0,paintbrush,0,0,TRUE,TRUE
1805,P32,D,control,D13,elmo,shoe2,3732896,3632830,spoon1,0,0,paintbrush,133374,233339,TRUE,TRUE
1806,P32,D,control,D13,peppa,shoe2,0,0,spoon1,4232679,4299472,paintbrush,0,0,TRUE,TRUE
1807,P32,D,control,D13,start,shoe2,1033112,1033112,spoon1,1566499,1599827,paintbrush,1033228,1033228,TRUE,TRUE
1808,P32,D,control,D14,500ms,spoon2,133417,133417,toothbrush1,0,0,comb,0,0,TRUE,TRUE
1809,P32,D,control,D14,elmo,spoon2,5132888,5099809,toothbrush1,0,0,comb,699884,733197,TRUE,TRUE
1810,P32,D,control,D14,peppa,spoon2,0,199935,toothbrush1,3166293,2966394,comb,0,0,TRUE,TRUE
1811,P32,D,control,D14,start,spoon2,1133312,1166645,toothbrush1,1633077,1699793,comb,799944,799944,TRUE,TRUE
1812,P32,D,control,D15,500ms,toothbrush2,366634,366634,tree1,0,0,door,0,0,TRUE,TRUE
1813,P32,D,control,D15,elmo,toothbrush2,4298624,4331924,tree1,533219,533219,door,0,0,TRUE,TRUE
1814,P32,D,control,D15,peppa,toothbrush2,133235,133235,tree1,5499542,5499687,door,0,0,TRUE,TRUE
1815,P32,D,control,D15,start,toothbrush2,733310,699972,tree1,801254,834591,door,1133869,1167342,TRUE,TRUE
1816,P32,D,control,D16,500ms,tree2,299975,299975,fish1,0,0,pencil,0,0,TRUE,TRUE
1817,P32,D,control,D16,elmo,tree2,5632637,5732624,fish1,0,0,pencil,666577,666577,TRUE,TRUE
1818,P32,D,control,D16,peppa,tree2,1166516,1166516,fish1,3133024,3066393,pencil,0,0,TRUE,TRUE
1819,P32,D,control,D16,start,tree2,1199966,1166641,fish1,1266527,1299825,pencil,166644,166644,TRUE,TRUE
1847,P32,D,control,D9,500ms,fish2,0,0,flower1,366696,366652,playdoh,0,0,TRUE,TRUE
1848,P32,D,control,D9,elmo,fish2,3032987,3099646,flower1,399964,399964,playdoh,266612,266612,TRUE,TRUE
1849,P32,D,control,D9,peppa,fish2,0,666490,flower1,2932909,3366294,playdoh,0,0,TRUE,TRUE
1850,P32,D,control,D9,start,fish2,633275,633275,flower1,333309,366618,playdoh,2333090,2333051,TRUE,TRUE
1851,P33,A,ambig,A1,500ms,fish1,0,0,fish2,433269,433269,playdoh,0,0,FALSE,FALSE
1852,P33,A,ambig,A1,elmo,fish1,2532922,2466263,fish2,866395,866395,playdoh,266633,266633,FALSE,FALSE
1853,P33,A,ambig,A1,peppa,fish1,1233288,1266590,fish2,1899890,1899881,playdoh,199987,199987,FALSE,FALSE
1854,P33,A,ambig,A1,start,fish1,699899,666581,fish2,1699792,1533174,playdoh,1433187,1433187,FALSE,FALSE
1883,P33,A,ambig,A2,500ms,flower1,466558,466558,flower2,0,0,cane,0,0,FALSE,FALSE
1884,P33,A,ambig,A2,elmo,flower1,800206,800206,flower2,2599740,2599740,cane,0,0,FALSE,FALSE
1885,P33,A,ambig,A2,peppa,flower1,2499722,2499722,flower2,533297,533297,cane,133333,299957,FALSE,FALSE
1886,P33,A,ambig,A2,start,flower1,1564555,1497919,flower2,466349,466349,cane,1533431,1666814,FALSE,FALSE
1887,P33,A,ambig,A3,500ms,clock1,0,0,clock2,366496,433147,cake,0,0,FALSE,FALSE
1888,P33,A,ambig,A3,elmo,clock1,2233052,2033105,clock2,1566266,1599653,cake,0,0,FALSE,FALSE
1889,P33,A,ambig,A3,peppa,clock1,0,0,clock2,1499847,1766510,cake,1666493,1666493,FALSE,FALSE
1890,P33,A,ambig,A3,start,clock1,2066487,2033141,clock2,1099777,1099777,cake,566637,566623,FALSE,FALSE
1891,P33,A,ambig,A4,500ms,cup1,366658,366658,cup2,0,0,dress,0,0,,
1892,P33,A,ambig,A4,elmo,cup1,0,0,cup2,0,0,dress,99562,99562,,
1893,P33,A,ambig,A4,peppa,cup1,566422,566422,cup2,1066571,1066571,dress,0,0,,
1894,P33,A,ambig,A4,start,cup1,1133286,1133286,cup2,399971,399971,dress,1899685,1933168,,
1895,P33,A,ambig,A5,500ms,shoe1,0,0,shoe2,199967,199967,paintbrush,199965,199965,FALSE,FALSE
1896,P33,A,ambig,A5,elmo,shoe1,2263369,2263411,shoe2,733161,666526,paintbrush,599933,599933,FALSE,FALSE
1897,P33,A,ambig,A5,peppa,shoe1,0,0,shoe2,3199424,3132794,paintbrush,0,0,FALSE,FALSE
1898,P33,A,ambig,A5,start,shoe1,2366434,2366434,shoe2,699973,699973,paintbrush,199943,0,FALSE,FALSE
1899,P33,A,ambig,A6,500ms,spoon1,0,0,spoon2,200156,166604,comb,133579,133579,FALSE,FALSE
1900,P33,A,ambig,A6,elmo,spoon1,2935589,2935559,spoon2,566619,566619,comb,0,0,FALSE,FALSE
1901,P33,A,ambig,A6,peppa,spoon1,0,0,spoon2,3666229,3532824,comb,0,0,FALSE,FALSE
1902,P33,A,ambig,A6,start,spoon1,1033214,1033232,spoon2,1133163,1066580,comb,1466700,1466700,FALSE,FALSE
1903,P33,A,ambig,A7,500ms,toothbrush1,433264,466611,toothbrush2,0,0,door,0,0,,
1904,P33,A,ambig,A7,elmo,toothbrush1,3699444,3799408,toothbrush2,733207,733207,door,2399952,2466533,,
1905,P33,A,ambig,A7,peppa,toothbrush1,3333081,3033047,toothbrush2,4132630,3999643,door,3632764,2999574,,
1906,P33,A,ambig,A7,start,toothbrush1,1433292,1366604,toothbrush2,1033264,1033264,door,1133152,1133152,,
1907,P33,A,ambig,A8,500ms,tree1,0,0,tree2,0,0,pencil,466598,466598,FALSE,FALSE
1908,P33,A,ambig,A8,elmo,tree1,2099825,2033077,tree2,1166552,1166552,pencil,0,0,FALSE,FALSE
1909,P33,A,ambig,A8,peppa,tree1,333321,333321,tree2,2166381,2199688,pencil,133243,133243,FALSE,FALSE
1910,P33,A,ambig,A8,start,tree1,866559,866559,tree2,933137,666579,pencil,1999752,1999757,FALSE,FALSE
1855,P33,A,control,A10,500ms,book1,266572,266572,bus2,166726,166726,apple,0,0,FALSE,FALSE
1856,P33,A,control,A10,elmo,book1,2799825,2733217,bus2,366041,366041,apple,0,0,FALSE,FALSE
1857,P33,A,control,A10,peppa,book1,0,0,bus2,2766636,2833206,apple,133347,133347,FALSE,FALSE
1858,P33,A,control,A10,start,book1,366659,366659,bus2,1200259,1200259,apple,2033273,2066181,FALSE,FALSE
1859,P33,A,control,A11,500ms,book2,466590,466590,bird1,0,0,playground,0,0,FALSE,FALSE
1860,P33,A,control,A11,elmo,book2,2033141,2033141,bird1,799846,799846,playground,899906,899906,FALSE,FALSE
1861,P33,A,control,A11,peppa,book2,199972,199972,bird1,2599629,2599545,playground,433283,466617,FALSE,FALSE
1862,P33,A,control,A11,start,book2,399931,199998,bird1,1199333,1199333,playground,2233635,2300249,FALSE,FALSE
1863,P33,A,control,A12,500ms,bus1,166772,166772,car2,233318,233318,flashlight,0,0,FALSE,FALSE
1864,P33,A,control,A12,elmo,bus1,3499593,3499551,car2,333246,333246,flashlight,0,0,FALSE,FALSE
1865,P33,A,control,A12,peppa,bus1,600250,600250,car2,2133207,2266415,flashlight,733287,733287,FALSE,FALSE
1866,P33,A,control,A12,start,bus1,2266497,2299840,car2,666606,666606,flashlight,699935,666600,FALSE,FALSE
1867,P33,A,control,A13,500ms,car1,0,0,cat2,0,0,dolphin,466645,466645,FALSE,FALSE
1868,P33,A,control,A13,elmo,car1,11331839,10965396,cat2,7399510,7466001,dolphin,0,0,FALSE,FALSE
1869,P33,A,control,A13,peppa,car1,0,0,cat2,4865912,5132594,dolphin,199965,199965,FALSE,FALSE
1870,P33,A,control,A13,start,car1,733251,633252,cat2,1933172,1933169,dolphin,999952,999831,FALSE,FALSE
1871,P33,A,control,A14,500ms,cat1,0,399862,chair2,0,0,hairbrush,0,0,FALSE,FALSE
1872,P33,A,control,A14,elmo,cat1,1833267,3532976,chair2,0,0,hairbrush,266588,266588,FALSE,FALSE
1873,P33,A,control,A14,peppa,cat1,0,166256,chair2,3032902,3133090,hairbrush,633275,633275,FALSE,FALSE
1874,P33,A,control,A14,start,cat1,1599843,1599843,chair2,1199885,1166520,hairbrush,533174,533174,FALSE,FALSE
1875,P33,A,control,A15,500ms,chair1,0,0,dog2,133300,99985,kangaroo,266601,266601,FALSE,FALSE
1876,P33,A,control,A15,elmo,chair1,1633204,1599770,dog2,499829,499829,kangaroo,899849,866530,FALSE,FALSE
1877,P33,A,control,A15,peppa,chair1,0,0,dog2,3166291,3166315,kangaroo,399966,399966,FALSE,FALSE
1878,P33,A,control,A15,start,chair1,0,0,dog2,3599569,3599569,kangaroo,533284,533284,FALSE,FALSE
1879,P33,A,control,A16,500ms,dog1,0,0,bike2,266665,266665,rainbow,166509,166509,FALSE,FALSE
1880,P33,A,control,A16,elmo,dog1,2766225,2766266,bike2,133118,133118,rainbow,433309,433309,FALSE,FALSE
1881,P33,A,control,A16,peppa,dog1,0,0,bike2,3666714,3499692,rainbow,0,0,FALSE,FALSE
1882,P33,A,control,A16,start,dog1,1166524,1166524,bike2,799942,799942,rainbow,699746,699746,FALSE,FALSE
1911,P33,A,control,A9,500ms,bike1,0,0,bird2,2666534,3233063,candle,166651,166651,FALSE,FALSE
1912,P33,A,control,A9,start,bike1,4066110,4066213,bird2,499919,833195,candle,2466559,2466559,FALSE,FALSE
1913,P34,B,ambig,B1,500ms,fish2,0,0,fish1,0,0,playdoh,266640,333231,FALSE,FALSE
1914,P34,B,ambig,B1,elmo,fish2,2566374,2599758,fish1,266574,233297,playdoh,233388,233317,FALSE,FALSE
1915,P34,B,ambig,B1,peppa,fish2,566537,466616,fish1,1733176,2566434,playdoh,133331,133331,FALSE,FALSE
1916,P34,B,ambig,B1,start,fish2,0,433298,fish1,366635,366635,playdoh,2599839,2499753,FALSE,FALSE
1943,P34,B,ambig,B2,500ms,flower2,166749,200087,flower1,166629,166629,cane,0,0,FALSE,FALSE
1944,P34,B,ambig,B2,elmo,flower2,2299827,2299790,flower1,1866356,1833037,cane,533340,533340,FALSE,FALSE
1945,P34,B,ambig,B2,peppa,flower2,466514,466527,flower1,2166431,2133114,cane,866508,866508,FALSE,FALSE
1946,P34,B,ambig,B2,start,flower2,1599855,1633195,flower1,1166493,1199790,cane,399958,466535,FALSE,FALSE
1947,P34,B,ambig,B3,500ms,clock2,0,0,clock1,0,0,cake,166633,299785,FALSE,FALSE
1948,P34,B,ambig,B3,elmo,clock2,1633467,1766847,clock1,132746,132746,cake,333278,266639,FALSE,FALSE
1949,P34,B,ambig,B3,peppa,clock2,133392,100172,clock1,766191,366613,cake,133066,199716,FALSE,FALSE
1950,P34,B,ambig,B3,start,clock2,299942,966422,clock1,433550,433509,cake,167095,666836,FALSE,FALSE
1951,P34,B,ambig,B4,500ms,cup2,133400,100064,cup1,199973,199973,dress,0,0,FALSE,FALSE
1952,P34,B,ambig,B4,elmo,cup2,1333117,1666389,cup1,333317,333317,dress,766623,799977,FALSE,FALSE
1953,P34,B,ambig,B4,peppa,cup2,166613,166613,cup1,1233186,1333181,dress,1533237,1533281,FALSE,FALSE
1954,P34,B,ambig,B4,start,cup2,266637,266637,cup1,1199920,1199920,dress,1666464,1799685,FALSE,FALSE
1955,P34,B,ambig,B5,500ms,shoe2,366669,366669,shoe1,0,0,paintbrush,0,0,FALSE,FALSE
1956,P34,B,ambig,B5,elmo,shoe2,3866243,3866226,shoe1,899918,899917,paintbrush,0,0,FALSE,FALSE
1957,P34,B,ambig,B5,peppa,shoe2,1099893,1199894,shoe1,2099822,2099802,paintbrush,0,0,FALSE,FALSE
1958,P34,B,ambig,B5,start,shoe2,866560,799897,shoe1,266677,400007,paintbrush,433307,533288,FALSE,FALSE
1959,P34,B,ambig,B6,500ms,spoon2,466566,466566,spoon1,0,0,comb,0,0,FALSE,FALSE
1960,P34,B,ambig,B6,elmo,spoon2,2632865,3132905,spoon1,0,0,comb,366623,299967,FALSE,FALSE
1961,P34,B,ambig,B6,peppa,spoon2,133235,133235,spoon1,899846,933223,comb,2366404,2366529,FALSE,FALSE
1962,P34,B,ambig,B6,start,spoon2,599951,566652,spoon1,1133347,1133349,comb,1266540,1233217,FALSE,FALSE
1963,P34,B,ambig,B7,500ms,toothbrush2,433138,366500,toothbrush1,0,0,door,0,0,FALSE,FALSE
1964,P34,B,ambig,B7,elmo,toothbrush2,2800006,2566680,toothbrush1,633269,599949,door,666525,566561,FALSE,FALSE
1965,P34,B,ambig,B7,peppa,toothbrush2,566605,632925,toothbrush1,1866258,1832924,door,699864,699931,FALSE,FALSE
1966,P34,B,ambig,B7,start,toothbrush2,0,0,toothbrush1,866361,799878,door,699908,699908,FALSE,FALSE
1967,P34,B,ambig,B8,500ms,tree2,0,133307,tree1,0,0,pencil,0,0,FALSE,FALSE
1968,P34,B,ambig,B8,elmo,tree2,2833110,2999716,tree1,0,0,pencil,0,0,FALSE,FALSE
1969,P34,B,ambig,B8,peppa,tree2,599948,599962,tree1,899639,932982,pencil,0,0,FALSE,FALSE
1970,P34,B,ambig,B8,start,tree2,766508,766508,tree1,0,0,pencil,766687,966809,FALSE,FALSE
1917,P34,B,control,B10,500ms,bird2,0,0,book1,266660,266660,playground,133423,166763,FALSE,FALSE
1918,P34,B,control,B10,elmo,bird2,2133719,2367046,book1,766678,733340,playground,1633089,1666412,FALSE,FALSE
1919,P34,B,control,B10,peppa,bird2,0,0,book1,2433074,2333016,playground,166497,166497,FALSE,FALSE
1920,P34,B,control,B10,start,bird2,199885,299934,book1,400395,400395,playground,2099645,2133105,FALSE,FALSE
1921,P34,B,control,B11,500ms,book2,133397,166864,bus1,233320,233320,apple,0,0,FALSE,FALSE
1922,P34,B,control,B11,elmo,book2,1833219,1833044,bus1,700048,699944,apple,0,0,FALSE,FALSE
1923,P34,B,control,B11,peppa,book2,1266255,1166422,bus1,2299765,2333057,apple,399963,399963,FALSE,FALSE
1924,P34,B,control,B11,start,book2,333262,333262,bus1,566594,566594,apple,466639,466639,FALSE,FALSE
1925,P34,B,control,B12,elmo,bus2,900055,933362,car1,266613,266613,flashlight,0,0,FALSE,FALSE
1926,P34,B,control,B12,start,bus2,1499857,1499857,car1,466600,433302,flashlight,800122,833535,FALSE,FALSE
1927,P34,B,control,B13,500ms,car2,0,0,cat1,0,0,dolphin,0,0,FALSE,FALSE
1928,P34,B,control,B13,elmo,car2,4066288,4033090,cat1,0,0,dolphin,0,0,FALSE,FALSE
1929,P34,B,control,B13,peppa,car2,433271,433271,cat1,1966406,1866502,dolphin,333297,233308,FALSE,FALSE
1930,P34,B,control,B13,start,car2,1232978,1166362,cat1,933494,966496,dolphin,433216,433216,FALSE,FALSE
1931,P34,B,control,B14,500ms,cat2,466597,466597,chair1,0,0,hairbrush,0,0,FALSE,FALSE
1932,P34,B,control,B14,elmo,cat2,2799724,3099902,chair1,0,0,hairbrush,333302,266621,FALSE,FALSE
1933,P34,B,control,B14,peppa,cat2,1133132,1133209,chair1,2633061,3033132,hairbrush,1399844,1433186,FALSE,FALSE
1934,P34,B,control,B14,start,cat2,933292,933292,chair1,266565,366535,hairbrush,1466429,1466429,FALSE,FALSE
1935,P34,B,control,B15,500ms,chair2,0,0,dog1,0,0,kangaroo,364157,397567,FALSE,FALSE
1936,P34,B,control,B15,elmo,chair2,966594,1333066,dog1,0,0,kangaroo,0,0,FALSE,FALSE
1937,P34,B,control,B15,peppa,chair2,0,0,dog1,2766374,3099582,kangaroo,1399503,1399454,FALSE,FALSE
1938,P34,B,control,B15,start,chair2,0,0,dog1,965791,833234,kangaroo,999969,999969,FALSE,FALSE
1939,P34,B,control,B16,500ms,dog2,266438,266438,bike1,0,0,rainbow,0,0,FALSE,FALSE
1940,P34,B,control,B16,elmo,dog2,2399725,3932760,bike1,499865,499865,rainbow,0,0,FALSE,FALSE
1941,P34,B,control,B16,peppa,dog2,166729,166729,bike1,3165693,3232640,rainbow,0,0,FALSE,FALSE
1942,P34,B,control,B16,start,dog2,1566550,1599800,bike1,899929,933270,rainbow,233296,233296,FALSE,FALSE
1971,P34,B,control,B9,500ms,bike2,0,0,bird1,0,0,candle,133317,0,FALSE,FALSE
1972,P34,B,control,B9,elmo,bike2,2733011,2766074,bird1,0,0,candle,0,0,FALSE,FALSE
1973,P34,B,control,B9,peppa,bike2,99980,99980,bird1,1766633,1599928,candle,1799673,1366605,FALSE,FALSE
1974,P34,B,control,B9,start,bike2,0,0,bird1,0,0,candle,633343,699933,FALSE,FALSE
1975,P35,C,ambig,C1,500ms,bike1,0,0,bike2,0,0,candle,0,0,FALSE,FALSE
1976,P35,C,ambig,C1,elmo,bike1,3333110,3399713,bike2,0,0,candle,133289,133289,FALSE,FALSE
1977,P35,C,ambig,C1,peppa,bike1,0,0,bike2,1533245,1599856,candle,1066506,1366529,FALSE,FALSE
1978,P35,C,ambig,C1,start,bike1,1433231,1433229,bike2,266648,266648,candle,1333066,1000011,FALSE,FALSE
2005,P35,C,ambig,C2,500ms,bird1,365257,200010,bird2,0,0,playground,0,0,FALSE,FALSE
2006,P35,C,ambig,C2,elmo,bird1,2499949,2466521,bird2,1099908,899877,playground,0,0,FALSE,FALSE
