RECORDING_SESSION_LABEL	DATA_FILE	EYE_USED	IA_AVERAGE_FIX_PUPIL_SIZE	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_FIXATION_%	IA_FIXATION_COUNT	IA_LABEL	IA_ID	IA_GROUP	IA_RUN_COUNT	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	trialnum	TargetLoc	targname	IP_LABEL	IP_END_TIME	IP_START_TIME	type	cond
b15	b15.edf	RIGHT	266.50	1018	0.3063	0.1667	2	Pre_D1 	2	.	2	3324	12	Same_Ambig_bird1.jpg	(477, 554)	bird1.jpg	Pre	7504293	7500822	Same	Ambig
b15	b15.edf	RIGHT	255.80	1182	0.3556	0.4167	5	Pre_D2 	3	.	2	3324	12	Same_Ambig_bird1.jpg	(477, 554)	bird1.jpg	Pre	7504293	7500822	Same	Ambig
b15	b15.edf	RIGHT	249.75	900	0.2825	0.3077	4	Pre_Targ 	1	.	2	3186	13	Filler	(753, 90)	garland.jpg	Pre	7514157	7510686	Filler	Filler
b15	b15.edf	RIGHT	267.60	1168	0.3666	0.3846	5	Pre_D1 	2	.	3	3186	13	Filler	(753, 90)	garland.jpg	Pre	7514157	7510686	Filler	Filler
b15	b15.edf	RIGHT	282.67	856	0.2687	0.2308	3	Pre_D2 	3	.	3	3186	13	Filler	(753, 90)	garland.jpg	Pre	7514157	7510686	Filler	Filler
b15	b15.edf	RIGHT	257.50	708	0.2176	0.1818	2	Pre_Targ 	1	.	2	3254	11	Filler	(477, 554)	glass1.jpg	Pre	7527286	7523815	Filler	Filler
b15	b15.edf	RIGHT	225.00	1468	0.4511	0.3636	4	Pre_D1 	2	.	3	3254	11	Filler	(477, 554)	glass1.jpg	Pre	7527286	7523815	Filler	Filler
b15	b15.edf	RIGHT	234.00	442	0.1358	0.1818	2	Pre_D2 	3	.	2	3254	11	Filler	(477, 554)	glass1.jpg	Pre	7527286	7523815	Filler	Filler
b15	b15.edf	RIGHT	221.00	444	0.1370	0.0909	1	Pre_Targ 	1	.	1	3240	11	Same_Ambig_car1.jpg	(753, 90)	car1.jpg	Pre	7535964	7532493	Same	Ambig
b15	b15.edf	RIGHT	248.67	970	0.2994	0.2727	3	Pre_D1 	2	.	3	3240	11	Same_Ambig_car1.jpg	(753, 90)	car1.jpg	Pre	7535964	7532493	Same	Ambig
b15	b15.edf	RIGHT	254.00	910	0.2809	0.3636	4	Pre_D2 	3	.	4	3240	11	Same_Ambig_car1.jpg	(753, 90)	car1.jpg	Pre	7535964	7532493	Same	Ambig
b15	b15.edf	RIGHT	227.25	1110	0.3506	0.3636	4	Pre_Targ 	1	.	2	3166	11	Filler	(147, 90)	pipe1.jpg	Pre	7546721	7543250	Filler	Filler
b15	b15.edf	RIGHT	217.33	990	0.3127	0.2727	3	Pre_D1 	2	.	2	3166	11	Filler	(147, 90)	pipe1.jpg	Pre	7546721	7543250	Filler	Filler
b15	b15.edf	RIGHT	215.00	994	0.3140	0.2727	3	Pre_D2 	3	.	2	3166	11	Filler	(147, 90)	pipe1.jpg	Pre	7546721	7543250	Filler	Filler
b15	b15.edf	RIGHT	274.50	584	0.1695	0.2000	2	Pre_Targ 	1	.	2	3446	10	Filler	(477, 554)	life_ring.jpg	Pre	7557171	7553701	Filler	Filler
b15	b15.edf	RIGHT	218.00	1216	0.3529	0.3000	3	Pre_D1 	2	.	2	3446	10	Filler	(477, 554)	life_ring.jpg	Pre	7557171	7553701	Filler	Filler
b15	b15.edf	RIGHT	222.33	1396	0.4051	0.3000	3	Pre_D2 	3	.	1	3446	10	Filler	(477, 554)	life_ring.jpg	Pre	7557171	7553701	Filler	Filler
b15	b15.edf	RIGHT	239.33	1262	0.3836	0.2500	3	Pre_Targ 	1	.	1	3290	12	Same_Control_leaf1.jpg	(753, 90)	leaf1.jpg	Pre	7565942	7562471	Same	Control
b15	b15.edf	RIGHT	245.40	1058	0.3216	0.4167	5	Pre_D1 	2	.	2	3290	12	Same_Control_leaf1.jpg	(753, 90)	leaf1.jpg	Pre	7565942	7562471	Same	Control
b15	b15.edf	RIGHT	266.67	692	0.2103	0.2500	3	Pre_D2 	3	.	2	3290	12	Same_Control_leaf1.jpg	(753, 90)	leaf1.jpg	Pre	7565942	7562471	Same	Control
b15	b15.edf	RIGHT	223.33	1842	0.5710	0.4615	6	Pre_Targ 	1	.	2	3226	13	Same_Control_shoe1.jpg	(753, 90)	shoe1.jpg	Pre	7575513	7572041	Same	Control
b15	b15.edf	RIGHT	269.00	560	0.1736	0.1538	2	Pre_D1 	2	.	1	3226	13	Same_Control_shoe1.jpg	(753, 90)	shoe1.jpg	Pre	7575513	7572041	Same	Control
b15	b15.edf	RIGHT	240.67	542	0.1680	0.2308	3	Pre_D2 	3	.	2	3226	13	Same_Control_shoe1.jpg	(753, 90)	shoe1.jpg	Pre	7575513	7572041	Same	Control
b15	b15.edf	RIGHT	239.00	1014	0.3082	0.3333	4	Pre_Targ 	1	.	2	3290	12	Filler	(147, 90)	razor1.jpg	Pre	7583883	7580413	Filler	Filler
b15	b15.edf	RIGHT	248.33	520	0.1581	0.2500	3	Pre_D1 	2	.	2	3290	12	Filler	(147, 90)	razor1.jpg	Pre	7583883	7580413	Filler	Filler
b15	b15.edf	RIGHT	211.50	1578	0.4796	0.3333	4	Pre_D2 	3	.	2	3290	12	Filler	(147, 90)	razor1.jpg	Pre	7583883	7580413	Filler	Filler
b15	b15.edf	RIGHT	217.00	1038	0.3161	0.2727	3	Pre_Targ 	1	.	3	3284	11	Filler	(753, 90)	champagne.jpg	Pre	7592800	7589330	Filler	Filler
b15	b15.edf	RIGHT	249.67	1130	0.3441	0.2727	3	Pre_D1 	2	.	2	3284	11	Filler	(753, 90)	champagne.jpg	Pre	7592800	7589330	Filler	Filler
b15	b15.edf	RIGHT	234.00	924	0.2814	0.3636	4	Pre_D2 	3	.	2	3284	11	Filler	(753, 90)	champagne.jpg	Pre	7592800	7589330	Filler	Filler
b15	b15.edf	RIGHT	281.67	492	0.1527	0.2500	3	Pre_Targ 	1	.	3	3222	12	Same_Control_spoon1.jpg	(477, 554)	spoon1.jpg	Pre	7605450	7601980	Same	Control
b15	b15.edf	RIGHT	239.40	1658	0.5146	0.4167	5	Pre_D1 	2	.	3	3222	12	Same_Control_spoon1.jpg	(477, 554)	spoon1.jpg	Pre	7605450	7601980	Same	Control
b15	b15.edf	RIGHT	273.67	848	0.2632	0.2500	3	Pre_D2 	3	.	3	3222	12	Same_Control_spoon1.jpg	(477, 554)	spoon1.jpg	Pre	7605450	7601980	Same	Control
b15	b15.edf	RIGHT	246.33	858	0.2570	0.2727	3	Pre_Targ 	1	.	2	3338	11	Filler	(477, 554)	colander.jpg	Pre	7614567	7611097	Filler	Filler
b15	b15.edf	RIGHT	262.00	1388	0.4158	0.3636	4	Pre_D1 	2	.	2	3338	11	Filler	(477, 554)	colander.jpg	Pre	7614567	7611097	Filler	Filler
b15	b15.edf	RIGHT	224.33	834	0.2499	0.2727	3	Pre_D2 	3	.	2	3338	11	Filler	(477, 554)	colander.jpg	Pre	7614567	7611097	Filler	Filler
b15	b15.edf	RIGHT	220.67	672	0.2079	0.3000	3	Pre_Targ 	1	.	1	3232	10	Filler	(147, 90)	bedframe.jpg	Pre	7624872	7621401	Filler	Filler
b15	b15.edf	RIGHT	199.00	782	0.2420	0.2000	2	Pre_D1 	2	.	1	3232	10	Filler	(147, 90)	bedframe.jpg	Pre	7624872	7621401	Filler	Filler
b15	b15.edf	RIGHT	198.25	1490	0.4610	0.4000	4	Pre_D2 	3	.	2	3232	10	Filler	(147, 90)	bedframe.jpg	Pre	7624872	7621401	Filler	Filler
b15	b15.edf	RIGHT	259.33	1158	0.3765	0.2308	3	Pre_Targ 	1	.	3	3076	13	Same_Ambig_cat1.jpg	(753, 90)	cat1.jpg	Pre	7634002	7630531	Same	Ambig
b15	b15.edf	RIGHT	256.67	756	0.2458	0.2308	3	Pre_D1 	2	.	2	3076	13	Same_Ambig_cat1.jpg	(753, 90)	cat1.jpg	Pre	7634002	7630531	Same	Ambig
b15	b15.edf	RIGHT	307.50	434	0.1411	0.1538	2	Pre_D2 	3	.	2	3076	13	Same_Ambig_cat1.jpg	(753, 90)	cat1.jpg	Pre	7634002	7630531	Same	Ambig
b15	b15.edf	RIGHT	185.40	1136	0.3772	0.4167	5	Pre_Targ 	1	.	2	3012	12	Same_Ambig_bike1.jpg	(753, 90)	bike1.jpg	Pre	7643946	7640476	Same	Ambig
b15	b15.edf	RIGHT	231.25	1102	0.3659	0.3333	4	Pre_D1 	2	.	2	3012	12	Same_Ambig_bike1.jpg	(753, 90)	bike1.jpg	Pre	7643946	7640476	Same	Ambig
b15	b15.edf	RIGHT	219.00	654	0.2171	0.1667	2	Pre_D2 	3	.	2	3012	12	Same_Ambig_bike1.jpg	(753, 90)	bike1.jpg	Pre	7643946	7640476	Same	Ambig
b15	b15.edf	RIGHT	246.00	612	0.1832	0.2308	3	Pre_Targ 	1	.	1	3340	13	Filler	(477, 554)	cork1.jpg	Pre	7653396	7649926	Filler	Filler
b15	b15.edf	RIGHT	197.67	602	0.1802	0.2308	3	Pre_D1 	2	.	2	3340	13	Filler	(477, 554)	cork1.jpg	Pre	7653396	7649926	Filler	Filler
b15	b15.edf	RIGHT	229.17	1900	0.5689	0.4615	6	Pre_D2 	3	.	2	3340	13	Filler	(477, 554)	cork1.jpg	Pre	7653396	7649926	Filler	Filler
b15	b15.edf	RIGHT	300.14	2378	0.7290	0.6364	7	Pre_Targ 	1	.	1	3262	11	Same_Ambig_book1.jpg	(147, 90)	book1.jpg	Pre	7663566	7660096	Same	Ambig
b15	b15.edf	RIGHT	253.00	240	0.0736	0.0909	1	Pre_D1 	2	.	1	3262	11	Same_Ambig_book1.jpg	(147, 90)	book1.jpg	Pre	7663566	7660096	Same	Ambig
b15	b15.edf	RIGHT	291.00	456	0.1398	0.0909	1	Pre_D2 	3	.	1	3262	11	Same_Ambig_book1.jpg	(147, 90)	book1.jpg	Pre	7663566	7660096	Same	Ambig
b15	b15.edf	RIGHT	229.00	296	0.0889	0.0769	1	Pre_Targ 	1	.	1	3328	13	Filler	(147, 90)	horn1.jpg	Pre	7674017	7670547	Filler	Filler
b15	b15.edf	RIGHT	185.67	974	0.2927	0.2308	3	Pre_D1 	2	.	1	3328	13	Filler	(147, 90)	horn1.jpg	Pre	7674017	7670547	Filler	Filler
b15	b15.edf	RIGHT	208.62	1862	0.5595	0.6154	8	Pre_D2 	3	.	2	3328	13	Filler	(147, 90)	horn1.jpg	Pre	7674017	7670547	Filler	Filler
b15	b15.edf	RIGHT	256.40	1382	0.4048	0.4167	5	Pre_Targ 	1	.	2	3414	12	Filler	(753, 90)	dinghy.jpg	Pre	7686467	7682996	Filler	Filler
b15	b15.edf	RIGHT	258.00	512	0.1500	0.1667	2	Pre_D1 	2	.	1	3414	12	Filler	(753, 90)	dinghy.jpg	Pre	7686467	7682996	Filler	Filler
b15	b15.edf	RIGHT	266.50	1336	0.3913	0.3333	4	Pre_D2 	3	.	2	3414	12	Filler	(753, 90)	dinghy.jpg	Pre	7686467	7682996	Filler	Filler
b15	b15.edf	RIGHT	229.33	1252	0.3826	0.5455	6	Pre_Targ 	1	.	1	3272	11	Filler	(477, 554)	button1.jpg	Pre	7695411	7691940	Filler	Filler
b15	b15.edf	RIGHT	227.50	1122	0.3429	0.1818	2	Pre_D1 	2	.	2	3272	11	Filler	(477, 554)	button1.jpg	Pre	7695411	7691940	Filler	Filler
b15	b15.edf	RIGHT	215.00	754	0.2304	0.1818	2	Pre_D2 	3	.	1	3272	11	Filler	(477, 554)	button1.jpg	Pre	7695411	7691940	Filler	Filler
b17	b17.edf	RIGHT	304.00	996	0.2940	0.3636	4	Pre_Targ 	1	.	2	3388	11	Filler	(477, 554)	mouse1.jpg	Pre	24908732	24905261	Filler	Filler
b17	b17.edf	RIGHT	285.50	942	0.2780	0.1818	2	Pre_D1 	2	.	2	3388	11	Filler	(477, 554)	mouse1.jpg	Pre	24908732	24905261	Filler	Filler
b17	b17.edf	RIGHT	282.67	828	0.2444	0.2727	3	Pre_D2 	3	.	3	3388	11	Filler	(477, 554)	mouse1.jpg	Pre	24908732	24905261	Filler	Filler
b17	b17.edf	RIGHT	236.33	930	0.2735	0.2500	3	Pre_Targ 	1	.	2	3400	12	Filler	(753, 90)	garland.jpg	Pre	24926047	24922577	Filler	Filler
b17	b17.edf	RIGHT	263.00	522	0.1535	0.1667	2	Pre_D1 	2	.	1	3400	12	Filler	(753, 90)	garland.jpg	Pre	24926047	24922577	Filler	Filler
b17	b17.edf	RIGHT	259.50	616	0.1812	0.1667	2	Pre_D2 	3	.	1	3400	12	Filler	(753, 90)	garland.jpg	Pre	24926047	24922577	Filler	Filler
b17	b17.edf	RIGHT	237.67	872	0.2606	0.2727	3	Pre_Targ 	1	.	3	3346	11	Filler	(753, 90)	dinghy.jpg	Pre	24934977	24931507	Filler	Filler
b17	b17.edf	RIGHT	255.67	1350	0.4035	0.2727	3	Pre_D1 	2	.	3	3346	11	Filler	(753, 90)	dinghy.jpg	Pre	24934977	24931507	Filler	Filler
b17	b17.edf	RIGHT	256.00	722	0.2158	0.2727	3	Pre_D2 	3	.	2	3346	11	Filler	(753, 90)	dinghy.jpg	Pre	24934977	24931507	Filler	Filler
b17	b17.edf	RIGHT	245.00	906	0.2669	0.1250	1	Pre_Targ 	1	.	1	3394	8	Filler	(477, 554)	glass1.jpg	Pre	24944029	24940558	Filler	Filler
b17	b17.edf	RIGHT	249.00	1080	0.3182	0.2500	2	Pre_D1 	2	.	2	3394	8	Filler	(477, 554)	glass1.jpg	Pre	24944029	24940558	Filler	Filler
b17	b17.edf	RIGHT	227.00	978	0.2882	0.3750	3	Pre_D2 	3	.	2	3394	8	Filler	(477, 554)	glass1.jpg	Pre	24944029	24940558	Filler	Filler
b17	b17.edf	RIGHT	227.00	1034	0.3068	0.4000	4	Pre_Targ 	1	.	2	3370	10	Same_Control_shoe1.jpg	(477, 554)	shoe1.jpg	Pre	24952466	24948995	Same	Control
b17	b17.edf	RIGHT	244.75	1438	0.4267	0.4000	4	Pre_D1 	2	.	3	3370	10	Same_Control_shoe1.jpg	(477, 554)	shoe1.jpg	Pre	24952466	24948995	Same	Control
b17	b17.edf	RIGHT	207.00	612	0.1816	0.1000	1	Pre_D2 	3	.	1	3370	10	Same_Control_shoe1.jpg	(477, 554)	shoe1.jpg	Pre	24952466	24948995	Same	Control
b17	b17.edf	RIGHT	246.00	1028	0.2963	0.3750	3	Pre_Targ 	1	.	2	3470	8	Filler	(753, 90)	flour1.jpg	Pre	24961371	24957899	Filler	Filler
b17	b17.edf	RIGHT	238.00	850	0.2450	0.2500	2	Pre_D1 	2	.	1	3470	8	Filler	(753, 90)	flour1.jpg	Pre	24961371	24957899	Filler	Filler
b17	b17.edf	RIGHT	223.50	1414	0.4075	0.2500	2	Pre_D2 	3	.	2	3470	8	Filler	(753, 90)	flour1.jpg	Pre	24961371	24957899	Filler	Filler
b17	b17.edf	RIGHT	243.00	810	0.2443	0.1000	1	Pre_Targ 	1	.	1	3316	10	Filler	(477, 554)	lock1.jpg	Pre	24969874	24966404	Filler	Filler
