RECORDING_SESSION_LABEL	EYE_USED	IA_AVERAGE_FIX_PUPIL_SIZE	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_FIXATION_%	IA_FIXATION_COUNT	IA_LABEL	IA_ID	IA_GROUP	IA_RUN_COUNT	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	trialnum	TargetLoc	targname	IP_LABEL	IP_END_TIME	IP_START_TIME	type	cond
KidSubjExpt2-65	RIGHT	304.5	1078	0.5213	0.5	4	Pre_Targ 	1	.	2	2068	8	Same_Ambig_chair2.jpg	"(753, 90)"	chair2.jpg	Target	1869340	1867056	Same	Ambig
KidSubjExpt2-65	RIGHT	340	710	0.3433	0.375	3	Pre_D1 	2	.	1	2068	8	Same_Ambig_chair2.jpg	"(753, 90)"	chair2.jpg	Target	1869340	1867056	Same	Ambig
KidSubjExpt2-65	RIGHT	281	280	0.1354	0.125	1	Pre_D2 	3	.	1	2068	8	Same_Ambig_chair2.jpg	"(753, 90)"	chair2.jpg	Target	1869340	1867056	Same	Ambig
KidSubjExpt2-65	RIGHT	328	1192	0.5423	0.5	4	Pre_Targ 	1	.	1	2198	8	Same_Ambig_bus2.jpg	"(477, 554)"	bus2.jpg	Target	1879484	1877239	Same	Ambig
KidSubjExpt2-65	RIGHT	275.75	1006	0.4577	0.5	4	Pre_D1 	2	.	2	2198	8	Same_Ambig_bus2.jpg	"(477, 554)"	bus2.jpg	Target	1879484	1877239	Same	Ambig
KidSubjExpt2-65	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	2198	8	Same_Ambig_bus2.jpg	"(477, 554)"	bus2.jpg	Target	1879484	1877239	Same	Ambig
KidSubjExpt2-62	RIGHT	361.25	3488	0.8389	0.8	12	Pre_Targ 	1	.	2	4158	15	Same_Control_tree2.jpg	"(477, 554)"	tree2.jpg	Target	13915982	13911311	Same	Control
KidSubjExpt2-62	RIGHT	329.33	670	0.1611	0.2	3	Pre_D1 	2	.	2	4158	15	Same_Control_tree2.jpg	"(477, 554)"	tree2.jpg	Target	13915982	13911311	Same	Control
KidSubjExpt2-62	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	4158	15	Same_Control_tree2.jpg	"(477, 554)"	tree2.jpg	Target	13915982	13911311	Same	Control
KidSubjExpt2-62	RIGHT	317.44	1990	0.4816	0.5294	9	Pre_Targ 	1	.	2	4132	17	Same_Ambig_cat2.jpg	"(477, 554)"	cat2.jpg	Target	13928112	13923428	Same	Ambig
KidSubjExpt2-62	RIGHT	332	1372	0.332	0.2941	5	Pre_D1 	2	.	2	4132	17	Same_Ambig_cat2.jpg	"(477, 554)"	cat2.jpg	Target	13928112	13923428	Same	Ambig
KidSubjExpt2-62	RIGHT	299.67	770	0.1864	0.1765	3	Pre_D2 	3	.	2	4132	17	Same_Ambig_cat2.jpg	"(477, 554)"	cat2.jpg	Target	13928112	13923428	Same	Ambig
KidSubjExpt2-62	RIGHT	329.86	1786	0.6227	0.7	7	Pre_Targ 	1	.	2	2868	10	Same_Control_fish2.jpg	"(753, 90)"	fish2.jpg	Target	13938561	13935785	Same	Control
KidSubjExpt2-62	RIGHT	332	342	0.1192	0.1	1	Pre_D1 	2	.	1	2868	10	Same_Control_fish2.jpg	"(753, 90)"	fish2.jpg	Target	13938561	13935785	Same	Control
KidSubjExpt2-62	RIGHT	343	740	0.258	0.2	2	Pre_D2 	3	.	1	2868	10	Same_Control_fish2.jpg	"(753, 90)"	fish2.jpg	Target	13938561	13935785	Same	Control
KidSubjExpt2-62	RIGHT	347	2182	0.7357	0.75	6	Pre_Targ 	1	.	2	2966	8	Same_Control_flower2.jpg	"(477, 554)"	flower2.jpg	Target	13948399	13945834	Same	Control
KidSubjExpt2-62	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	2966	8	Same_Control_flower2.jpg	"(477, 554)"	flower2.jpg	Target	13948399	13945834	Same	Control
KidSubjExpt2-62	RIGHT	285.5	784	0.2643	0.25	2	Pre_D2 	3	.	1	2966	8	Same_Control_flower2.jpg	"(477, 554)"	flower2.jpg	Target	13948399	13945834	Same	Control
KidSubjExpt2-62	RIGHT	323.75	1584	0.6595	0.5714	4	Pre_Targ 	1	.	2	2402	7	Same_Ambig_chair2.jpg	"(477, 554)"	chair2.jpg	Target	13958049	13955844	Same	Ambig
KidSubjExpt2-62	RIGHT	307	514	0.214	0.2857	2	Pre_D1 	2	.	1	2402	7	Same_Ambig_chair2.jpg	"(477, 554)"	chair2.jpg	Target	13958049	13955844	Same	Ambig
KidSubjExpt2-62	RIGHT	297	304	0.1266	0.1429	1	Pre_D2 	3	.	1	2402	7	Same_Ambig_chair2.jpg	"(477, 554)"	chair2.jpg	Target	13958049	13955844	Same	Ambig
KidSubjExpt2-62	RIGHT	287	1468	0.5494	0.6	6	Pre_Targ 	1	.	2	2672	10	Same_Control_spoon2.jpg	"(753, 90)"	spoon2.jpg	Target	13968633	13966255	Same	Control
KidSubjExpt2-62	RIGHT	307.5	502	0.1879	0.2	2	Pre_D1 	2	.	1	2672	10	Same_Control_spoon2.jpg	"(753, 90)"	spoon2.jpg	Target	13968633	13966255	Same	Control
KidSubjExpt2-62	RIGHT	303.5	702	0.2627	0.2	2	Pre_D2 	3	.	2	2672	10	Same_Control_spoon2.jpg	"(753, 90)"	spoon2.jpg	Target	13968633	13966255	Same	Control
KidSubjExpt2-62	RIGHT	304.8	1756	0.5302	0.4545	5	Pre_Targ 	1	.	2	3312	11	Same_Ambig_dog2.jpg	"(147, 90)"	dog2.jpg	Target	13979496	13976159	Same	Ambig
KidSubjExpt2-62	RIGHT	313.2	1364	0.4118	0.4545	5	Pre_D1 	2	.	1	3312	11	Same_Ambig_dog2.jpg	"(147, 90)"	dog2.jpg	Target	13979496	13976159	Same	Ambig
KidSubjExpt2-62	RIGHT	322	192	0.058	0.0909	1	Pre_D2 	3	.	1	3312	11	Same_Ambig_dog2.jpg	"(147, 90)"	dog2.jpg	Target	13979496	13976159	Same	Ambig
KidSubjExpt2-62	RIGHT	310.8	3186	0.8658	0.8333	10	Pre_Targ 	1	.	1	3680	12	Same_Control_leaf2.jpg	"(477, 554)"	leaf2.jpg	Target	13991160	13987222	Same	Control
KidSubjExpt2-62	RIGHT	247	146	0.0397	0.0833	1	Pre_D1 	2	.	1	3680	12	Same_Control_leaf2.jpg	"(477, 554)"	leaf2.jpg	Target	13991160	13987222	Same	Control
KidSubjExpt2-62	RIGHT	265	348	0.0946	0.0833	1	Pre_D2 	3	.	1	3680	12	Same_Control_leaf2.jpg	"(477, 554)"	leaf2.jpg	Target	13991160	13987222	Same	Control
KidSubjExpt2-62	RIGHT	330.17	1562	0.7634	0.8571	6	Pre_Targ 	1	.	2	2046	7	Same_Control_toothbrush2.jpg	"(147, 90)"	toothbrush2.jpg	Target	14009514	14006897	Same	Control
KidSubjExpt2-62	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	2046	7	Same_Control_toothbrush2.jpg	"(147, 90)"	toothbrush2.jpg	Target	14009514	14006897	Same	Control
KidSubjExpt2-62	RIGHT	347	484	0.2366	0.1429	1	Pre_D2 	3	.	1	2046	7	Same_Control_toothbrush2.jpg	"(147, 90)"	toothbrush2.jpg	Target	14009514	14006897	Same	Control
KidSubjExpt2-62	RIGHT	325.9	3124	0.7215	0.6667	10	Pre_Targ 	1	.	3	4330	15	Same_Ambig_bird2.jpg	"(753, 90)"	bird2.jpg	Target	14022178	14018053	Same	Ambig
KidSubjExpt2-62	RIGHT	353.8	1206	0.2785	0.3333	5	Pre_D1 	2	.	2	4330	15	Same_Ambig_bird2.jpg	"(753, 90)"	bird2.jpg	Target	14022178	14018053	Same	Ambig
KidSubjExpt2-62	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	4330	15	Same_Ambig_bird2.jpg	"(753, 90)"	bird2.jpg	Target	14022178	14018053	Same	Ambig
KidSubjExpt2-62	RIGHT	346.7	3484	0.6752	0.625	10	Pre_Targ 	1	.	4	5160	16	Same_Ambig_book2.jpg	"(147, 90)"	book2.jpg	Target	14034787	14029663	Same	Ambig
KidSubjExpt2-62	RIGHT	340.25	1376	0.2667	0.25	4	Pre_D1 	2	.	2	5160	16	Same_Ambig_book2.jpg	"(147, 90)"	book2.jpg	Target	14034787	14029663	Same	Ambig
KidSubjExpt2-62	RIGHT	371	300	0.0581	0.125	2	Pre_D2 	3	.	1	5160	16	Same_Ambig_book2.jpg	"(147, 90)"	book2.jpg	Target	14034787	14029663	Same	Ambig
KidSubjExpt2-62	RIGHT	330.43	1720	0.5577	0.6364	7	Pre_Targ 	1	.	2	3084	11	Same_Control_shoe2.jpg	"(753, 90)"	shoe2.jpg	Target	14044930	14042273	Same	Control
KidSubjExpt2-62	RIGHT	343.5	398	0.1291	0.1818	2	Pre_D1 	2	.	1	3084	11	Same_Control_shoe2.jpg	"(753, 90)"	shoe2.jpg	Target	14044930	14042273	Same	Control
KidSubjExpt2-62	RIGHT	339	966	0.3132	0.1818	2	Pre_D2 	3	.	2	3084	11	Same_Control_shoe2.jpg	"(753, 90)"	shoe2.jpg	Target	14044930	14042273	Same	Control
KidSubjExpt2-62	RIGHT	319.17	2002	0.6104	0.6	6	Pre_Targ 	1	.	2	3280	10	Same_Ambig_car2.jpg	"(147, 90)"	car2.jpg	Target	14056181	14052590	Same	Ambig
KidSubjExpt2-62	RIGHT	300.33	976	0.2976	0.3	3	Pre_D1 	2	.	2	3280	10	Same_Ambig_car2.jpg	"(147, 90)"	car2.jpg	Target	14056181	14052590	Same	Ambig
KidSubjExpt2-62	RIGHT	259	302	0.0921	0.1	1	Pre_D2 	3	.	1	3280	10	Same_Ambig_car2.jpg	"(147, 90)"	car2.jpg	Target	14056181	14052590	Same	Ambig
KidSubjExpt2-62	RIGHT	324.62	2710	0.6338	0.5333	8	Pre_Targ 	1	.	3	4276	15	Same_Ambig_bus2.jpg	"(147, 90)"	bus2.jpg	Target	14069910	14063520	Same	Ambig
KidSubjExpt2-62	RIGHT	320.83	1380	0.3227	0.4	6	Pre_D1 	2	.	3	4276	15	Same_Ambig_bus2.jpg	"(147, 90)"	bus2.jpg	Target	14069910	14063520	Same	Ambig
KidSubjExpt2-62	RIGHT	335	186	0.0435	0.0667	1	Pre_D2 	3	.	1	4276	15	Same_Ambig_bus2.jpg	"(147, 90)"	bus2.jpg	Target	14069910	14063520	Same	Ambig
KidSubjExpt2-62	RIGHT	336.3	3838	0.9293	0.8333	10	Pre_Targ 	1	.	2	4130	12	Same_Control_penguin2.jpg	"(147, 90)"	penguin2.jpg	Target	14082213	14077756	Same	Control
KidSubjExpt2-62	RIGHT	335	136	0.0329	0.0833	1	Pre_D1 	2	.	1	4130	12	Same_Control_penguin2.jpg	"(147, 90)"	penguin2.jpg	Target	14082213	14077756	Same	Control
KidSubjExpt2-62	RIGHT	353	156	0.0378	0.0833	1	Pre_D2 	3	.	1	4130	12	Same_Control_penguin2.jpg	"(147, 90)"	penguin2.jpg	Target	14082213	14077756	Same	Control
KidSubjExpt2-62	RIGHT	319.55	3214	0.7812	0.7333	11	Pre_Targ 	1	.	3	4114	15	Same_Ambig_bike2.jpg	"(753, 90)"	bike2.jpg	Target	14094116	14089980	Same	Ambig
KidSubjExpt2-62	RIGHT	348.5	650	0.158	0.1333	2	Pre_D1 	2	.	1	4114	15	Same_Ambig_bike2.jpg	"(753, 90)"	bike2.jpg	Target	14094116	14089980	Same	Ambig
KidSubjExpt2-62	RIGHT	339	250	0.0608	0.1333	2	Pre_D2 	3	.	1	4114	15	Same_Ambig_bike2.jpg	"(753, 90)"	bike2.jpg	Target	14094116	14089980	Same	Ambig
KidSubjExpt2-43	RIGHT	491	1252	0.5934	0.5	1	Pre_Targ 	1	.	1	2110	2	Same_Ambig_leaf1.jpg	"(753, 90)"	leaf1.jpg	Target	9427844	9424800	Same	Ambig
KidSubjExpt2-43	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	2110	2	Same_Ambig_leaf1.jpg	"(753, 90)"	leaf1.jpg	Target	9427844	9424800	Same	Ambig
KidSubjExpt2-43	RIGHT	487	858	0.4066	0.5	1	Pre_D2 	3	.	1	2110	2	Same_Ambig_leaf1.jpg	"(753, 90)"	leaf1.jpg	Target	9427844	9424800	Same	Ambig
KidSubjExpt2-43	RIGHT	461.33	768	0.5723	0.75	3	Pre_Targ 	1	.	1	1342	4	Same_Ambig_spoon1.jpg	"(147, 90)"	spoon1.jpg	Target	9438295	9435930	Same	Ambig
KidSubjExpt2-43	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1342	4	Same_Ambig_spoon1.jpg	"(147, 90)"	spoon1.jpg	Target	9438295	9435930	Same	Ambig
KidSubjExpt2-43	RIGHT	419	574	0.4277	0.25	1	Pre_D2 	3	.	1	1342	4	Same_Ambig_spoon1.jpg	"(147, 90)"	spoon1.jpg	Target	9438295	9435930	Same	Ambig
KidSubjExpt2-43	RIGHT	409	666	0.4126	0.6667	2	Pre_Targ 	1	.	1	1614	3	Same_Control_chair1.jpg	"(147, 90)"	chair1.jpg	Target	9448184	9445967	Same	Control
KidSubjExpt2-43	RIGHT	383	948	0.5874	0.3333	1	Pre_D1 	2	.	1	1614	3	Same_Control_chair1.jpg	"(147, 90)"	chair1.jpg	Target	9448184	9445967	Same	Control
KidSubjExpt2-43	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1614	3	Same_Control_chair1.jpg	"(147, 90)"	chair1.jpg	Target	9448184	9445967	Same	Control
KidSubjExpt2-43	RIGHT	451	1138	1	1	3	Pre_Targ 	1	.	1	1138	3	Same_Ambig_tree1.jpg	"(147, 90)"	tree1.jpg	Target	9458409	9456085	Same	Ambig
KidSubjExpt2-43	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1138	3	Same_Ambig_tree1.jpg	"(147, 90)"	tree1.jpg	Target	9458409	9456085	Same	Ambig
KidSubjExpt2-43	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1138	3	Same_Ambig_tree1.jpg	"(147, 90)"	tree1.jpg	Target	9458409	9456085	Same	Ambig
KidSubjExpt2-43	RIGHT	443	1414	1	1	2	Pre_Targ 	1	.	1	1414	2	Same_Control_book1.jpg	"(147, 90)"	book1.jpg	Target	9468753	9466214	Same	Control
KidSubjExpt2-43	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1414	2	Same_Control_book1.jpg	"(147, 90)"	book1.jpg	Target	9468753	9466214	Same	Control
KidSubjExpt2-43	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1414	2	Same_Control_book1.jpg	"(147, 90)"	book1.jpg	Target	9468753	9466214	Same	Control
KidSubjExpt2-43	RIGHT	462.67	1126	0.3731	0.75	3	Pre_Targ 	1	.	1	3018	4	Same_Ambig_fish1.jpg	"(477, 554)"	fish1.jpg	Target	9479256	9476411	Same	Ambig
KidSubjExpt2-43	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	3018	4	Same_Ambig_fish1.jpg	"(477, 554)"	fish1.jpg	Target	9479256	9476411	Same	Ambig
KidSubjExpt2-43	RIGHT	331	1892	0.6269	0.25	1	Pre_D2 	3	.	1	3018	4	Same_Ambig_fish1.jpg	"(477, 554)"	fish1.jpg	Target	9479256	9476411	Same	Ambig
KidSubjExpt2-43	RIGHT	353.67	1470	1	1	3	Pre_Targ 	1	.	1	1470	3	Same_Control_dog1.jpg	"(477, 554)"	dog1.jpg	Target	9489679	9486809	Same	Control
KidSubjExpt2-43	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1470	3	Same_Control_dog1.jpg	"(477, 554)"	dog1.jpg	Target	9489679	9486809	Same	Control
KidSubjExpt2-43	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1470	3	Same_Control_dog1.jpg	"(477, 554)"	dog1.jpg	Target	9489679	9486809	Same	Control
KidSubjExpt2-43	RIGHT	317	1158	1	1	3	Pre_Targ 	1	.	1	1158	3	Same_Control_bird1.jpg	"(753, 90)"	bird1.jpg	Target	9500076	9497726	Same	Control
KidSubjExpt2-43	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1158	3	Same_Control_bird1.jpg	"(753, 90)"	bird1.jpg	Target	9500076	9497726	Same	Control
KidSubjExpt2-43	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1158	3	Same_Control_bird1.jpg	"(753, 90)"	bird1.jpg	Target	9500076	9497726	Same	Control
KidSubjExpt2-43	RIGHT	417	604	0.3401	0.5	2	Pre_Targ 	1	.	1	1776	4	Same_Ambig_shoe1.jpg	"(753, 90)"	shoe1.jpg	Target	9510873	9508256	Same	Ambig
KidSubjExpt2-43	RIGHT	390	1038	0.5845	0.25	1	Pre_D1 	2	.	1	1776	4	Same_Ambig_shoe1.jpg	"(753, 90)"	shoe1.jpg	Target	9510873	9508256	Same	Ambig
KidSubjExpt2-43	RIGHT	428	134	0.0755	0.25	1	Pre_D2 	3	.	1	1776	4	Same_Ambig_shoe1.jpg	"(753, 90)"	shoe1.jpg	Target	9510873	9508256	Same	Ambig
KidSubjExpt2-43	RIGHT	493.33	906	0.5406	0.75	3	Pre_Targ 	1	.	1	1676	4	Same_Ambig_penguin1.jpg	"(147, 90)"	penguin1.jpg	Target	9548996	9546431	Same	Ambig
KidSubjExpt2-43	RIGHT	482	770	0.4594	0.25	1	Pre_D1 	2	.	1	1676	4	Same_Ambig_penguin1.jpg	"(147, 90)"	penguin1.jpg	Target	9548996	9546431	Same	Ambig
KidSubjExpt2-43	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1676	4	Same_Ambig_penguin1.jpg	"(147, 90)"	penguin1.jpg	Target	9548996	9546431	Same	Ambig
KidSubjExpt2-43	RIGHT	399.67	842	1	1	3	Pre_Targ 	1	.	1	842	3	Same_Control_car1.jpg	"(147, 90)"	car1.jpg	Target	9559432	9557002	Same	Control
KidSubjExpt2-43	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	842	3	Same_Control_car1.jpg	"(147, 90)"	car1.jpg	Target	9559432	9557002	Same	Control
KidSubjExpt2-43	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	842	3	Same_Control_car1.jpg	"(147, 90)"	car1.jpg	Target	9559432	9557002	Same	Control
KidSubjExpt2-43	RIGHT	375	718	0.4681	0.5	1	Pre_Targ 	1	.	1	1534	2	Same_Control_bike1.jpg	"(477, 554)"	bike1.jpg	Target	9569963	9567559	Same	Control
KidSubjExpt2-43	RIGHT	330	816	0.5319	0.5	1	Pre_D1 	2	.	1	1534	2	Same_Control_bike1.jpg	"(477, 554)"	bike1.jpg	Target	9569963	9567559	Same	Control
KidSubjExpt2-43	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1534	2	Same_Control_bike1.jpg	"(477, 554)"	bike1.jpg	Target	9569963	9567559	Same	Control
KidSubjExpt2-43	RIGHT	442	1380	1	1	3	Pre_Targ 	1	.	1	1380	3	Same_Ambig_flower1.jpg	"(147, 90)"	flower1.jpg	Target	9580040	9577422	Same	Ambig
KidSubjExpt2-43	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1380	3	Same_Ambig_flower1.jpg	"(147, 90)"	flower1.jpg	Target	9580040	9577422	Same	Ambig
KidSubjExpt2-43	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1380	3	Same_Ambig_flower1.jpg	"(147, 90)"	flower1.jpg	Target	9580040	9577422	Same	Ambig
KidSubjExpt2-43	RIGHT	362.75	1410	0.6564	0.8	4	Pre_Targ 	1	.	1	2148	5	Same_Ambig_toothbrush1.jpg	"(477, 554)"	toothbrush1.jpg	Target	9590650	9587353	Same	Ambig
KidSubjExpt2-43	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	2148	5	Same_Ambig_toothbrush1.jpg	"(477, 554)"	toothbrush1.jpg	Target	9590650	9587353	Same	Ambig
KidSubjExpt2-43	RIGHT	394	738	0.3436	0.2	1	Pre_D2 	3	.	1	2148	5	Same_Ambig_toothbrush1.jpg	"(477, 554)"	toothbrush1.jpg	Target	9590650	9587353	Same	Ambig
KidSubjExpt2-43	RIGHT	435.33	1226	1	1	3	Pre_Targ 	1	.	1	1226	3	Same_Control_cat1.jpg	"(477, 554)"	cat1.jpg	Target	9600514	9598044	Same	Control
KidSubjExpt2-43	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1226	3	Same_Control_cat1.jpg	"(477, 554)"	cat1.jpg	Target	9600514	9598044	Same	Control
KidSubjExpt2-43	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1226	3	Same_Control_cat1.jpg	"(477, 554)"	cat1.jpg	Target	9600514	9598044	Same	Control
KidSubjExpt2-43	RIGHT	493	1042	0.7942	0.75	3	Pre_Targ 	1	.	1	1312	4	Same_Control_bus1.jpg	"(753, 90)"	bus1.jpg	Target	9610684	9608054	Same	Control
KidSubjExpt2-43	RIGHT	475	270	0.2058	0.25	1	Pre_D1 	2	.	1	1312	4	Same_Control_bus1.jpg	"(753, 90)"	bus1.jpg	Target	9610684	9608054	Same	Control
KidSubjExpt2-43	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1312	4	Same_Control_bus1.jpg	"(753, 90)"	bus1.jpg	Target	9610684	9608054	Same	Control
KidSubjExpt2-8	RIGHT	167.75	4382	0.9627	0.9231	12	Pre_Targ 	1	.	2	4552	13	Same_Control_cat2.jpg	"(477, 554)"	cat2.jpg	Target	1415729	1408792	Same	Control
KidSubjExpt2-8	RIGHT	143	170	0.0373	0.0769	1	Pre_D1 	2	.	1	4552	13	Same_Control_cat2.jpg	"(477, 554)"	cat2.jpg	Target	1415729	1408792	Same	Control
KidSubjExpt2-8	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	4552	13	Same_Control_cat2.jpg	"(477, 554)"	cat2.jpg	Target	1415729	1408792	Same	Control
KidSubjExpt2-8	RIGHT	173.2	1562	0.6428	0.7143	5	Pre_Targ 	1	.	2	2430	7	Same_Ambig_spoon2.jpg	"(147, 90)"	spoon2.jpg	Target	1426232	1423175	Same	Ambig
KidSubjExpt2-8	RIGHT	193	868	0.3572	0.2857	2	Pre_D1 	2	.	2	2430	7	Same_Ambig_spoon2.jpg	"(147, 90)"	spoon2.jpg	Target	1426232	1423175	Same	Ambig
KidSubjExpt2-8	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	2430	7	Same_Ambig_spoon2.jpg	"(147, 90)"	spoon2.jpg	Target	1426232	1423175	Same	Ambig
KidSubjExpt2-8	RIGHT	216	1612	0.8166	0.8571	6	Pre_Targ 	1	.	1	1974	7	Same_Control_bike2.jpg	"(147, 90)"	bike2.jpg	Target	1437243	1434158	Same	Control
KidSubjExpt2-8	RIGHT	168	362	0.1834	0.1429	1	Pre_D1 	2	.	1	1974	7	Same_Control_bike2.jpg	"(147, 90)"	bike2.jpg	Target	1437243	1434158	Same	Control
KidSubjExpt2-8	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1974	7	Same_Control_bike2.jpg	"(147, 90)"	bike2.jpg	Target	1437243	1434158	Same	Control
KidSubjExpt2-8	RIGHT	196	1038	0.5748	0.5714	4	Pre_Targ 	1	.	2	1806	7	Same_Ambig_tree2.jpg	"(753, 90)"	tree2.jpg	Target	1448239	1445595	Same	Ambig
KidSubjExpt2-8	RIGHT	231	768	0.4252	0.4286	3	Pre_D1 	2	.	2	1806	7	Same_Ambig_tree2.jpg	"(753, 90)"	tree2.jpg	Target	1448239	1445595	Same	Ambig
KidSubjExpt2-8	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1806	7	Same_Ambig_tree2.jpg	"(753, 90)"	tree2.jpg	Target	1448239	1445595	Same	Ambig
KidSubjExpt2-8	RIGHT	206.33	1036	0.485	0.6	3	Pre_Targ 	1	.	1	2136	5	Same_Ambig_fish2.jpg	"(147, 90)"	fish2.jpg	Target	1458663	1455952	Same	Ambig
KidSubjExpt2-8	RIGHT	198.5	1100	0.515	0.4	2	Pre_D1 	2	.	2	2136	5	Same_Ambig_fish2.jpg	"(147, 90)"	fish2.jpg	Target	1458663	1455952	Same	Ambig
KidSubjExpt2-8	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	2136	5	Same_Ambig_fish2.jpg	"(147, 90)"	fish2.jpg	Target	1458663	1455952	Same	Ambig
KidSubjExpt2-8	RIGHT	196.67	1350	0.8323	0.8571	6	Pre_Targ 	1	.	1	1622	7	Same_Control_bus2.jpg	"(147, 90)"	bus2.jpg	Target	1469606	1466176	Same	Control
KidSubjExpt2-8	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1622	7	Same_Control_bus2.jpg	"(147, 90)"	bus2.jpg	Target	1469606	1466176	Same	Control
KidSubjExpt2-8	RIGHT	266	272	0.1677	0.1429	1	Pre_D2 	3	.	1	1622	7	Same_Control_bus2.jpg	"(147, 90)"	bus2.jpg	Target	1469606	1466176	Same	Control
KidSubjExpt2-8	RIGHT	174.43	1916	1	1	7	Pre_Targ 	1	.	1	1916	7	Same_Ambig_penguin2.jpg	"(753, 90)"	penguin2.jpg	Target	1481190	1477119	Same	Ambig
KidSubjExpt2-8	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1916	7	Same_Ambig_penguin2.jpg	"(753, 90)"	penguin2.jpg	Target	1481190	1477119	Same	Ambig
KidSubjExpt2-8	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1916	7	Same_Ambig_penguin2.jpg	"(753, 90)"	penguin2.jpg	Target	1481190	1477119	Same	Ambig
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Ambig_toothbrush2.jpg	"(147, 90)"	toothbrush2.jpg	Target	1492093	1489529	Same	Ambig
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Ambig_toothbrush2.jpg	"(147, 90)"	toothbrush2.jpg	Target	1492093	1489529	Same	Ambig
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Ambig_toothbrush2.jpg	"(147, 90)"	toothbrush2.jpg	Target	1492093	1489529	Same	Ambig
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Control_car2.jpg	"(477, 554)"	car2.jpg	Target	1503317	1500459	Same	Control
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Control_car2.jpg	"(477, 554)"	car2.jpg	Target	1503317	1500459	Same	Control
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Control_car2.jpg	"(477, 554)"	car2.jpg	Target	1503317	1500459	Same	Control
KidSubjExpt2-8	RIGHT	274	84	0.2456	0.3333	1	Pre_Targ 	1	.	1	342	3	Same_Control_chair2.jpg	"(147, 90)"	chair2.jpg	Target	1515820	1512962	Same	Control
KidSubjExpt2-8	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	342	3	Same_Control_chair2.jpg	"(147, 90)"	chair2.jpg	Target	1515820	1512962	Same	Control
KidSubjExpt2-8	RIGHT	321	258	0.7544	0.6667	2	Pre_D2 	3	.	1	342	3	Same_Control_chair2.jpg	"(147, 90)"	chair2.jpg	Target	1515820	1512962	Same	Control
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Ambig_flower2.jpg	"(477, 554)"	flower2.jpg	Target	1527243	1524639	Same	Ambig
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Ambig_flower2.jpg	"(477, 554)"	flower2.jpg	Target	1527243	1524639	Same	Ambig
