RECORDING_SESSION_LABEL	EYE_USED	IA_AVERAGE_FIX_PUPIL_SIZE	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_FIXATION_%	IA_FIXATION_COUNT	IA_LABEL	IA_ID	IA_GROUP	IA_RUN_COUNT	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	trialnum	TargetLoc	targname	IP_LABEL	IP_END_TIME	IP_START_TIME	type	cond
KidSubjExpt2-8	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	120	5	Same_Ambig_penguin2.jpg	"(753, 90)"	penguin2.jpg	Reward	1482391	1481225	Same	Ambig
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Ambig_toothbrush2.jpg	"(147, 90)"	toothbrush2.jpg	Reward	1493295	1492128	Same	Ambig
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Ambig_toothbrush2.jpg	"(147, 90)"	toothbrush2.jpg	Reward	1493295	1492128	Same	Ambig
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Ambig_toothbrush2.jpg	"(147, 90)"	toothbrush2.jpg	Reward	1493295	1492128	Same	Ambig
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Control_car2.jpg	"(477, 554)"	car2.jpg	Reward	1504517	1503352	Same	Control
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Control_car2.jpg	"(477, 554)"	car2.jpg	Reward	1504517	1503352	Same	Control
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Control_car2.jpg	"(477, 554)"	car2.jpg	Reward	1504517	1503352	Same	Control
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Control_chair2.jpg	"(147, 90)"	chair2.jpg	Reward	1517021	1515855	Same	Control
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Control_chair2.jpg	"(147, 90)"	chair2.jpg	Reward	1517021	1515855	Same	Control
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Control_chair2.jpg	"(147, 90)"	chair2.jpg	Reward	1517021	1515855	Same	Control
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Ambig_flower2.jpg	"(477, 554)"	flower2.jpg	Reward	1528447	1527278	Same	Ambig
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Ambig_flower2.jpg	"(477, 554)"	flower2.jpg	Reward	1528447	1527278	Same	Ambig
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Ambig_flower2.jpg	"(477, 554)"	flower2.jpg	Reward	1528447	1527278	Same	Ambig
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Control_dog2.jpg	"(477, 554)"	dog2.jpg	Reward	1540374	1539208	Same	Control
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Control_dog2.jpg	"(477, 554)"	dog2.jpg	Reward	1540374	1539208	Same	Control
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Control_dog2.jpg	"(477, 554)"	dog2.jpg	Reward	1540374	1539208	Same	Control
KidSubjExpt2-8	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	24	1	Same_Ambig_leaf2.jpg	"(477, 554)"	leaf2.jpg	Reward	1556409	1555243	Same	Ambig
KidSubjExpt2-8	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	24	1	Same_Ambig_leaf2.jpg	"(477, 554)"	leaf2.jpg	Reward	1556409	1555243	Same	Ambig
KidSubjExpt2-8	RIGHT	178	24	1	1	1	Pre_D2 	3	.	1	24	1	Same_Ambig_leaf2.jpg	"(477, 554)"	leaf2.jpg	Reward	1556409	1555243	Same	Ambig
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Control_book2.jpg	"(753, 90)"	book2.jpg	Reward	1574751	1573585	Same	Control
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Control_book2.jpg	"(753, 90)"	book2.jpg	Reward	1574751	1573585	Same	Control
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Control_book2.jpg	"(753, 90)"	book2.jpg	Reward	1574751	1573585	Same	Control
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Ambig_shoe2.jpg	"(753, 90)"	shoe2.jpg	Reward	1584602	1583435	Same	Ambig
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Ambig_shoe2.jpg	"(753, 90)"	shoe2.jpg	Reward	1584602	1583435	Same	Ambig
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Ambig_shoe2.jpg	"(753, 90)"	shoe2.jpg	Reward	1584602	1583435	Same	Ambig
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Control_bird2.jpg	"(147, 90)"	bird2.jpg	Reward	1596492	1595325	Same	Control
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Control_bird2.jpg	"(147, 90)"	bird2.jpg	Reward	1596492	1595325	Same	Control
KidSubjExpt2-8	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Control_bird2.jpg	"(147, 90)"	bird2.jpg	Reward	1596492	1595325	Same	Control
KidSubjExpt2-11	LEFT	569	1304	1	1	2	Pre_Targ 	1	.	1	1304	2	Same_Ambig_bike1.jpg	"(753, 90)"	bike1.jpg	Reward	3412311	3411145	Same	Ambig
KidSubjExpt2-11	LEFT	.	0	0	0	0	Pre_D1 	2	.	0	1304	2	Same_Ambig_bike1.jpg	"(753, 90)"	bike1.jpg	Reward	3412311	3411145	Same	Ambig
KidSubjExpt2-11	LEFT	.	0	0	0	0	Pre_D2 	3	.	0	1304	2	Same_Ambig_bike1.jpg	"(753, 90)"	bike1.jpg	Reward	3412311	3411145	Same	Ambig
KidSubjExpt2-11	LEFT	453	550	0.5978	0.6	3	Pre_Targ 	1	.	1	920	5	Same_Control_fish1.jpg	"(477, 554)"	fish1.jpg	Reward	3422241	3421075	Same	Control
KidSubjExpt2-11	LEFT	400	370	0.4022	0.4	2	Pre_D1 	2	.	1	920	5	Same_Control_fish1.jpg	"(477, 554)"	fish1.jpg	Reward	3422241	3421075	Same	Control
KidSubjExpt2-11	LEFT	.	0	0	0	0	Pre_D2 	3	.	0	920	5	Same_Control_fish1.jpg	"(477, 554)"	fish1.jpg	Reward	3422241	3421075	Same	Control
KidSubjExpt2-11	LEFT	435	476	0.402	0.5	2	Pre_Targ 	1	.	1	1184	4	Same_Ambig_bus1.jpg	"(753, 90)"	bus1.jpg	Reward	3432558	3431392	Same	Ambig
KidSubjExpt2-11	LEFT	481	708	0.598	0.5	2	Pre_D1 	2	.	1	1184	4	Same_Ambig_bus1.jpg	"(753, 90)"	bus1.jpg	Reward	3432558	3431392	Same	Ambig
KidSubjExpt2-11	LEFT	.	0	0	0	0	Pre_D2 	3	.	0	1184	4	Same_Ambig_bus1.jpg	"(753, 90)"	bus1.jpg	Reward	3432558	3431392	Same	Ambig
KidSubjExpt2-11	LEFT	531.5	1528	0.9328	0.6667	2	Pre_Targ 	1	.	1	1638	3	Same_Control_penguin1.jpg	"(753, 90)"	penguin1.jpg	Reward	3441582	3440416	Same	Control
KidSubjExpt2-11	LEFT	.	0	0	0	0	Pre_D1 	2	.	0	1638	3	Same_Control_penguin1.jpg	"(753, 90)"	penguin1.jpg	Reward	3441582	3440416	Same	Control
KidSubjExpt2-11	LEFT	586	110	0.0672	0.3333	1	Pre_D2 	3	.	1	1638	3	Same_Control_penguin1.jpg	"(753, 90)"	penguin1.jpg	Reward	3441582	3440416	Same	Control
KidSubjExpt2-11	LEFT	504	898	0.7049	0.6	3	Pre_Targ 	1	.	1	1274	5	Same_Control_spoon1.jpg	"(147, 90)"	spoon1.jpg	Reward	3451393	3450226	Same	Control
KidSubjExpt2-11	LEFT	483.5	376	0.2951	0.4	2	Pre_D1 	2	.	1	1274	5	Same_Control_spoon1.jpg	"(147, 90)"	spoon1.jpg	Reward	3451393	3450226	Same	Control
KidSubjExpt2-11	LEFT	.	0	0	0	0	Pre_D2 	3	.	0	1274	5	Same_Control_spoon1.jpg	"(147, 90)"	spoon1.jpg	Reward	3451393	3450226	Same	Control
KidSubjExpt2-11	LEFT	395.67	858	0.496	0.75	3	Pre_Targ 	1	.	1	1730	4	Same_Ambig_car1.jpg	"(147, 90)"	car1.jpg	Reward	3461057	3459891	Same	Ambig
KidSubjExpt2-11	LEFT	443	872	0.504	0.25	1	Pre_D1 	2	.	1	1730	4	Same_Ambig_car1.jpg	"(147, 90)"	car1.jpg	Reward	3461057	3459891	Same	Ambig
KidSubjExpt2-11	LEFT	.	0	0	0	0	Pre_D2 	3	.	0	1730	4	Same_Ambig_car1.jpg	"(147, 90)"	car1.jpg	Reward	3461057	3459891	Same	Ambig
KidSubjExpt2-11	LEFT	444.75	888	0.8087	0.8	4	Pre_Targ 	1	.	2	1098	5	Same_Ambig_bird1.jpg	"(753, 90)"	bird1.jpg	Reward	3471253	3470087	Same	Ambig
KidSubjExpt2-11	LEFT	504	210	0.1913	0.2	1	Pre_D1 	2	.	1	1098	5	Same_Ambig_bird1.jpg	"(753, 90)"	bird1.jpg	Reward	3471253	3470087	Same	Ambig
KidSubjExpt2-11	LEFT	.	0	0	0	0	Pre_D2 	3	.	0	1098	5	Same_Ambig_bird1.jpg	"(753, 90)"	bird1.jpg	Reward	3471253	3470087	Same	Ambig
KidSubjExpt2-11	LEFT	519.5	792	0.6655	0.6667	2	Pre_Targ 	1	.	1	1190	3	Same_Control_toothbrush1.jpg	"(147, 90)"	toothbrush1.jpg	Reward	3480891	3479725	Same	Control
KidSubjExpt2-11	LEFT	461	398	0.3345	0.3333	1	Pre_D1 	2	.	1	1190	3	Same_Control_toothbrush1.jpg	"(147, 90)"	toothbrush1.jpg	Reward	3480891	3479725	Same	Control
KidSubjExpt2-11	LEFT	.	0	0	0	0	Pre_D2 	3	.	0	1190	3	Same_Control_toothbrush1.jpg	"(147, 90)"	toothbrush1.jpg	Reward	3480891	3479725	Same	Control
KidSubjExpt2-11	LEFT	478.33	582	0.4656	0.75	3	Pre_Targ 	1	.	1	1250	4	Same_Control_leaf1.jpg	"(147, 90)"	leaf1.jpg	Reward	3490821	3489655	Same	Control
KidSubjExpt2-11	LEFT	443	668	0.5344	0.25	1	Pre_D1 	2	.	1	1250	4	Same_Control_leaf1.jpg	"(147, 90)"	leaf1.jpg	Reward	3490821	3489655	Same	Control
KidSubjExpt2-11	LEFT	.	0	0	0	0	Pre_D2 	3	.	0	1250	4	Same_Control_leaf1.jpg	"(147, 90)"	leaf1.jpg	Reward	3490821	3489655	Same	Control
KidSubjExpt2-11	LEFT	539	550	0.6707	0.5	1	Pre_Targ 	1	.	1	820	2	Same_Ambig_cat1.jpg	"(753, 90)"	cat1.jpg	Reward	3500967	3499799	Same	Ambig
KidSubjExpt2-11	LEFT	.	0	0	0	0	Pre_D1 	2	.	0	820	2	Same_Ambig_cat1.jpg	"(753, 90)"	cat1.jpg	Reward	3500967	3499799	Same	Ambig
KidSubjExpt2-11	LEFT	484	270	0.3293	0.5	1	Pre_D2 	3	.	1	820	2	Same_Ambig_cat1.jpg	"(753, 90)"	cat1.jpg	Reward	3500967	3499799	Same	Ambig
KidSubjExpt2-11	LEFT	448	2136	1	1	2	Pre_Targ 	1	.	1	2136	2	Same_Ambig_chair1.jpg	"(147, 90)"	chair1.jpg	Reward	3509842	3508676	Same	Ambig
KidSubjExpt2-11	LEFT	.	0	0	0	0	Pre_D1 	2	.	0	2136	2	Same_Ambig_chair1.jpg	"(147, 90)"	chair1.jpg	Reward	3509842	3508676	Same	Ambig
KidSubjExpt2-11	LEFT	.	0	0	0	0	Pre_D2 	3	.	0	2136	2	Same_Ambig_chair1.jpg	"(147, 90)"	chair1.jpg	Reward	3509842	3508676	Same	Ambig
KidSubjExpt2-11	LEFT	393.33	1460	1	1	3	Pre_Targ 	1	.	1	1460	3	Same_Control_tree1.jpg	"(477, 554)"	tree1.jpg	Reward	3519480	3518314	Same	Control
KidSubjExpt2-11	LEFT	.	0	0	0	0	Pre_D1 	2	.	0	1460	3	Same_Control_tree1.jpg	"(477, 554)"	tree1.jpg	Reward	3519480	3518314	Same	Control
KidSubjExpt2-11	LEFT	.	0	0	0	0	Pre_D2 	3	.	0	1460	3	Same_Control_tree1.jpg	"(477, 554)"	tree1.jpg	Reward	3519480	3518314	Same	Control
KidSubjExpt2-11	LEFT	464	1472	1	1	2	Pre_Targ 	1	.	1	1472	2	Same_Control_shoe1.jpg	"(753, 90)"	shoe1.jpg	Reward	3531263	3530097	Same	Control
KidSubjExpt2-11	LEFT	.	0	0	0	0	Pre_D1 	2	.	0	1472	2	Same_Control_shoe1.jpg	"(753, 90)"	shoe1.jpg	Reward	3531263	3530097	Same	Control
KidSubjExpt2-11	LEFT	.	0	0	0	0	Pre_D2 	3	.	0	1472	2	Same_Control_shoe1.jpg	"(753, 90)"	shoe1.jpg	Reward	3531263	3530097	Same	Control
KidSubjExpt2-11	LEFT	467.33	1088	1	1	3	Pre_Targ 	1	.	1	1088	3	Same_Ambig_book1.jpg	"(753, 90)"	book1.jpg	Reward	3540860	3539694	Same	Ambig
KidSubjExpt2-11	LEFT	.	0	0	0	0	Pre_D1 	2	.	0	1088	3	Same_Ambig_book1.jpg	"(753, 90)"	book1.jpg	Reward	3540860	3539694	Same	Ambig
KidSubjExpt2-11	LEFT	.	0	0	0	0	Pre_D2 	3	.	0	1088	3	Same_Ambig_book1.jpg	"(753, 90)"	book1.jpg	Reward	3540860	3539694	Same	Ambig
KidSubjExpt2-11	LEFT	396	1242	1	1	4	Pre_Targ 	1	.	1	1242	4	Same_Ambig_dog1.jpg	"(477, 554)"	dog1.jpg	Reward	3554470	3553304	Same	Ambig
KidSubjExpt2-11	LEFT	.	0	0	0	0	Pre_D1 	2	.	0	1242	4	Same_Ambig_dog1.jpg	"(477, 554)"	dog1.jpg	Reward	3554470	3553304	Same	Ambig
KidSubjExpt2-11	LEFT	.	0	0	0	0	Pre_D2 	3	.	0	1242	4	Same_Ambig_dog1.jpg	"(477, 554)"	dog1.jpg	Reward	3554470	3553304	Same	Ambig
KidSubjExpt2-11	LEFT	413.5	1406	1	1	2	Pre_Targ 	1	.	1	1406	2	Same_Control_flower1.jpg	"(147, 90)"	flower1.jpg	Reward	3564986	3563821	Same	Control
KidSubjExpt2-11	LEFT	.	0	0	0	0	Pre_D1 	2	.	0	1406	2	Same_Control_flower1.jpg	"(147, 90)"	flower1.jpg	Reward	3564986	3563821	Same	Control
KidSubjExpt2-11	LEFT	.	0	0	0	0	Pre_D2 	3	.	0	1406	2	Same_Control_flower1.jpg	"(147, 90)"	flower1.jpg	Reward	3564986	3563821	Same	Control
KidSubjExpt2-63	RIGHT	420	1328	0.6223	0.3333	1	Pre_Targ 	1	.	1	2134	3	Same_Ambig_chair2.jpg	"(477, 554)"	chair2.jpg	Reward	3831271	3830105	Same	Ambig
KidSubjExpt2-63	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	2134	3	Same_Ambig_chair2.jpg	"(477, 554)"	chair2.jpg	Reward	3831271	3830105	Same	Ambig
KidSubjExpt2-63	RIGHT	396	806	0.3777	0.6667	2	Pre_D2 	3	.	1	2134	3	Same_Ambig_chair2.jpg	"(477, 554)"	chair2.jpg	Reward	3831271	3830105	Same	Ambig
KidSubjExpt2-63	RIGHT	436	512	0.4732	0.4	2	Pre_Targ 	1	.	1	1082	5	Same_Ambig_car2.jpg	"(147, 90)"	car2.jpg	Reward	3841135	3839968	Same	Ambig
KidSubjExpt2-63	RIGHT	488.5	360	0.3327	0.4	2	Pre_D1 	2	.	1	1082	5	Same_Ambig_car2.jpg	"(147, 90)"	car2.jpg	Reward	3841135	3839968	Same	Ambig
KidSubjExpt2-63	RIGHT	408	210	0.1941	0.2	1	Pre_D2 	3	.	1	1082	5	Same_Ambig_car2.jpg	"(147, 90)"	car2.jpg	Reward	3841135	3839968	Same	Ambig
KidSubjExpt2-63	RIGHT	446.5	554	0.6891	0.6667	2	Pre_Targ 	1	.	1	804	3	Same_Control_tree2.jpg	"(753, 90)"	tree2.jpg	Reward	3850932	3849766	Same	Control
KidSubjExpt2-63	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	804	3	Same_Control_tree2.jpg	"(753, 90)"	tree2.jpg	Reward	3850932	3849766	Same	Control
KidSubjExpt2-63	RIGHT	501	250	0.3109	0.3333	1	Pre_D2 	3	.	1	804	3	Same_Control_tree2.jpg	"(753, 90)"	tree2.jpg	Reward	3850932	3849766	Same	Control
KidSubjExpt2-63	RIGHT	416	1182	0.6208	0.5	1	Pre_Targ 	1	.	1	1904	2	Same_Control_flower2.jpg	"(477, 554)"	flower2.jpg	Reward	3862396	3861230	Same	Control
KidSubjExpt2-63	RIGHT	398	722	0.3792	0.5	1	Pre_D1 	2	.	1	1904	2	Same_Control_flower2.jpg	"(477, 554)"	flower2.jpg	Reward	3862396	3861230	Same	Control
KidSubjExpt2-63	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1904	2	Same_Control_flower2.jpg	"(477, 554)"	flower2.jpg	Reward	3862396	3861230	Same	Control
KidSubjExpt2-63	RIGHT	497	550	0.4317	0.3333	1	Pre_Targ 	1	.	1	1274	3	Same_Ambig_bird2.jpg	"(753, 90)"	bird2.jpg	Reward	3872299	3871134	Same	Ambig
KidSubjExpt2-63	RIGHT	469.5	724	0.5683	0.6667	2	Pre_D1 	2	.	1	1274	3	Same_Ambig_bird2.jpg	"(753, 90)"	bird2.jpg	Reward	3872299	3871134	Same	Ambig
KidSubjExpt2-63	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1274	3	Same_Ambig_bird2.jpg	"(753, 90)"	bird2.jpg	Reward	3872299	3871134	Same	Ambig
KidSubjExpt2-63	RIGHT	428.5	772	0.561	0.5	2	Pre_Targ 	1	.	2	1376	4	Same_Ambig_book2.jpg	"(753, 90)"	book2.jpg	Reward	3881630	3880464	Same	Ambig
KidSubjExpt2-63	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1376	4	Same_Ambig_book2.jpg	"(753, 90)"	book2.jpg	Reward	3881630	3880464	Same	Ambig
KidSubjExpt2-63	RIGHT	390	604	0.439	0.5	2	Pre_D2 	3	.	1	1376	4	Same_Ambig_book2.jpg	"(753, 90)"	book2.jpg	Reward	3881630	3880464	Same	Ambig
KidSubjExpt2-63	RIGHT	383.5	1158	0.8813	0.6667	2	Pre_Targ 	1	.	2	1314	3	Same_Control_shoe2.jpg	"(147, 90)"	shoe2.jpg	Reward	3891254	3890088	Same	Control
KidSubjExpt2-63	RIGHT	378	156	0.1187	0.3333	1	Pre_D1 	2	.	1	1314	3	Same_Control_shoe2.jpg	"(147, 90)"	shoe2.jpg	Reward	3891254	3890088	Same	Control
KidSubjExpt2-63	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1314	3	Same_Control_shoe2.jpg	"(147, 90)"	shoe2.jpg	Reward	3891254	3890088	Same	Control
KidSubjExpt2-63	RIGHT	405	2160	0.76	0.3333	1	Pre_Targ 	1	.	1	2842	3	Same_Control_spoon2.jpg	"(477, 554)"	spoon2.jpg	Reward	3901118	3899952	Same	Control
KidSubjExpt2-63	RIGHT	378	418	0.1471	0.3333	1	Pre_D1 	2	.	1	2842	3	Same_Control_spoon2.jpg	"(477, 554)"	spoon2.jpg	Reward	3901118	3899952	Same	Control
KidSubjExpt2-63	RIGHT	380	264	0.0929	0.3333	1	Pre_D2 	3	.	1	2842	3	Same_Control_spoon2.jpg	"(477, 554)"	spoon2.jpg	Reward	3901118	3899952	Same	Control
KidSubjExpt2-63	RIGHT	421.5	504	0.2585	0.6667	2	Pre_Targ 	1	.	1	1950	3	Same_Ambig_bike2.jpg	"(477, 554)"	bike2.jpg	Reward	3911434	3910269	Same	Ambig
KidSubjExpt2-63	RIGHT	389	1446	0.7415	0.3333	1	Pre_D1 	2	.	1	1950	3	Same_Ambig_bike2.jpg	"(477, 554)"	bike2.jpg	Reward	3911434	3910269	Same	Ambig
KidSubjExpt2-63	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1950	3	Same_Ambig_bike2.jpg	"(477, 554)"	bike2.jpg	Reward	3911434	3910269	Same	Ambig
KidSubjExpt2-63	RIGHT	366.67	1178	1	1	3	Pre_Targ 	1	.	1	1178	3	Same_Ambig_bus2.jpg	"(477, 554)"	bus2.jpg	Reward	3923058	3921892	Same	Ambig
KidSubjExpt2-63	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1178	3	Same_Ambig_bus2.jpg	"(477, 554)"	bus2.jpg	Reward	3923058	3921892	Same	Ambig
KidSubjExpt2-63	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1178	3	Same_Ambig_bus2.jpg	"(477, 554)"	bus2.jpg	Reward	3923058	3921892	Same	Ambig
KidSubjExpt2-63	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Control_penguin2.jpg	"(147, 90)"	penguin2.jpg	Reward	3934015	3932849	Same	Control
KidSubjExpt2-63	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Control_penguin2.jpg	"(147, 90)"	penguin2.jpg	Reward	3934015	3932849	Same	Control
KidSubjExpt2-63	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Control_penguin2.jpg	"(147, 90)"	penguin2.jpg	Reward	3934015	3932849	Same	Control
KidSubjExpt2-63	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Control_leaf2.jpg	"(753, 90)"	leaf2.jpg	Reward	3948344	3947178	Same	Control
KidSubjExpt2-63	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Control_leaf2.jpg	"(753, 90)"	leaf2.jpg	Reward	3948344	3947178	Same	Control
KidSubjExpt2-63	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Control_leaf2.jpg	"(753, 90)"	leaf2.jpg	Reward	3948344	3947178	Same	Control
KidSubjExpt2-63	RIGHT	405.33	2084	0.8691	0.6	3	Pre_Targ 	1	.	1	2398	5	Same_Ambig_cat2.jpg	"(147, 90)"	cat2.jpg	Reward	3961100	3959935	Same	Ambig
KidSubjExpt2-63	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	2398	5	Same_Ambig_cat2.jpg	"(147, 90)"	cat2.jpg	Reward	3961100	3959935	Same	Ambig
KidSubjExpt2-63	RIGHT	348	314	0.1309	0.4	2	Pre_D2 	3	.	1	2398	5	Same_Ambig_cat2.jpg	"(147, 90)"	cat2.jpg	Reward	3961100	3959935	Same	Ambig
KidSubjExpt2-63	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	310	1	Same_Ambig_dog2.jpg	"(147, 90)"	dog2.jpg	Reward	3973857	3972691	Same	Ambig
KidSubjExpt2-63	RIGHT	391	310	1	1	1	Pre_D1 	2	.	1	310	1	Same_Ambig_dog2.jpg	"(147, 90)"	dog2.jpg	Reward	3973857	3972691	Same	Ambig
KidSubjExpt2-63	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	310	1	Same_Ambig_dog2.jpg	"(147, 90)"	dog2.jpg	Reward	3973857	3972691	Same	Ambig
KidSubjExpt2-63	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Control_toothbrush2.jpg	"(753, 90)"	toothbrush2.jpg	Reward	3988332	3987167	Same	Control
KidSubjExpt2-63	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Control_toothbrush2.jpg	"(753, 90)"	toothbrush2.jpg	Reward	3988332	3987167	Same	Control
KidSubjExpt2-63	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Control_toothbrush2.jpg	"(753, 90)"	toothbrush2.jpg	Reward	3988332	3987167	Same	Control
KidSubjExpt2-63	RIGHT	495.33	252	1	1	3	Pre_Targ 	1	.	1	252	3	Same_Control_fish2.jpg	"(147, 90)"	fish2.jpg	Reward	3999836	3998670	Same	Control
KidSubjExpt2-63	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	252	3	Same_Control_fish2.jpg	"(147, 90)"	fish2.jpg	Reward	3999836	3998670	Same	Control
KidSubjExpt2-63	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	252	3	Same_Control_fish2.jpg	"(147, 90)"	fish2.jpg	Reward	3999836	3998670	Same	Control
KidSubjExpt2-77	RIGHT	1212.5	808	0.9642	0.8	4	Pre_Targ 	1	.	1	838	5	Same_Control_bird2.jpg	"(477, 554)"	bird2.jpg	Reward	24966542	24965376	Same	Control
KidSubjExpt2-77	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	838	5	Same_Control_bird2.jpg	"(477, 554)"	bird2.jpg	Reward	24966542	24965376	Same	Control
KidSubjExpt2-77	RIGHT	235	30	0.0358	0.2	1	Pre_D2 	3	.	1	838	5	Same_Control_bird2.jpg	"(477, 554)"	bird2.jpg	Reward	24966542	24965376	Same	Control
KidSubjExpt2-77	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	402	1	Same_Ambig_flower2.jpg	"(147, 90)"	flower2.jpg	Reward	24976206	24975040	Same	Ambig
KidSubjExpt2-77	RIGHT	2490	402	1	1	1	Pre_D1 	2	.	1	402	1	Same_Ambig_flower2.jpg	"(147, 90)"	flower2.jpg	Reward	24976206	24975040	Same	Ambig
KidSubjExpt2-77	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	402	1	Same_Ambig_flower2.jpg	"(147, 90)"	flower2.jpg	Reward	24976206	24975040	Same	Ambig
KidSubjExpt2-77	RIGHT	2463.67	182	1	1	3	Pre_Targ 	1	.	1	182	3	Same_Ambig_shoe2.jpg	"(477, 554)"	shoe2.jpg	Reward	24986536	24985371	Same	Ambig
KidSubjExpt2-77	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	182	3	Same_Ambig_shoe2.jpg	"(477, 554)"	shoe2.jpg	Reward	24986536	24985371	Same	Ambig
KidSubjExpt2-77	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	182	3	Same_Ambig_shoe2.jpg	"(477, 554)"	shoe2.jpg	Reward	24986536	24985371	Same	Ambig
KidSubjExpt2-77	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	1484	2	Same_Control_book2.jpg	"(147, 90)"	book2.jpg	Reward	24996574	24995407	Same	Control
KidSubjExpt2-77	RIGHT	2454.5	1484	1	1	2	Pre_D1 	2	.	1	1484	2	Same_Control_book2.jpg	"(147, 90)"	book2.jpg	Reward	24996574	24995407	Same	Control
KidSubjExpt2-77	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1484	2	Same_Control_book2.jpg	"(147, 90)"	book2.jpg	Reward	24996574	24995407	Same	Control
KidSubjExpt2-77	RIGHT	2355	1268	1	1	3	Pre_Targ 	1	.	1	1268	3	Same_Ambig_leaf2.jpg	"(753, 90)"	leaf2.jpg	Reward	25007530	25006364	Same	Ambig
