"Subj"	"trialnum"	"Label"	"StartTime"
"KidSubjExpt2-32"	"Same_Control_chair1.jpg"	NA	NA
"KidSubjExpt2-32"	"Same_Control_dog1.jpg"	NA	NA
"KidSubjExpt2-31"	"Same_Ambig_fish1.jpg"	1	965
"KidSubjExpt2-31"	"Same_Ambig_flower1.jpg"	1	1016
"KidSubjExpt2-31"	"Same_Ambig_leaf1.jpg"	1	996
"KidSubjExpt2-31"	"Same_Ambig_penguin1.jpg"	1	1005
"KidSubjExpt2-31"	"Same_Ambig_shoe1.jpg"	1	909
"KidSubjExpt2-31"	"Same_Ambig_spoon1.jpg"	1	953
"KidSubjExpt2-31"	"Same_Ambig_toothbrush1.jpg"	1	1201
"KidSubjExpt2-31"	"Same_Ambig_tree1.jpg"	1	1318
"KidSubjExpt2-31"	"Same_Control_bike1.jpg"	1	1107
"KidSubjExpt2-31"	"Same_Control_bird1.jpg"	1	1782
"KidSubjExpt2-31"	"Same_Control_book1.jpg"	1	1148
"KidSubjExpt2-31"	"Same_Control_bus1.jpg"	1	1109
"KidSubjExpt2-31"	"Same_Control_car1.jpg"	1	915
"KidSubjExpt2-31"	"Same_Control_cat1.jpg"	1	1617
"KidSubjExpt2-31"	"Same_Control_chair1.jpg"	1	1070
"KidSubjExpt2-31"	"Same_Control_dog1.jpg"	1	969
"KidSubjExpt2-30"	"Same_Ambig_fish1.jpg"	1	1229
"KidSubjExpt2-30"	"Same_Ambig_flower1.jpg"	1	2351
"KidSubjExpt2-30"	"Same_Ambig_leaf1.jpg"	1	1027
"KidSubjExpt2-30"	"Same_Ambig_penguin1.jpg"	1	1164
"KidSubjExpt2-30"	"Same_Ambig_shoe1.jpg"	1	1710
"KidSubjExpt2-30"	"Same_Ambig_spoon1.jpg"	1	1329
"KidSubjExpt2-30"	"Same_Ambig_toothbrush1.jpg"	1	1103
"KidSubjExpt2-30"	"Same_Ambig_tree1.jpg"	1	1143
"KidSubjExpt2-30"	"Same_Control_bike1.jpg"	1	1157
"KidSubjExpt2-30"	"Same_Control_bird1.jpg"	1	1351
"KidSubjExpt2-30"	"Same_Control_book1.jpg"	1	1200
"KidSubjExpt2-30"	"Same_Control_bus1.jpg"	1	1973
"KidSubjExpt2-30"	"Same_Control_car1.jpg"	1	1781
"KidSubjExpt2-30"	"Same_Control_cat1.jpg"	1	1251
"KidSubjExpt2-30"	"Same_Control_chair1.jpg"	1	1044
"KidSubjExpt2-30"	"Same_Control_dog1.jpg"	1	1707
"KidSubjExpt2-29"	"Same_Ambig_fish2.jpg"	1	2086
"KidSubjExpt2-29"	"Same_Ambig_flower2.jpg"	0	1394
"KidSubjExpt2-29"	"Same_Ambig_leaf2.jpg"	1	1442
"KidSubjExpt2-29"	"Same_Ambig_penguin2.jpg"	0	1433
"KidSubjExpt2-29"	"Same_Ambig_shoe2.jpg"	0	1637
"KidSubjExpt2-29"	"Same_Ambig_spoon2.jpg"	1	1126
"KidSubjExpt2-29"	"Same_Ambig_toothbrush2.jpg"	0	1987
"KidSubjExpt2-29"	"Same_Ambig_tree2.jpg"	1	1298
"KidSubjExpt2-29"	"Same_Control_bike2.jpg"	1	1386
"KidSubjExpt2-29"	"Same_Control_bird2.jpg"	1	1158
"KidSubjExpt2-29"	"Same_Control_book2.jpg"	1	1580
"KidSubjExpt2-29"	"Same_Control_bus2.jpg"	1	1105
"KidSubjExpt2-29"	"Same_Control_car2.jpg"	1	1000
"KidSubjExpt2-29"	"Same_Control_cat2.jpg"	1	1285
"KidSubjExpt2-29"	"Same_Control_chair2.jpg"	1	1158
"KidSubjExpt2-29"	"Same_Control_dog2.jpg"	1	1105
"KidSubjExpt2-28"	"Same_Ambig_bike1.jpg"	1	1225
"KidSubjExpt2-28"	"Same_Ambig_bird1.jpg"	1	2089
"KidSubjExpt2-28"	"Same_Ambig_book1.jpg"	1	1240
"KidSubjExpt2-28"	"Same_Ambig_bus1.jpg"	1	1049
"KidSubjExpt2-28"	"Same_Ambig_car1.jpg"	1	1287
"KidSubjExpt2-28"	"Same_Ambig_cat1.jpg"	1	2770
"KidSubjExpt2-28"	"Same_Ambig_chair1.jpg"	1	1125
"KidSubjExpt2-28"	"Same_Ambig_dog1.jpg"	1	3048
"KidSubjExpt2-28"	"Same_Control_fish1.jpg"	1	1035
"KidSubjExpt2-28"	"Same_Control_flower1.jpg"	1	1325
"KidSubjExpt2-28"	"Same_Control_leaf1.jpg"	1	1224
"KidSubjExpt2-28"	"Same_Control_penguin1.jpg"	1	672
"KidSubjExpt2-28"	"Same_Control_shoe1.jpg"	1	831
"KidSubjExpt2-28"	"Same_Control_spoon1.jpg"	1	828
"KidSubjExpt2-28"	"Same_Control_toothbrush1.jpg"	1	1399
"KidSubjExpt2-28"	"Same_Control_tree1.jpg"	1	1134
"KidSubjExpt2-27"	"Same_Ambig_fish1.jpg"	1	986
"KidSubjExpt2-27"	"Same_Ambig_flower1.jpg"	1	1774
"KidSubjExpt2-27"	"Same_Ambig_leaf1.jpg"	1	1994
"KidSubjExpt2-27"	"Same_Ambig_penguin1.jpg"	1	1420
"KidSubjExpt2-27"	"Same_Ambig_shoe1.jpg"	1	1124
"KidSubjExpt2-27"	"Same_Ambig_spoon1.jpg"	1	1098
"KidSubjExpt2-27"	"Same_Ambig_toothbrush1.jpg"	1	1138
"KidSubjExpt2-27"	"Same_Ambig_tree1.jpg"	1	1485
"KidSubjExpt2-27"	"Same_Control_bike1.jpg"	1	1887
"KidSubjExpt2-27"	"Same_Control_bird1.jpg"	1	1611
"KidSubjExpt2-27"	"Same_Control_book1.jpg"	1	1037
"KidSubjExpt2-27"	"Same_Control_bus1.jpg"	1	1243
"KidSubjExpt2-27"	"Same_Control_car1.jpg"	1	2277
"KidSubjExpt2-27"	"Same_Control_cat1.jpg"	1	2237
"KidSubjExpt2-27"	"Same_Control_chair1.jpg"	1	5547
"KidSubjExpt2-27"	"Same_Control_dog1.jpg"	1	6154
"KidSubjExpt2-26"	"Same_Ambig_bike2.jpg"	1	994
"KidSubjExpt2-26"	"Same_Ambig_bird2.jpg"	1	1240
"KidSubjExpt2-26"	"Same_Ambig_book2.jpg"	0	2040
"KidSubjExpt2-26"	"Same_Ambig_bus2.jpg"	1	1028
"KidSubjExpt2-26"	"Same_Ambig_car2.jpg"	1	969
"KidSubjExpt2-26"	"Same_Ambig_cat2.jpg"	1	1009
"KidSubjExpt2-26"	"Same_Ambig_chair2.jpg"	1	1105
"KidSubjExpt2-26"	"Same_Ambig_dog2.jpg"	1	1007
"KidSubjExpt2-26"	"Same_Control_fish2.jpg"	1	1315
"KidSubjExpt2-26"	"Same_Control_flower2.jpg"	1	1362
"KidSubjExpt2-26"	"Same_Control_leaf2.jpg"	1	1252
"KidSubjExpt2-26"	"Same_Control_penguin2.jpg"	NA	5687
"KidSubjExpt2-26"	"Same_Control_shoe2.jpg"	1	1155
"KidSubjExpt2-26"	"Same_Control_spoon2.jpg"	1	1257
"KidSubjExpt2-26"	"Same_Control_toothbrush2.jpg"	1	3516
"KidSubjExpt2-26"	"Same_Control_tree2.jpg"	1	1225
"KidSubjExpt2-25"	"Same_Ambig_fish2.jpg"	0	678
"KidSubjExpt2-25"	"Same_Ambig_flower2.jpg"	1	3406
"KidSubjExpt2-25"	"Same_Ambig_leaf2.jpg"	1	1146
"KidSubjExpt2-25"	"Same_Ambig_penguin2.jpg"	1	1025
"KidSubjExpt2-25"	"Same_Ambig_shoe2.jpg"	0	1177
"KidSubjExpt2-25"	"Same_Ambig_spoon2.jpg"	0	719
"KidSubjExpt2-25"	"Same_Ambig_toothbrush2.jpg"	0	2278
"KidSubjExpt2-25"	"Same_Ambig_tree2.jpg"	1	827
"KidSubjExpt2-25"	"Same_Control_bike2.jpg"	1	1015
"KidSubjExpt2-25"	"Same_Control_bird2.jpg"	0	949
"KidSubjExpt2-25"	"Same_Control_book2.jpg"	1	778
"KidSubjExpt2-25"	"Same_Control_bus2.jpg"	1	909
"KidSubjExpt2-25"	"Same_Control_car2.jpg"	1	914
"KidSubjExpt2-25"	"Same_Control_cat2.jpg"	1	672
"KidSubjExpt2-25"	"Same_Control_chair2.jpg"	1	1625
"KidSubjExpt2-25"	"Same_Control_dog2.jpg"	1	912
"KidSubjExpt2-24"	"Same_Ambig_fish2.jpg"	1	1240
"KidSubjExpt2-24"	"Same_Ambig_flower2.jpg"	1	1216
"KidSubjExpt2-24"	"Same_Ambig_leaf2.jpg"	1	1194
"KidSubjExpt2-24"	"Same_Ambig_penguin2.jpg"	1	1627
"KidSubjExpt2-24"	"Same_Ambig_shoe2.jpg"	1	1215
"KidSubjExpt2-24"	"Same_Ambig_spoon2.jpg"	0	1499
"KidSubjExpt2-24"	"Same_Ambig_toothbrush2.jpg"	1	1382
"KidSubjExpt2-24"	"Same_Ambig_tree2.jpg"	1	1185
"KidSubjExpt2-24"	"Same_Control_bike2.jpg"	1	1214
"KidSubjExpt2-24"	"Same_Control_bird2.jpg"	1	1426
"KidSubjExpt2-24"	"Same_Control_book2.jpg"	1	1569
"KidSubjExpt2-24"	"Same_Control_bus2.jpg"	1	1219
"KidSubjExpt2-24"	"Same_Control_car2.jpg"	1	2237
"KidSubjExpt2-24"	"Same_Control_cat2.jpg"	1	1239
"KidSubjExpt2-24"	"Same_Control_chair2.jpg"	1	1417
"KidSubjExpt2-24"	"Same_Control_dog2.jpg"	1	1147
"KidSubjExpt2-23"	"Same_Ambig_fish2.jpg"	1	1868
"KidSubjExpt2-23"	"Same_Ambig_flower2.jpg"	1	929
"KidSubjExpt2-23"	"Same_Ambig_leaf2.jpg"	1	1510
"KidSubjExpt2-23"	"Same_Ambig_penguin2.jpg"	1	1248
"KidSubjExpt2-23"	"Same_Ambig_shoe2.jpg"	1	3465
"KidSubjExpt2-23"	"Same_Ambig_spoon2.jpg"	NA	NA
"KidSubjExpt2-23"	"Same_Ambig_toothbrush2.jpg"	1	3481
"KidSubjExpt2-23"	"Same_Ambig_tree2.jpg"	1	1409
"KidSubjExpt2-23"	"Same_Control_bike2.jpg"	1	1660
"KidSubjExpt2-23"	"Same_Control_bird2.jpg"	1	1765
"KidSubjExpt2-23"	"Same_Control_book2.jpg"	1	1422
"KidSubjExpt2-23"	"Same_Control_bus2.jpg"	1	1626
"KidSubjExpt2-23"	"Same_Control_car2.jpg"	1	1268
"KidSubjExpt2-23"	"Same_Control_cat2.jpg"	NA	NA
"KidSubjExpt2-23"	"Same_Control_chair2.jpg"	1	1416
"KidSubjExpt2-23"	"Same_Control_dog2.jpg"	1	1013
"KidSubjExpt2-22"	"Same_Ambig_bike1.jpg"	1	1082
"KidSubjExpt2-22"	"Same_Ambig_bird1.jpg"	0	2290
"KidSubjExpt2-22"	"Same_Ambig_book1.jpg"	1	1051
"KidSubjExpt2-22"	"Same_Ambig_bus1.jpg"	1	957
"KidSubjExpt2-22"	"Same_Ambig_car1.jpg"	0	1738
"KidSubjExpt2-22"	"Same_Ambig_cat1.jpg"	1	1058
"KidSubjExpt2-22"	"Same_Ambig_chair1.jpg"	1	1101
"KidSubjExpt2-22"	"Same_Ambig_dog1.jpg"	0	1737
"KidSubjExpt2-22"	"Same_Control_fish1.jpg"	1	1133
"KidSubjExpt2-22"	"Same_Control_flower1.jpg"	1	1250
"KidSubjExpt2-22"	"Same_Control_leaf1.jpg"	1	1126
"KidSubjExpt2-22"	"Same_Control_penguin1.jpg"	1	1094
"KidSubjExpt2-22"	"Same_Control_shoe1.jpg"	1	1078
"KidSubjExpt2-22"	"Same_Control_spoon1.jpg"	1	1112
"KidSubjExpt2-22"	"Same_Control_toothbrush1.jpg"	1	930
"KidSubjExpt2-22"	"Same_Control_tree1.jpg"	1	NA
"KidSubjExpt2-21"	"Same_Ambig_bike2.jpg"	1	970
"KidSubjExpt2-21"	"Same_Ambig_bird2.jpg"	1	1073
"KidSubjExpt2-21"	"Same_Ambig_book2.jpg"	1	1028
"KidSubjExpt2-21"	"Same_Ambig_bus2.jpg"	1	1137
"KidSubjExpt2-21"	"Same_Ambig_car2.jpg"	1	1706
"KidSubjExpt2-21"	"Same_Ambig_cat2.jpg"	1	1195
"KidSubjExpt2-21"	"Same_Ambig_chair2.jpg"	0	1303
"KidSubjExpt2-21"	"Same_Ambig_dog2.jpg"	1	1059
"KidSubjExpt2-21"	"Same_Control_fish2.jpg"	1	1358
"KidSubjExpt2-21"	"Same_Control_flower2.jpg"	1	1093
"KidSubjExpt2-21"	"Same_Control_leaf2.jpg"	1	1998
"KidSubjExpt2-21"	"Same_Control_penguin2.jpg"	1	1108
"KidSubjExpt2-21"	"Same_Control_shoe2.jpg"	1	2020
"KidSubjExpt2-21"	"Same_Control_spoon2.jpg"	1	988
"KidSubjExpt2-21"	"Same_Control_toothbrush2.jpg"	1	937
"KidSubjExpt2-21"	"Same_Control_tree2.jpg"	1	2092
"KidSubjExpt2-20"	"Same_Ambig_bike2.jpg"	0	2271
"KidSubjExpt2-20"	"Same_Ambig_bird2.jpg"	0	1488
"KidSubjExpt2-20"	"Same_Ambig_book2.jpg"	0	2179
"KidSubjExpt2-20"	"Same_Ambig_bus2.jpg"	1	1106
"KidSubjExpt2-20"	"Same_Ambig_car2.jpg"	0	1042
"KidSubjExpt2-20"	"Same_Ambig_cat2.jpg"	0	929
"KidSubjExpt2-20"	"Same_Ambig_chair2.jpg"	1	898
"KidSubjExpt2-20"	"Same_Ambig_dog2.jpg"	0	3370
"KidSubjExpt2-20"	"Same_Control_fish2.jpg"	1	1104
"KidSubjExpt2-20"	"Same_Control_flower2.jpg"	1	1138
"KidSubjExpt2-20"	"Same_Control_leaf2.jpg"	0	1433
"KidSubjExpt2-20"	"Same_Control_penguin2.jpg"	1	853
"KidSubjExpt2-20"	"Same_Control_shoe2.jpg"	1	999
"KidSubjExpt2-20"	"Same_Control_spoon2.jpg"	1	1040
"KidSubjExpt2-20"	"Same_Control_toothbrush2.jpg"	1	970
"KidSubjExpt2-20"	"Same_Control_tree2.jpg"	1	835
"KidSubjExpt2-19"	"Same_Ambig_fish1.jpg"	1	1298
"KidSubjExpt2-19"	"Same_Ambig_flower1.jpg"	1	1016
"KidSubjExpt2-19"	"Same_Ambig_leaf1.jpg"	1	1159
"KidSubjExpt2-19"	"Same_Ambig_penguin1.jpg"	1	1287
"KidSubjExpt2-19"	"Same_Ambig_shoe1.jpg"	1	1100
"KidSubjExpt2-19"	"Same_Ambig_spoon1.jpg"	1	1172
"KidSubjExpt2-19"	"Same_Ambig_toothbrush1.jpg"	1	1090
"KidSubjExpt2-19"	"Same_Ambig_tree1.jpg"	1	1076
"KidSubjExpt2-19"	"Same_Control_bike1.jpg"	1	1114
"KidSubjExpt2-19"	"Same_Control_bird1.jpg"	1	1310
"KidSubjExpt2-19"	"Same_Control_book1.jpg"	1	1073
"KidSubjExpt2-19"	"Same_Control_bus1.jpg"	1	1128
"KidSubjExpt2-19"	"Same_Control_car1.jpg"	1	793
"KidSubjExpt2-19"	"Same_Control_cat1.jpg"	1	1509
"KidSubjExpt2-19"	"Same_Control_chair1.jpg"	1	956
"KidSubjExpt2-19"	"Same_Control_dog1.jpg"	1	938
"KidSubjExpt2-18"	"Same_Ambig_fish1.jpg"	1	1254
"KidSubjExpt2-18"	"Same_Ambig_flower1.jpg"	0	1213
"KidSubjExpt2-18"	"Same_Ambig_leaf1.jpg"	0	8819
"KidSubjExpt2-18"	"Same_Ambig_penguin1.jpg"	1	1323
"KidSubjExpt2-18"	"Same_Ambig_shoe1.jpg"	0	4870
"KidSubjExpt2-18"	"Same_Ambig_spoon1.jpg"	0	1498
"KidSubjExpt2-18"	"Same_Ambig_toothbrush1.jpg"	0	1509
"KidSubjExpt2-18"	"Same_Ambig_tree1.jpg"	0	1134
"KidSubjExpt2-18"	"Same_Control_bike1.jpg"	1	1076
"KidSubjExpt2-18"	"Same_Control_bird1.jpg"	1	1703
"KidSubjExpt2-18"	"Same_Control_book1.jpg"	0	971
"KidSubjExpt2-18"	"Same_Control_bus1.jpg"	0	638
"KidSubjExpt2-18"	"Same_Control_car1.jpg"	1	1239
"KidSubjExpt2-18"	"Same_Control_cat1.jpg"	1	832
"KidSubjExpt2-18"	"Same_Control_chair1.jpg"	1	1316
"KidSubjExpt2-18"	"Same_Control_dog1.jpg"	1	1130
"KidSubjExpt2-17"	"Same_Ambig_bike2.jpg"	1	1429
"KidSubjExpt2-17"	"Same_Ambig_bird2.jpg"	1	1077
"KidSubjExpt2-17"	"Same_Ambig_book2.jpg"	1	1158
"KidSubjExpt2-17"	"Same_Ambig_bus2.jpg"	1	1090
"KidSubjExpt2-17"	"Same_Ambig_car2.jpg"	1	1037
"KidSubjExpt2-17"	"Same_Ambig_cat2.jpg"	1	1415
"KidSubjExpt2-17"	"Same_Ambig_chair2.jpg"	1	1008
"KidSubjExpt2-17"	"Same_Ambig_dog2.jpg"	1	883
"KidSubjExpt2-17"	"Same_Control_fish2.jpg"	1	1496
"KidSubjExpt2-17"	"Same_Control_flower2.jpg"	1	1209
"KidSubjExpt2-17"	"Same_Control_leaf2.jpg"	1	1178
"KidSubjExpt2-17"	"Same_Control_penguin2.jpg"	1	1429
"KidSubjExpt2-17"	"Same_Control_shoe2.jpg"	1	970
"KidSubjExpt2-17"	"Same_Control_spoon2.jpg"	1	1633
"KidSubjExpt2-17"	"Same_Control_toothbrush2.jpg"	1	1215
"KidSubjExpt2-17"	"Same_Control_tree2.jpg"	1	1854
"KidSubjExpt2-16"	"Same_Ambig_bike2.jpg"	1	1423
"KidSubjExpt2-16"	"Same_Ambig_bird2.jpg"	0	1104
"KidSubjExpt2-16"	"Same_Ambig_book2.jpg"	0	1159
"KidSubjExpt2-16"	"Same_Ambig_bus2.jpg"	0	1085
"KidSubjExpt2-16"	"Same_Ambig_car2.jpg"	0	1037
"KidSubjExpt2-16"	"Same_Ambig_cat2.jpg"	0	1425
"KidSubjExpt2-16"	"Same_Ambig_chair2.jpg"	0	981
"KidSubjExpt2-16"	"Same_Ambig_dog2.jpg"	1	891
"KidSubjExpt2-16"	"Same_Control_fish2.jpg"	1	1487
"KidSubjExpt2-16"	"Same_Control_flower2.jpg"	1	1179
"KidSubjExpt2-16"	"Same_Control_leaf2.jpg"	1	1167
"KidSubjExpt2-16"	"Same_Control_penguin2.jpg"	1	1440
"KidSubjExpt2-16"	"Same_Control_shoe2.jpg"	1	955
"KidSubjExpt2-16"	"Same_Control_spoon2.jpg"	1	1607
"KidSubjExpt2-16"	"Same_Control_toothbrush2.jpg"	1	1211
"KidSubjExpt2-16"	"Same_Control_tree2.jpg"	0	1849
"KidSubjExpt2-15"	"Same_Ambig_bike2.jpg"	1	1337
"KidSubjExpt2-15"	"Same_Ambig_bird2.jpg"	NA	NA
"KidSubjExpt2-15"	"Same_Ambig_book2.jpg"	1	999
"KidSubjExpt2-15"	"Same_Ambig_bus2.jpg"	1	928
"KidSubjExpt2-15"	"Same_Ambig_car2.jpg"	1	867
"KidSubjExpt2-15"	"Same_Ambig_cat2.jpg"	1	1374
"KidSubjExpt2-15"	"Same_Ambig_chair2.jpg"	1	1061
"KidSubjExpt2-15"	"Same_Ambig_dog2.jpg"	1	817
"KidSubjExpt2-15"	"Same_Control_fish2.jpg"	1	621
"KidSubjExpt2-15"	"Same_Control_flower2.jpg"	1	970
"KidSubjExpt2-15"	"Same_Control_leaf2.jpg"	1	1368
"KidSubjExpt2-15"	"Same_Control_penguin2.jpg"	1	869
"KidSubjExpt2-15"	"Same_Control_shoe2.jpg"	NA	NA
"KidSubjExpt2-15"	"Same_Control_spoon2.jpg"	1	813
"KidSubjExpt2-15"	"Same_Control_toothbrush2.jpg"	NA	NA
"KidSubjExpt2-15"	"Same_Control_tree2.jpg"	1	1337
"KidSubjExpt2-14"	"Same_Ambig_bike1.jpg"	1	1362
"KidSubjExpt2-14"	"Same_Ambig_bird1.jpg"	1	1047
"KidSubjExpt2-14"	"Same_Ambig_book1.jpg"	1	1288
"KidSubjExpt2-14"	"Same_Ambig_bus1.jpg"	1	1019
"KidSubjExpt2-14"	"Same_Ambig_car1.jpg"	1	925
"KidSubjExpt2-14"	"Same_Ambig_cat1.jpg"	1	1263
"KidSubjExpt2-14"	"Same_Ambig_chair1.jpg"	1	1135
"KidSubjExpt2-14"	"Same_Ambig_dog1.jpg"	1	1111
"KidSubjExpt2-14"	"Same_Control_fish1.jpg"	1	1254
"KidSubjExpt2-14"	"Same_Control_flower1.jpg"	1	2011
"KidSubjExpt2-14"	"Same_Control_leaf1.jpg"	1	992
"KidSubjExpt2-14"	"Same_Control_penguin1.jpg"	1	1432
"KidSubjExpt2-14"	"Same_Control_shoe1.jpg"	1	811
"KidSubjExpt2-14"	"Same_Control_spoon1.jpg"	1	1077
"KidSubjExpt2-14"	"Same_Control_toothbrush1.jpg"	1	1416
"KidSubjExpt2-14"	"Same_Control_tree1.jpg"	1	920
"KidSubjExpt2-13"	"Same_Ambig_bike1.jpg"	1	1406
"KidSubjExpt2-13"	"Same_Ambig_bird1.jpg"	1	1740
"KidSubjExpt2-13"	"Same_Ambig_book1.jpg"	1	1005
"KidSubjExpt2-13"	"Same_Ambig_bus1.jpg"	1	1751
"KidSubjExpt2-13"	"Same_Ambig_car1.jpg"	1	986
"KidSubjExpt2-13"	"Same_Ambig_cat1.jpg"	1	850
"KidSubjExpt2-13"	"Same_Ambig_chair1.jpg"	1	1194
"KidSubjExpt2-13"	"Same_Ambig_dog1.jpg"	1	5841
"KidSubjExpt2-13"	"Same_Control_fish1.jpg"	1	1213
"KidSubjExpt2-13"	"Same_Control_flower1.jpg"	1	1214
"KidSubjExpt2-13"	"Same_Control_leaf1.jpg"	1	1236
"KidSubjExpt2-13"	"Same_Control_penguin1.jpg"	1	2022
"KidSubjExpt2-13"	"Same_Control_shoe1.jpg"	1	683
"KidSubjExpt2-13"	"Same_Control_spoon1.jpg"	1	1036
"KidSubjExpt2-13"	"Same_Control_toothbrush1.jpg"	1	1406
"KidSubjExpt2-13"	"Same_Control_tree1.jpg"	1	1472
"KidSubjExpt2-12"	"Same_Ambig_fish2.jpg"	1	2886
"KidSubjExpt2-12"	"Same_Ambig_flower2.jpg"	1	1724
"KidSubjExpt2-12"	"Same_Ambig_leaf2.jpg"	1	1524
"KidSubjExpt2-12"	"Same_Ambig_penguin2.jpg"	1	1697
"KidSubjExpt2-12"	"Same_Ambig_shoe2.jpg"	1	1988
"KidSubjExpt2-12"	"Same_Ambig_spoon2.jpg"	1	1162
"KidSubjExpt2-12"	"Same_Ambig_toothbrush2.jpg"	1	1554
"KidSubjExpt2-12"	"Same_Ambig_tree2.jpg"	1	1205
"KidSubjExpt2-12"	"Same_Control_bike2.jpg"	1	1023
"KidSubjExpt2-12"	"Same_Control_bird2.jpg"	1	1415
"KidSubjExpt2-12"	"Same_Control_book2.jpg"	1	1445
"KidSubjExpt2-12"	"Same_Control_bus2.jpg"	1	2607
"KidSubjExpt2-12"	"Same_Control_car2.jpg"	1	1029
"KidSubjExpt2-12"	"Same_Control_cat2.jpg"	1	1679
"KidSubjExpt2-12"	"Same_Control_chair2.jpg"	1	1201
"KidSubjExpt2-12"	"Same_Control_dog2.jpg"	1	1450
"KidSubjExpt2-11"	"Same_Ambig_bike1.jpg"	1	1781
"KidSubjExpt2-11"	"Same_Ambig_bird1.jpg"	1	1543
"KidSubjExpt2-11"	"Same_Ambig_book1.jpg"	1	1164
"KidSubjExpt2-11"	"Same_Ambig_bus1.jpg"	1	1074
"KidSubjExpt2-11"	"Same_Ambig_car1.jpg"	1	989
"KidSubjExpt2-11"	"Same_Ambig_cat1.jpg"	1	1040
"KidSubjExpt2-11"	"Same_Ambig_chair1.jpg"	1	810
"KidSubjExpt2-11"	"Same_Ambig_dog1.jpg"	1	2139
"KidSubjExpt2-11"	"Same_Control_fish1.jpg"	1	1262
"KidSubjExpt2-11"	"Same_Control_flower1.jpg"	1	1514
"KidSubjExpt2-11"	"Same_Control_leaf1.jpg"	1	1551
"KidSubjExpt2-11"	"Same_Control_penguin1.jpg"	1	735
"KidSubjExpt2-11"	"Same_Control_shoe1.jpg"	1	1203
"KidSubjExpt2-11"	"Same_Control_spoon1.jpg"	1	1412
"KidSubjExpt2-11"	"Same_Control_toothbrush1.jpg"	1	1064
"KidSubjExpt2-11"	"Same_Control_tree1.jpg"	1	1210
"KidSubjExpt2-10"	"Same_Ambig_fish2.jpg"	NA	NA
"KidSubjExpt2-10"	"Same_Ambig_flower2.jpg"	NA	NA
"KidSubjExpt2-10"	"Same_Ambig_leaf2.jpg"	NA	NA
"KidSubjExpt2-10"	"Same_Ambig_penguin2.jpg"	NA	NA
"KidSubjExpt2-10"	"Same_Ambig_shoe2.jpg"	NA	NA
"KidSubjExpt2-10"	"Same_Ambig_spoon2.jpg"	NA	NA
"KidSubjExpt2-10"	"Same_Ambig_toothbrush2.jpg"	NA	NA
"KidSubjExpt2-10"	"Same_Ambig_tree2.jpg"	NA	NA
"KidSubjExpt2-10"	"Same_Control_bike2.jpg"	NA	NA
"KidSubjExpt2-10"	"Same_Control_bird2.jpg"	NA	NA
"KidSubjExpt2-10"	"Same_Control_book2.jpg"	NA	NA
"KidSubjExpt2-10"	"Same_Control_bus2.jpg"	NA	NA
"KidSubjExpt2-10"	"Same_Control_car2.jpg"	NA	NA
"KidSubjExpt2-10"	"Same_Control_cat2.jpg"	NA	NA
"KidSubjExpt2-10"	"Same_Control_chair2.jpg"	NA	NA
"KidSubjExpt2-10"	"Same_Control_dog2.jpg"	NA	NA
"KidSubjExpt2-9"	"Same_Ambig_bike2.jpg"	1	1383
"KidSubjExpt2-9"	"Same_Ambig_bird2.jpg"	1	1533
"KidSubjExpt2-9"	"Same_Ambig_book2.jpg"	1	1309
"KidSubjExpt2-9"	"Same_Ambig_bus2.jpg"	1	1695
"KidSubjExpt2-9"	"Same_Ambig_car2.jpg"	1	1104
"KidSubjExpt2-9"	"Same_Ambig_cat2.jpg"	1	1177
"KidSubjExpt2-9"	"Same_Ambig_chair2.jpg"	0	2056
"KidSubjExpt2-9"	"Same_Ambig_dog2.jpg"	1	1272
"KidSubjExpt2-9"	"Same_Control_fish2.jpg"	1	1577
"KidSubjExpt2-9"	"Same_Control_flower2.jpg"	NA	NA
"KidSubjExpt2-9"	"Same_Control_leaf2.jpg"	1	1533
"KidSubjExpt2-9"	"Same_Control_penguin2.jpg"	0	1330
"KidSubjExpt2-9"	"Same_Control_shoe2.jpg"	1	980
"KidSubjExpt2-9"	"Same_Control_spoon2.jpg"	1	3495
"KidSubjExpt2-9"	"Same_Control_toothbrush2.jpg"	1	1437
"KidSubjExpt2-9"	"Same_Control_tree2.jpg"	1	4042
"KidSubjExpt2-8"	"Same_Ambig_fish2.jpg"	1	1227
"KidSubjExpt2-8"	"Same_Ambig_flower2.jpg"	1	1019
"KidSubjExpt2-8"	"Same_Ambig_leaf2.jpg"	1	7087
"KidSubjExpt2-8"	"Same_Ambig_penguin2.jpg"	1	1597
"KidSubjExpt2-8"	"Same_Ambig_shoe2.jpg"	1	959
"KidSubjExpt2-8"	"Same_Ambig_spoon2.jpg"	1	1230
"KidSubjExpt2-8"	"Same_Ambig_toothbrush2.jpg"	1	764
"KidSubjExpt2-8"	"Same_Ambig_tree2.jpg"	1	1053
"KidSubjExpt2-8"	"Same_Control_bike2.jpg"	1	1416
"KidSubjExpt2-8"	"Same_Control_bird2.jpg"	1	2577
"KidSubjExpt2-8"	"Same_Control_book2.jpg"	1	1262
"KidSubjExpt2-8"	"Same_Control_bus2.jpg"	1	1963
"KidSubjExpt2-8"	"Same_Control_car2.jpg"	1	953
"KidSubjExpt2-8"	"Same_Control_cat2.jpg"	1	5270
"KidSubjExpt2-8"	"Same_Control_chair2.jpg"	1	1164
"KidSubjExpt2-8"	"Same_Control_dog2.jpg"	1	2000
